player_id,age,display_name,dleague_flag,first_name,height,last_name,position,roster_status,season_exp,team_id,team_name,weight,attempt_RA,attempt_corner_3,attempt_mid,attempt_non_corner_3,attempt_paint,made_RA,made_corner_3,made_mid,made_non_corner_3,made_paint,ast,blk,blk_a,dreb,fta,ftm,gp,min_game,oreb,pf,pfd,reb,stl,tov,d_fga_mid,d_fga_overall,d_fga_paint,d_fga_perim,d_fga_threes,d_fgm_mid,d_fgm_overall,d_fgm_paint,d_fgm_perim,d_fgm_threes,d_freq_mid,d_freq_paint,d_freq_perim,d_freq_threes,dreb_pos,oreb_pos,pos
201880,11380,Greg Stiemsma,Y,Greg,83,Stiemsma,Center,Active,4,1610612761,Raptors,260,5,0,1,0,2,4,0,1,0,1,0.2,0.0,0.0,0.4,0.2,0.1,17.0,3.9,0.5,0.9,0.2,0.9,0.1,0.4,0.34,1.67,0.75,0.58,0.33,0.08,0.67,0.42,0.17,0.08,0.2,0.45,0.35,0.2,0.049,0.073,123.476
201933,10113,Blake Griffin,N,Blake,82,Griffin,Forward,Active,6,1610612746,Clippers,251,427,6,519,19,173,286,3,209,7,69,5.3,0.5,0.7,5.7,6.4,4.6,67.0,35.2,1.9,2.9,5.9,7.6,0.9,2.3,2.67,13.15,4.33,6.15,3.54,1.24,6.0,2.57,2.19,1.21,0.203,0.329,0.468,0.269,0.08,0.026,4749.708
201935,9950,James Harden,N,James,77,Harden,Guard,Active,7,1610612745,Rockets,220,510,63,276,492,129,297,30,103,178,39,7.0,0.7,1.3,4.7,10.2,8.8,81.0,36.8,0.9,2.6,6.7,5.7,1.9,4.0,1.91,12.25,3.34,7.0,4.71,0.78,5.23,2.09,2.36,1.45,0.157,0.272,0.571,0.385,0.063,0.012,5909.184
201936,9926,Tyreke Evans,N,Tyreke,78,Evans,Guard-Forward,Active,7,1610612740,Pelicans,220,700,50,150,177,88,374,17,58,52,20,6.6,0.5,1.4,4.2,3.7,2.6,79.0,34.0,1.0,2.5,3.0,5.3,1.3,3.1,1.92,10.54,2.91,5.71,3.58,0.76,4.78,1.86,2.16,1.27,0.183,0.276,0.541,0.34,0.063,0.016,5070.212
201937,9529,Ricky Rubio,N,Ricky,76,Rubio,Guard,Active,5,1610612750,Timberwolves,190,41,12,121,39,6,13,1,49,12,3,8.8,0.0,0.5,4.8,3.2,2.6,22.0,31.5,0.9,2.7,3.8,5.7,1.7,2.9,2.23,10.82,2.5,6.09,3.64,1.04,4.68,1.64,2.0,1.36,0.206,0.231,0.563,0.336,0.075,0.013,1211.548
201939,10480,Stephen Curry,N,Stephen,75,Curry,Guard,Active,7,1610612744,Warriors,190,284,82,285,564,126,189,47,117,239,61,7.7,0.2,0.5,3.6,4.2,3.9,80.0,32.7,0.7,2.0,3.7,4.3,2.0,3.1,2.43,9.78,1.59,5.76,3.46,0.98,3.96,1.01,1.97,1.15,0.249,0.163,0.588,0.354,0.051,0.01,5474.1
201941,10711,Jordan Hill,N,Jordan,82,Hill,Forward-Center,Active,7,1610612750,Timberwolves,240,228,6,368,5,170,144,2,140,1,70,1.5,0.7,0.4,5.5,2.4,1.8,70.0,26.8,2.5,2.3,1.9,7.9,0.5,1.5,2.91,12.44,6.29,3.24,1.21,1.3,6.46,3.87,1.29,0.37,0.234,0.505,0.261,0.098,0.101,0.046,3699.084
201942,9969,DeMar DeRozan,N,DeMar,79,DeRozan,Guard,Active,7,1610612761,Raptors,220,211,58,508,30,183,132,22,182,3,70,3.5,0.2,1.2,3.9,7.2,6.0,60.0,35.0,0.7,2.0,4.9,4.6,1.2,2.3,1.82,8.97,2.15,5.0,3.17,0.8,4.18,1.53,1.85,1.1,0.202,0.24,0.558,0.353,0.056,0.01,4188.1
201943,9922,Brandon Jennings,Y,Brandon,73,Jennings,Guard,Active,7,1610612752,Knicks,170,165,32,109,179,58,82,16,41,60,19,6.6,0.1,0.7,2.0,3.5,2.9,41.0,28.6,0.5,1.6,3.1,2.5,1.1,2.2,1.95,7.54,1.27,4.32,2.56,0.85,3.29,0.83,1.61,0.83,0.259,0.168,0.573,0.34,0.035,0.009,2324.04
201945,10576,Gerald Henderson,N,Gerald,77,Henderson,Guard,Active,7,1610612755,76ers,215,190,69,422,67,99,120,29,172,16,33,2.6,0.3,0.4,3.0,2.7,2.3,80.0,28.9,0.5,1.7,2.8,3.4,0.6,1.4,1.42,8.73,1.33,5.98,3.16,0.55,3.74,0.79,2.4,1.19,0.163,0.152,0.685,0.362,0.052,0.008,4413.028
201946,11342,Tyler Hansbrough,N,Tyler,81,Hansbrough,Forward,Active,7,1610612766,Hornets,250,123,7,9,0,26,71,1,4,0,10,0.3,0.2,0.2,2.1,1.9,1.3,74.0,14.3,1.4,1.9,1.8,3.6,0.4,0.3,1.27,5.34,2.5,1.57,0.79,0.59,2.72,1.54,0.59,0.26,0.237,0.468,0.295,0.149,0.077,0.051,2070.328
201947,10537,Earl Clark,Y,Earl,82,Clark,Forward,Active,5,1610612751,Nets,234,4,2,11,12,1,3,0,4,4,0,0.3,0.4,0.0,2.2,0.4,0.1,10.0,9.3,0.1,1.2,0.4,2.3,0.3,0.6,0.77,4.33,1.67,1.89,1.67,0.34,1.56,0.44,0.78,0.78,0.179,0.385,0.436,0.385,0.114,0.005,170.928
201948,10397,Austin Daye,Y,Austin,83,Daye,Forward,Active,6,1610612737,Hawks,220,15,22,42,49,13,8,11,15,13,3,0.5,0.1,0.1,1.9,0.2,0.1,34.0,10.1,0.3,1.1,0.2,2.2,0.4,0.7,0.55,4.38,1.21,2.62,1.55,0.21,1.97,0.76,1.0,0.59,0.126,0.276,0.598,0.354,0.093,0.014,544.704
201949,10868,James Johnson,Y,James,81,Johnson,Forward,Active,7,1610612748,Heat,250,248,25,40,26,65,181,7,15,4,31,1.4,1.0,0.3,2.8,1.5,1.0,70.0,19.6,0.9,2.2,1.1,3.7,0.8,1.1,1.36,7.97,2.32,4.29,2.59,0.61,3.32,1.26,1.45,0.88,0.171,0.291,0.538,0.325,0.072,0.023,2709.336
201950,9660,Jrue Holiday,N,Jrue,76,Holiday,Guard,Active,7,1610612740,Pelicans,205,156,37,127,98,116,84,14,52,37,51,6.9,0.6,0.8,2.6,1.9,1.6,40.0,32.6,0.8,2.8,1.8,3.4,1.6,2.3,1.7,11.0,2.45,6.85,4.8,0.67,4.73,1.48,2.58,1.63,0.154,0.223,0.623,0.436,0.04,0.012,2467.212
201951,10612,Ty Lawson,N,Ty,71,Lawson,Guard,Active,7,1610612758,Kings,195,256,20,335,185,130,156,8,127,62,51,9.6,0.1,0.8,2.6,4.8,3.5,75.0,35.5,0.6,1.7,3.8,3.1,1.2,2.5,1.8,8.92,1.8,5.32,2.93,0.79,4.19,1.35,2.05,0.97,0.202,0.202,0.596,0.329,0.034,0.008,4806.148
201952,10392,Jeff Teague,N,Jeff,74,Teague,Guard,Active,7,1610612754,Pacers,186,363,25,127,182,190,209,8,49,63,79,7.0,0.4,0.9,2.1,4.4,3.8,73.0,30.5,0.4,1.9,4.0,2.5,1.7,2.8,1.4,8.11,1.08,5.63,3.58,0.57,3.25,0.68,2.0,1.23,0.173,0.133,0.694,0.441,0.034,0.007,4427.0
201954,10684,Darren Collison,N,Darren,72,Collison,Guard,Active,7,1610612758,Kings,175,149,50,179,111,61,97,24,85,36,18,5.6,0.3,0.6,2.8,4.1,3.2,45.0,34.8,0.4,2.1,3.2,3.2,1.5,2.5,2.57,12.04,2.27,7.2,4.27,1.09,5.27,1.56,2.62,1.44,0.214,0.188,0.598,0.354,0.039,0.006,2966.492
201956,10380,Omri Casspi,N,Omri,81,Casspi,Forward,Active,7,1610612758,Kings,225,205,13,27,74,108,136,5,7,30,31,1.5,0.1,0.5,3.1,2.9,2.1,67.0,21.1,0.8,1.6,2.1,3.9,0.5,1.3,1.14,6.68,2.3,3.24,2.33,0.45,3.29,1.58,1.26,0.94,0.17,0.345,0.485,0.349,0.071,0.019,2588.768
201959,11474,Taj Gibson,N,Taj,81,Gibson,Forward,Active,7,1610612741,Bulls,236,301,0,109,0,96,179,0,45,0,30,1.1,1.2,0.9,3.8,3.0,2.1,62.0,27.3,2.6,2.6,2.6,6.4,0.6,1.2,2.4,10.98,3.66,4.92,2.37,0.92,4.45,1.68,1.85,0.74,0.219,0.333,0.448,0.216,0.071,0.049,3300.8
201960,11076,DeMarre Carroll,Y,DeMarre,80,Carroll,Forward,Active,7,1610612761,Raptors,212,214,136,61,168,74,135,60,26,60,37,1.7,0.2,0.6,3.9,2.6,1.8,70.0,31.3,1.4,2.2,2.2,5.3,1.3,1.1,1.93,11.3,2.64,6.73,4.27,0.93,5.09,1.8,2.36,1.31,0.171,0.234,0.595,0.378,0.062,0.022,4326.3
201961,10586,Wayne Ellington,N,Wayne,76,Ellington,Guard,Active,7,1610612748,Heat,200,107,41,229,202,38,63,12,88,78,13,1.6,0.0,0.5,2.8,1.0,0.8,65.0,25.8,0.5,1.2,1.2,3.2,0.5,0.8,1.17,7.57,1.25,5.15,3.42,0.49,3.17,0.86,1.82,1.14,0.154,0.165,0.681,0.451,0.054,0.009,3268.624
201962,11209,Toney Douglas,N,Toney,74,Douglas,Guard,Active,7,1610612740,Pelicans,195,12,5,16,13,5,10,3,3,2,1,2.0,0.3,0.1,1.7,1.1,0.7,12.0,14.7,0.2,1.7,0.8,1.8,0.9,0.8,0.75,4.5,1.25,2.5,2.08,0.16,2.0,0.67,1.17,1.08,0.166,0.278,0.556,0.463,0.061,0.006,255.616
201964,10311,Victor Claver,Y,Victor,0,Claver,,Inactive,2,0,,0,6,3,2,8,1,2,2,1,4,0,0.1,0.1,0.2,1.7,0.0,0.0,10.0,7.6,0.3,1.2,0.5,2.0,0.1,0.4,0.14,2.71,1.14,1.43,0.29,0.15,1.57,0.71,0.71,0.14,0.053,0.421,0.526,0.105,0.115,0.02,90.32
201965,10800,Jeff Ayres,Y,Jeff,81,Ayres,Forward-Center,Active,6,1610612746,Clippers,250,65,0,17,0,13,44,0,4,0,7,0.3,0.2,0.1,1.6,0.7,0.5,51.0,7.5,0.7,1.2,0.6,2.3,0.2,0.5,0.95,4.46,2.16,1.35,0.38,0.49,2.49,1.35,0.65,0.16,0.212,0.485,0.303,0.085,0.105,0.049,589.712
201967,10807,Dante Cunningham,N,Dante,80,Cunningham,Forward,Active,7,1610612740,Pelicans,230,93,4,209,6,27,58,1,88,0,8,0.8,0.6,0.4,2.8,0.7,0.4,66.0,25.0,1.1,1.5,0.6,3.9,0.7,0.5,1.75,8.17,2.98,3.44,2.09,0.62,3.8,1.86,1.32,0.85,0.214,0.365,0.421,0.256,0.059,0.022,2915.068
201971,10076,DeJuan Blair,N,DeJuan,0,Blair,,Inactive,6,0,,0,28,0,5,0,24,14,0,1,0,11,0.1,0.0,0.2,1.4,0.2,0.1,29.0,6.2,0.6,1.4,0.3,1.9,0.2,0.4,0.85,2.74,0.84,1.05,0.53,0.26,1.21,0.58,0.37,0.21,0.307,0.308,0.385,0.192,0.111,0.044,314.384
201973,10858,Jonas Jerebko,N,Jonas,82,Jerebko,Forward,Active,6,1610612738,Celtics,231,120,38,68,102,51,76,18,27,36,12,0.9,0.2,0.2,2.5,0.9,0.7,75.0,16.4,1.2,1.8,0.8,3.8,0.6,0.6,1.51,6.61,2.05,3.05,1.54,0.57,2.76,1.15,1.04,0.43,0.227,0.311,0.462,0.233,0.077,0.038,2078.772
201975,10686,Jodie Meeks,N,Jodie,76,Meeks,Guard,Active,7,1610612753,Magic,210,111,47,140,165,71,64,17,54,57,30,1.3,0.1,0.3,1.5,2.7,2.4,60.0,24.4,0.2,1.3,2.0,1.7,1.0,1.0,1.38,7.03,1.3,4.35,3.02,0.51,3.0,0.92,1.57,1.2,0.197,0.185,0.618,0.429,0.031,0.004,2832.824
201976,10360,Patrick Beverley,Y,Patrick,73,Beverley,Guard,Active,4,1610612745,Rockets,185,107,132,33,191,69,50,50,10,65,29,3.4,0.4,0.6,3.0,1.1,0.8,56.0,30.8,1.2,3.3,1.4,4.2,1.1,1.5,1.44,9.2,2.55,5.21,2.89,0.57,4.13,1.7,1.86,0.93,0.155,0.278,0.567,0.315,0.048,0.019,3399.724
201977,10763,Marcus Thornton,N,Marcus,76,Thornton,Guard-Forward,Active,7,1610612764,Wizards,205,87,24,74,119,41,42,10,27,44,17,0.8,0.1,0.5,1.3,1.2,1.0,48.0,15.0,0.5,0.8,0.9,1.8,0.6,0.6,0.53,3.79,0.84,2.42,1.26,0.19,1.58,0.58,0.81,0.44,0.141,0.221,0.638,0.331,0.042,0.015,1107.52
201978,10411,Chase Budinger,N,Chase,79,Budinger,Forward,Active,7,1610612756,Suns,209,118,44,79,99,50,70,16,29,36,18,1.0,0.1,0.4,2.5,1.2,1.0,67.0,19.2,0.5,1.1,0.9,3.0,0.7,0.7,1.33,6.75,1.59,3.83,2.48,0.53,3.2,1.2,1.47,0.92,0.197,0.236,0.567,0.368,0.063,0.013,2242.728
201979,10150,Nick Calathes,N,Nick,78,Calathes,Guard,Active,1,1610612763,Grizzlies,213,106,9,38,34,60,64,1,7,10,22,2.5,0.1,0.4,1.5,0.8,0.4,58.0,14.4,0.3,1.7,0.8,1.8,1.1,1.1,0.96,4.84,0.86,3.02,1.52,0.36,1.72,0.42,0.94,0.36,0.198,0.178,0.624,0.314,0.053,0.012,1466.096
201980,10746,Danny Green,Y,Danny,78,Green,Guard-Forward,Active,7,1610612759,Spurs,215,133,153,111,304,37,78,72,39,119,14,2.0,1.1,0.2,3.6,1.6,1.4,81.0,28.5,0.7,2.0,1.2,4.2,1.2,1.1,2.16,10.28,2.94,5.18,3.03,0.77,4.39,1.66,1.96,1.14,0.21,0.286,0.504,0.294,0.063,0.012,4216.512
201985,11004,A.J. Price,N,A.J.,0,Price,,Inactive,5,0,,0,7,7,49,50,24,2,1,21,14,13,1.8,0.0,0.2,1.0,0.9,0.6,26.0,12.4,0.2,0.6,1.2,1.2,0.3,0.5,0.86,4.41,0.82,2.73,1.55,0.23,2.05,0.59,1.23,0.59,0.195,0.186,0.619,0.351,0.041,0.01,505.992
201988,10330,Patty Mills,Y,Patty,72,Mills,Guard,Active,7,1610612759,Spurs,185,45,49,90,133,19,24,18,39,44,3,1.7,0.0,0.2,1.1,0.8,0.6,51.0,15.7,0.4,1.1,1.0,1.5,0.5,0.7,1.42,4.73,0.78,2.53,1.65,0.45,1.92,0.49,0.98,0.67,0.299,0.166,0.535,0.349,0.033,0.013,1368.144
201991,11795,Lester Hudson,Y,Lester,75,Hudson,Guard,Active,4,1610612746,Clippers,190,4,4,3,2,1,3,1,0,2,0,1.0,0.2,0.2,1.4,0.8,0.6,5.0,11.1,0.2,0.8,0.6,1.6,1.2,0.6,1.25,4.75,1.0,2.5,1.5,0.25,2.0,0.75,1.0,0.5,0.263,0.211,0.526,0.316,0.065,0.009,93.04
202066,11156,Garrett Temple,Y,Garrett,78,Temple,Guard,Active,6,1610612758,Kings,195,37,37,31,51,14,22,14,12,19,1,1.1,0.2,0.2,1.3,0.9,0.7,52.0,14.1,0.5,1.5,1.0,1.7,0.8,0.7,0.97,5.63,0.73,3.93,2.32,0.43,2.56,0.37,1.76,1.0,0.173,0.13,0.697,0.411,0.045,0.016,1365.488
202077,10767,Jerel McNeal,Y,Jerel,75,McNeal,Guard,Active,2,1610612756,Suns,200,2,0,4,2,3,0,0,1,1,1,0.3,0.2,0.2,0.5,0.3,0.3,6.0,6.1,0.0,0.8,0.3,0.5,0.5,0.8,,1.0,,0.33,,,0.33,,0.0,,,,0.333,,0.042,0.0,36.6
202083,10997,Wesley Matthews,N,Wesley,77,Matthews,Guard-Forward,Active,7,1610612742,Mavericks,220,121,130,114,314,72,72,52,51,120,41,2.3,0.2,0.4,3.1,2.4,1.8,60.0,33.7,0.6,2.2,2.7,3.7,1.3,1.4,1.99,9.35,1.63,5.73,3.35,0.76,3.78,1.02,2.0,1.1,0.212,0.175,0.613,0.358,0.045,0.009,3890.136
202087,10770,Alonzo Gee,Y,Alonzo,78,Gee,Forward,Active,7,1610612743,Nuggets,225,114,29,22,6,15,66,12,4,1,4,0.5,0.1,0.4,1.1,1.4,1.0,54.0,12.2,0.7,1.1,0.9,1.7,0.6,0.6,0.55,3.55,0.67,2.33,1.41,0.17,1.29,0.43,0.69,0.39,0.155,0.19,0.655,0.397,0.042,0.027,930.192
202130,11027,Reggie Williams,Y,Reggie,78,Williams,Forward,Active,6,1610612759,Spurs,205,11,5,5,13,4,8,0,2,3,2,0.5,0.0,0.1,0.6,0.2,0.2,20.0,5.3,0.3,0.6,0.2,0.9,0.1,0.1,0.33,2.33,0.47,1.53,1.07,0.2,1.13,0.33,0.6,0.47,0.143,0.2,0.657,0.457,0.06,0.025,122.836
202322,9574,John Wall,N,John,76,Wall,Guard,Active,6,1610612764,Wizards,210,354,43,482,174,113,217,11,194,54,43,10.0,0.6,0.6,4.2,4.6,3.6,79.0,35.9,0.5,2.3,3.6,4.6,1.7,3.8,1.92,10.05,1.87,6.26,3.63,0.84,4.29,1.18,2.27,1.26,0.192,0.186,0.622,0.361,0.057,0.006,5611.512
202323,10253,Evan Turner,N,Evan,79,Turner,Guard-Forward,Active,6,1610612757,Trail Blazers,220,199,41,296,78,132,108,13,131,20,48,5.5,0.2,0.5,4.6,1.7,1.3,82.0,27.6,0.5,2.2,1.6,5.1,1.0,2.4,1.99,9.84,2.84,5.01,3.02,0.71,4.33,1.79,1.83,1.0,0.202,0.289,0.509,0.307,0.081,0.009,4006.84
202324,9262,Derrick Favors,N,Derrick,82,Favors,Forward-Center,Active,6,1610612762,Jazz,265,442,2,275,4,195,313,1,100,0,68,1.5,1.7,0.9,5.6,4.5,3.0,74.0,30.8,2.6,2.8,3.3,8.2,0.8,1.6,2.88,12.46,5.26,4.32,1.62,1.07,5.27,2.54,1.66,0.64,0.231,0.422,0.347,0.13,0.094,0.045,4242.564
202325,10727,Wesley Johnson,N,Wesley,79,Johnson,Forward,Active,6,1610612746,Clippers,215,120,88,274,171,38,79,32,97,59,19,1.6,0.6,0.2,3.3,1.5,1.2,76.0,29.5,0.9,2.1,1.2,4.2,0.8,1.1,1.64,8.92,2.73,4.55,3.0,0.6,4.23,1.83,1.8,1.16,0.184,0.306,0.51,0.336,0.056,0.015,4439.896
202326,9598,DeMarcus Cousins,N,DeMarcus,83,Cousins,Center,Active,6,1610612758,Kings,270,534,1,338,7,186,316,0,128,2,52,3.6,1.7,1.8,9.5,9.2,7.2,59.0,34.1,3.1,4.1,8.8,12.7,1.5,4.3,3.24,13.9,6.85,3.81,1.58,1.31,6.1,3.54,1.25,0.49,0.233,0.493,0.274,0.113,0.135,0.045,3917.436
202327,10779,Ekpe Udoh,N,Ekpe,82,Udoh,Forward,Active,4,1610612746,Clippers,245,7,0,7,0,10,4,0,2,0,5,0.2,0.2,0.1,0.6,0.3,0.2,33.0,3.9,0.2,0.6,0.2,0.8,0.2,0.2,0.78,1.89,0.67,0.44,0.11,0.16,0.61,0.28,0.17,0.0,0.412,0.353,0.235,0.059,0.075,0.027,235.536
202328,9668,Greg Monroe,N,Greg,83,Monroe,Center,Active,6,1610612749,Bucks,265,518,0,78,0,257,300,0,29,0,94,2.1,0.5,1.2,6.9,4.9,3.7,69.0,31.0,3.3,2.1,4.0,10.2,1.1,2.2,2.87,12.35,5.16,4.32,1.62,1.16,5.97,3.1,1.71,0.52,0.232,0.418,0.35,0.131,0.112,0.054,4162.544
202329,9559,Al-Farouq Aminu,N,Al-Farouq,81,Aminu,Forward,Active,6,1610612757,Trail Blazers,220,159,63,36,61,38,94,19,8,15,11,0.8,0.8,0.3,3.1,1.6,1.1,74.0,18.5,1.5,1.9,1.3,4.6,0.9,0.7,1.53,7.31,2.1,3.68,2.32,0.61,3.23,1.1,1.52,0.9,0.21,0.287,0.503,0.318,0.083,0.041,2468.324
202330,9741,Gordon Hayward,N,Gordon,80,Hayward,Forward,Active,6,1610612762,Jazz,226,261,50,298,280,198,153,21,134,99,77,4.1,0.4,0.8,4.2,6.1,4.9,76.0,34.4,0.7,1.7,4.9,4.9,1.4,2.7,1.53,7.97,2.22,4.22,2.66,0.6,3.58,1.41,1.57,0.96,0.191,0.279,0.53,0.333,0.063,0.011,4925.04
202331,9701,Paul George,N,Paul,81,George,Forward,Active,6,1610612754,Pacers,220,11,5,13,17,3,4,1,5,8,0,1.0,0.2,0.0,3.0,1.8,1.3,6.0,15.2,0.7,1.8,1.3,3.7,0.8,2.0,0.67,5.0,0.83,3.5,2.17,0.01,1.67,0.33,1.33,0.83,0.133,0.167,0.7,0.433,0.101,0.023,163.16
202332,10249,Cole Aldrich,Y,Cole,83,Aldrich,Center,Active,6,1610612750,Timberwolves,250,137,0,26,0,138,88,0,7,0,49,1.2,1.1,0.2,3.9,1.0,0.8,61.0,16.0,1.7,2.0,1.0,5.5,0.6,1.0,1.51,7.86,4.26,2.09,0.4,0.73,4.02,2.36,0.93,0.21,0.193,0.542,0.265,0.05,0.123,0.052,1415.28
202333,9384,Xavier Henry,Y,Xavier,0,Henry,,Inactive,5,0,,0,5,0,7,0,1,1,0,2,0,0,0.3,0.0,0.0,0.2,2.7,1.6,9.0,9.5,0.2,0.7,1.8,0.4,0.3,0.3,0.78,3.0,0.33,1.89,1.44,0.67,1.33,0.33,0.33,0.22,0.259,0.111,0.63,0.481,0.012,0.012,150.38
202334,10032,Ed Davis,Y,Ed,82,Davis,Forward,Active,6,1610612757,Trail Blazers,245,372,0,15,0,82,248,0,7,0,27,1.2,1.2,0.6,4.7,2.4,1.2,79.0,23.3,2.9,2.6,1.8,7.6,0.6,0.7,1.88,10.01,4.35,3.78,2.08,0.99,4.79,2.35,1.45,0.79,0.188,0.435,0.377,0.208,0.1,0.062,3609.228
202335,10115,Patrick Patterson,Y,Patrick,81,Patterson,Forward,Active,6,1610612761,Raptors,235,96,103,84,180,72,54,42,38,63,43,1.9,0.5,0.2,3.8,1.0,0.8,81.0,26.6,1.6,1.8,1.0,5.3,0.7,0.7,1.76,9.89,3.99,4.14,2.53,0.67,4.56,2.27,1.62,0.93,0.179,0.403,0.418,0.256,0.071,0.03,4315.328
202336,10228,Larry Sanders,Y,Larry,0,Sanders,,Inactive,4,0,,0,132,0,11,0,29,76,0,2,0,8,0.9,1.4,0.6,3.7,1.8,0.9,27.0,21.7,2.5,3.9,1.4,6.1,1.0,1.0,2.41,9.67,4.63,2.63,0.81,1.22,4.44,2.37,0.85,0.3,0.249,0.479,0.272,0.084,0.083,0.056,1103.98
202337,10017,Luke Babbitt,Y,Luke,81,Babbitt,Forward,Active,6,1610612748,Heat,225,22,50,23,64,32,11,28,9,31,13,0.4,0.2,0.2,1.6,0.3,0.2,63.0,13.2,0.2,1.0,0.3,1.8,0.3,0.4,1.02,5.23,1.74,2.47,1.44,0.48,2.58,1.13,0.97,0.61,0.195,0.333,0.472,0.275,0.06,0.007,1412.564
202338,9847,Kevin Seraphin,N,Kevin,82,Seraphin,Forward-Center,Active,6,1610612754,Pacers,278,120,0,172,2,156,84,0,77,0,70,0.7,0.7,0.2,2.5,1.0,0.7,79.0,15.6,1.1,2.5,1.1,3.6,0.1,1.2,1.61,6.33,3.08,1.64,0.67,0.56,2.79,1.64,0.59,0.26,0.255,0.486,0.259,0.105,0.085,0.037,2282.42
202339,9845,Eric Bledsoe,Y,Eric,73,Bledsoe,Guard,Active,6,1610612756,Suns,205,395,48,266,224,113,243,16,99,72,38,6.1,0.6,0.6,4.3,5.4,4.4,81.0,34.6,0.9,2.3,4.7,5.2,1.6,3.4,2.38,12.43,3.15,6.9,4.19,0.91,5.36,1.86,2.59,1.53,0.192,0.253,0.555,0.337,0.061,0.013,5527.364
202340,9493,Avery Bradley,Y,Avery,74,Bradley,Guard,Active,6,1610612738,Celtics,180,188,129,430,222,43,111,51,182,73,17,1.8,0.2,0.6,2.5,1.3,1.0,77.0,31.5,0.6,2.3,1.2,3.1,1.1,1.4,1.16,8.5,2.01,5.33,3.24,0.5,3.76,1.42,1.84,1.08,0.136,0.237,0.627,0.381,0.039,0.009,4493.52
202341,10104,James Anderson,Y,James,78,Anderson,Guard-Forward,Active,5,1610612758,Kings,213,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
202343,10017,Elliot Williams,Y,Elliot,0,Williams,,Inactive,5,0,,0,7,3,10,15,2,4,2,2,6,0,0.9,0.0,0.2,0.6,0.3,0.1,13.0,9.1,0.0,0.9,0.4,0.6,0.3,0.3,0.9,3.5,0.5,2.1,1.5,0.4,2.0,0.4,1.2,0.8,0.257,0.143,0.6,0.429,0.034,0.0,189.12
202344,10590,Trevor Booker,N,Trevor,80,Booker,Forward,Active,6,1610612751,Nets,228,199,33,108,51,73,133,10,38,19,26,1.1,0.5,0.3,3.3,1.9,1.1,79.0,19.8,1.8,1.8,1.5,5.0,0.5,1.1,1.86,7.03,1.62,3.55,2.01,0.72,2.82,0.88,1.22,0.68,0.265,0.23,0.505,0.286,0.086,0.046,2816.144
202347,10484,Quincy Pondexter,N,Quincy,79,Pondexter,Guard-Forward,Active,5,1610612740,Pelicans,225,118,102,49,142,36,67,48,18,43,12,1.3,0.3,0.3,1.9,1.3,0.9,75.0,23.9,0.7,2.0,1.2,2.6,0.3,0.7,1.68,7.59,1.9,4.01,2.5,0.66,3.41,1.34,1.41,0.85,0.221,0.25,0.529,0.329,0.041,0.015,3231.76
202349,10903,Greivis Vasquez,N,Greivis,0,Vasquez,,Inactive,6,0,,0,114,49,121,302,139,57,23,51,110,55,3.7,0.1,0.4,2.4,0.8,0.6,82.0,24.3,0.3,2.2,1.0,2.6,0.6,1.5,1.58,7.2,1.59,4.03,2.31,0.65,3.26,1.1,1.51,0.93,0.221,0.22,0.559,0.321,0.05,0.006,3922.836
202353,9882,Tibor Pleiss,Y,Tibor,87,Pleiss,Center,Active,1,1610612762,Jazz,256,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
202355,10024,Hassan Whiteside,Y,Hassan,84,Whiteside,Center,Active,4,1610612748,Heat,265,240,0,46,0,101,175,0,19,0,49,0.1,2.6,0.6,7.0,3.3,1.6,48.0,23.8,3.0,2.7,3.0,10.0,0.6,1.2,2.17,9.6,5.76,1.67,0.44,0.77,4.42,2.98,0.67,0.16,0.226,0.6,0.174,0.046,0.151,0.065,1951.936
202357,10424,Nemanja Bjelica,N,Nemanja,82,Bjelica,Forward,Active,1,1610612750,Timberwolves,225,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
202361,10375,Landry Fields,N,Landry,79,Fields,Guard-Forward,Active,4,1610612761,Raptors,215,21,2,6,0,12,14,1,3,0,2,0.6,0.0,0.1,0.6,0.2,0.2,26.0,8.3,0.4,0.3,0.3,1.0,0.4,0.3,0.8,4.1,0.85,2.45,1.55,0.45,1.95,0.5,1.0,0.5,0.195,0.207,0.598,0.378,0.037,0.023,426.504
