,FGA_l,FTA_l,MIN_TOT,OREB_l,TOV_l,lineup_ids,lineup_names,points_allowed,points_scored
5234,13.0,3.0,8.2,1.0,1.0,202333 - 201941 - 201975 - 203135 - 201156,"Henry,Xavier - Hill,Jordan - Meeks,Jodie - Sacre,Robert - Young,Nick",16.0,17.0
5235,88.2,25.8,48.6,18.0,16.8,200770 - 202333 - 201941 - 202325 - 201975,"Farmar,Jordan - Henry,Xavier - Hill,Jordan - Johnson,Wesley - Meeks,Jodie",109.8,111.0
5236,13.0,6.0,8.1,1.0,3.0,202333 - 201941 - 203527 - 959 - 201156,"Henry,Xavier - Hill,Jordan - Kelly,Ryan - Nash,Steve - Young,Nick",18.0,18.0
5237,18.0,1.0,8.0,3.0,3.0,2200 - 202333 - 201941 - 203088 - 201975,"Gasol,Pau - Henry,Xavier - Hill,Jordan - Marshall,Kendall - Meeks,Jodie",18.0,18.0
5238,39.9,11.1,23.7,2.1,8.1,203145 - 201941 - 2549 - 203088 - 201975,"Bazemore,Kent - Hill,Jordan - Kaman,Chris - Marshall,Kendall - Meeks,Jodie",54.0,51.0
5239,9.0,4.0,7.6,1.0,4.0,2581 - 202325 - 203527 - 203088 - 203135,"Blake,Steve - Johnson,Wesley - Kelly,Ryan - Marshall,Kendall - Sacre,Robert",18.0,15.0
5240,15.0,1.0,7.6,0.0,1.0,200770 - 203548 - 202333 - 202325 - 203135,"Farmar,Jordan - Harris,Elias - Henry,Xavier - Johnson,Wesley - Sacre,Robert",23.0,21.0
5241,24.0,6.0,15.0,2.0,2.0,200770 - 202333 - 203135 - 200761 - 201156,"Farmar,Jordan - Henry,Xavier - Sacre,Robert - Williams,Shawne - Young,Nick",17.0,40.0
5242,28.0,7.0,15.0,3.0,4.0,202333 - 201941 - 201975 - 200761 - 201156,"Henry,Xavier - Hill,Jordan - Meeks,Jodie - Williams,Shawne - Young,Nick",31.0,38.0
5243,41.1,15.9,22.5,2.1,6.0,202325 - 2549 - 203527 - 203088 - 201975,"Johnson,Wesley - Kaman,Chris - Kelly,Ryan - Marshall,Kendall - Meeks,Jodie",62.1,65.1
5244,11.0,0.0,7.3,0.0,2.0,977 - 2200 - 202325 - 201975 - 200761,"Bryant,Kobe - Gasol,Pau - Johnson,Wesley - Meeks,Jodie - Williams,Shawne",12.0,16.0
5245,11.0,3.0,7.1,1.0,2.0,2581 - 202412 - 202325 - 959 - 203135,"Blake,Steve - Harris,Manny - Johnson,Wesley - Nash,Steve - Sacre,Robert",17.0,21.0
5246,22.0,5.0,14.2,0.0,4.0,2200 - 202333 - 201941 - 202325 - 201975,"Gasol,Pau - Henry,Xavier - Hill,Jordan - Johnson,Wesley - Meeks,Jodie",37.0,30.0
5247,110.0,48.0,71.0,12.0,22.0,2200 - 203527 - 203088 - 201975 - 201156,"Gasol,Pau - Kelly,Ryan - Marshall,Kendall - Meeks,Jodie - Young,Nick",165.0,172.0
5248,17.0,1.0,7.0,2.0,1.0,203145 - 2200 - 203088 - 201975 - 203135,"Bazemore,Kent - Gasol,Pau - Marshall,Kendall - Meeks,Jodie - Sacre,Robert",22.0,12.0
5249,17.0,6.0,7.0,6.0,2.0,2581 - 2200 - 201941 - 202325 - 201156,"Blake,Steve - Gasol,Pau - Hill,Jordan - Johnson,Wesley - Young,Nick",12.0,14.0
5250,28.0,10.0,13.8,4.0,2.0,200770 - 202325 - 2549 - 201975 - 200761,"Farmar,Jordan - Johnson,Wesley - Kaman,Chris - Meeks,Jodie - Williams,Shawne",35.0,35.0
5251,33.0,18.9,20.7,0.0,3.9,201941 - 202325 - 203527 - 201975 - 201156,"Hill,Jordan - Johnson,Wesley - Kelly,Ryan - Meeks,Jodie - Young,Nick",54.0,54.0
5252,13.0,2.0,6.8,0.0,2.0,202705 - 200770 - 2200 - 202325 - 203527,"Brooks,MarShon - Farmar,Jordan - Gasol,Pau - Johnson,Wesley - Kelly,Ryan",15.0,15.0
5253,16.0,13.0,13.6,3.0,5.0,202333 - 201941 - 203527 - 201975 - 201156,"Henry,Xavier - Hill,Jordan - Kelly,Ryan - Meeks,Jodie - Young,Nick",26.0,29.0
5254,14.0,0.0,6.7,0.0,1.0,203145 - 201941 - 203527 - 201975 - 959,"Bazemore,Kent - Hill,Jordan - Kelly,Ryan - Meeks,Jodie - Nash,Steve",24.0,17.0
5255,14.0,2.0,6.7,2.0,2.0,2581 - 2200 - 202333 - 2549 - 959,"Blake,Steve - Gasol,Pau - Henry,Xavier - Kaman,Chris - Nash,Steve",18.0,15.0
5256,13.0,1.0,6.7,0.0,3.0,200770 - 2200 - 202333 - 202325 - 201975,"Farmar,Jordan - Gasol,Pau - Henry,Xavier - Johnson,Wesley - Meeks,Jodie",24.0,11.0
5257,46.0,9.2,26.4,5.2,9.2,203145 - 202705 - 200770 - 201941 - 2549,"Bazemore,Kent - Brooks,MarShon - Farmar,Jordan - Hill,Jordan - Kaman,Chris",51.2,57.2
5258,70.2,6.0,39.6,7.2,15.0,2581 - 2200 - 2549 - 201975 - 201156,"Blake,Steve - Gasol,Pau - Kaman,Chris - Meeks,Jodie - Young,Nick",88.8,72.0
5259,126.0,28.0,66.0,16.0,24.0,2200 - 201941 - 202325 - 203088 - 201975,"Gasol,Pau - Hill,Jordan - Johnson,Wesley - Marshall,Kendall - Meeks,Jodie",142.0,125.0
5260,11.0,0.0,6.4,2.0,3.0,2581 - 977 - 2200 - 202325 - 203135,"Blake,Steve - Bryant,Kobe - Gasol,Pau - Johnson,Wesley - Sacre,Robert",15.0,2.0
5261,8.0,10.0,6.4,0.0,1.0,2581 - 200770 - 202325 - 203527 - 201156,"Blake,Steve - Farmar,Jordan - Johnson,Wesley - Kelly,Ryan - Young,Nick",17.0,15.0
5262,21.0,11.0,12.6,2.0,2.0,202333 - 202325 - 201975 - 203135 - 200761,"Henry,Xavier - Johnson,Wesley - Meeks,Jodie - Sacre,Robert - Williams,Shawne",22.0,31.0
5263,58.8,19.2,37.8,7.2,13.2,202333 - 201975 - 203135 - 200761 - 201156,"Henry,Xavier - Meeks,Jodie - Sacre,Robert - Williams,Shawne - Young,Nick",70.8,70.8
5264,11.0,2.0,6.2,1.0,2.0,203145 - 202705 - 202333 - 203527 - 203135,"Bazemore,Kent - Brooks,MarShon - Henry,Xavier - Kelly,Ryan - Sacre,Robert",7.0,13.0
5265,11.0,5.0,6.2,0.0,2.0,203145 - 202705 - 202325 - 203527 - 203135,"Bazemore,Kent - Brooks,MarShon - Johnson,Wesley - Kelly,Ryan - Sacre,Robert",19.0,20.0
5266,12.0,7.0,6.2,1.0,0.0,203145 - 202705 - 202325 - 201975 - 203135,"Bazemore,Kent - Brooks,MarShon - Johnson,Wesley - Meeks,Jodie - Sacre,Robert",9.0,20.0
5267,14.0,8.0,6.2,2.0,0.0,2581 - 977 - 2200 - 202333 - 201156,"Blake,Steve - Bryant,Kobe - Gasol,Pau - Henry,Xavier - Young,Nick",24.0,24.0
5268,38.1,6.9,18.3,6.9,3.0,200770 - 202333 - 202325 - 2549 - 201975,"Farmar,Jordan - Henry,Xavier - Johnson,Wesley - Kaman,Chris - Meeks,Jodie",36.0,38.1
5269,66.0,10.2,36.6,3.0,9.0,202412 - 201941 - 201975 - 203135 - 201156,"Harris,Manny - Hill,Jordan - Meeks,Jodie - Sacre,Robert - Young,Nick",88.2,72.0
5270,36.9,12.9,18.0,6.0,3.9,202705 - 200770 - 202333 - 203527 - 203135,"Brooks,MarShon - Farmar,Jordan - Henry,Xavier - Kelly,Ryan - Sacre,Robert",45.0,45.0
5271,30.9,9.9,17.7,6.0,3.9,977 - 2200 - 201941 - 202325 - 201156,"Bryant,Kobe - Gasol,Pau - Hill,Jordan - Johnson,Wesley - Young,Nick",28.2,38.1
5272,9.0,3.0,5.9,1.0,3.0,977 - 2200 - 201975 - 200761 - 201156,"Bryant,Kobe - Gasol,Pau - Meeks,Jodie - Williams,Shawne - Young,Nick",14.0,11.0
5273,10.0,2.0,5.9,2.0,2.0,201941 - 2549 - 203527 - 203088 - 201156,"Hill,Jordan - Kaman,Chris - Kelly,Ryan - Marshall,Kendall - Young,Nick",9.0,8.0
5274,51.0,16.0,29.0,3.0,5.0,200770 - 202325 - 203527 - 203135 - 201156,"Farmar,Jordan - Johnson,Wesley - Kelly,Ryan - Sacre,Robert - Young,Nick",56.0,62.0
5275,18.0,9.0,11.6,0.0,3.0,202325 - 201975 - 203135 - 200761 - 201156,"Johnson,Wesley - Meeks,Jodie - Sacre,Robert - Williams,Shawne - Young,Nick",25.0,26.0
5276,12.0,0.0,5.7,2.0,2.0,2200 - 202333 - 202325 - 2549 - 201156,"Gasol,Pau - Henry,Xavier - Johnson,Wesley - Kaman,Chris - Young,Nick",12.0,13.0
5277,9.0,0.0,5.7,0.0,2.0,2200 - 202325 - 203527 - 203088 - 200761,"Gasol,Pau - Johnson,Wesley - Kelly,Ryan - Marshall,Kendall - Williams,Shawne",10.0,18.0
5278,22.0,7.0,11.4,2.0,2.0,202333 - 203527 - 959 - 203135 - 201156,"Henry,Xavier - Kelly,Ryan - Nash,Steve - Sacre,Robert - Young,Nick",26.0,33.0
5279,20.0,10.0,11.4,1.0,3.0,203527 - 201975 - 959 - 203135 - 201156,"Kelly,Ryan - Meeks,Jodie - Nash,Steve - Sacre,Robert - Young,Nick",38.0,37.0
5280,9.0,4.0,5.6,1.0,1.0,202412 - 201941 - 202325 - 201975 - 203135,"Harris,Manny - Hill,Jordan - Johnson,Wesley - Meeks,Jodie - Sacre,Robert",8.0,10.0
5281,19.0,10.0,11.0,4.0,4.0,2581 - 2200 - 202333 - 201941 - 959,"Blake,Steve - Gasol,Pau - Henry,Xavier - Hill,Jordan - Nash,Steve",30.0,17.0
5282,10.0,2.0,5.5,2.0,0.0,2581 - 202333 - 203135 - 200761 - 201156,"Blake,Steve - Henry,Xavier - Sacre,Robert - Williams,Shawne - Young,Nick",11.0,19.0
5283,72.8,11.9,37.8,9.1,7.7,200770 - 202333 - 201941 - 200761 - 201156,"Farmar,Jordan - Henry,Xavier - Hill,Jordan - Williams,Shawne - Young,Nick",73.5,84.7
5284,11.0,0.0,5.4,0.0,0.0,200770 - 202325 - 2549 - 203527 - 203088,"Farmar,Jordan - Johnson,Wesley - Kaman,Chris - Kelly,Ryan - Marshall,Kendall",12.0,12.0
5285,41.2,5.2,21.2,7.2,8.0,200770 - 202333 - 2549 - 200761 - 201156,"Farmar,Jordan - Henry,Xavier - Kaman,Chris - Williams,Shawne - Young,Nick",36.0,38.0
5286,14.0,12.0,10.6,3.0,6.0,202333 - 201941 - 202325 - 2549 - 201156,"Henry,Xavier - Hill,Jordan - Johnson,Wesley - Kaman,Chris - Young,Nick",19.0,21.0
5287,24.0,9.9,15.9,3.0,3.9,202333 - 201941 - 202325 - 201975 - 201156,"Henry,Xavier - Hill,Jordan - Johnson,Wesley - Meeks,Jodie - Young,Nick",48.0,29.1
5288,24.9,3.9,15.6,3.0,6.9,200770 - 2200 - 202325 - 201975 - 201156,"Farmar,Jordan - Gasol,Pau - Johnson,Wesley - Meeks,Jodie - Young,Nick",42.0,33.0
5289,12.0,1.0,5.2,3.0,1.0,202412 - 203527 - 203088 - 203135 - 201156,"Harris,Manny - Kelly,Ryan - Marshall,Kendall - Sacre,Robert - Young,Nick",7.0,12.0
5290,20.0,0.0,10.2,1.0,1.0,2581 - 202325 - 2549 - 959 - 200761,"Blake,Steve - Johnson,Wesley - Kaman,Chris - Nash,Steve - Williams,Shawne",23.0,27.0
5291,8.0,4.0,5.1,1.0,2.0,2581 - 202325 - 959 - 203135 - 201156,"Blake,Steve - Johnson,Wesley - Nash,Steve - Sacre,Robert - Young,Nick",8.0,11.0
5292,27.0,0.0,15.3,2.1,6.9,200770 - 2200 - 202325 - 201975 - 200761,"Farmar,Jordan - Gasol,Pau - Johnson,Wesley - Meeks,Jodie - Williams,Shawne",38.1,32.1
5293,8.0,0.0,5.1,0.0,2.0,200770 - 201941 - 202325 - 203088 - 203135,"Farmar,Jordan - Hill,Jordan - Johnson,Wesley - Marshall,Kendall - Sacre,Robert",15.0,10.0
5294,7.0,5.0,5.1,1.0,3.0,201941 - 203527 - 203088 - 203135 - 200761,"Hill,Jordan - Kelly,Ryan - Marshall,Kendall - Sacre,Robert - Williams,Shawne",12.0,10.0
5295,38.0,6.0,20.4,3.2,4.0,202325 - 203527 - 203088 - 201975 - 203135,"Johnson,Wesley - Kelly,Ryan - Marshall,Kendall - Meeks,Jodie - Sacre,Robert",46.0,51.2
5296,7.0,6.0,5.0,0.0,1.0,2581 - 201941 - 202325 - 2549 - 959,"Blake,Steve - Hill,Jordan - Johnson,Wesley - Kaman,Chris - Nash,Steve",8.0,11.0
5297,7.0,0.0,5.0,0.0,3.0,2581 - 201941 - 203088 - 959 - 203135,"Blake,Steve - Hill,Jordan - Marshall,Kendall - Nash,Steve - Sacre,Robert",8.0,7.0
5298,10.0,2.0,5.0,1.0,2.0,201941 - 203527 - 203088 - 201975 - 203135,"Hill,Jordan - Kelly,Ryan - Marshall,Kendall - Meeks,Jodie - Sacre,Robert",9.0,12.0
5299,12.0,2.0,4.9,2.0,2.0,203145 - 202705 - 200770 - 202333 - 203135,"Bazemore,Kent - Brooks,MarShon - Farmar,Jordan - Henry,Xavier - Sacre,Robert",11.0,7.0
5300,13.0,0.0,4.9,2.0,0.0,203145 - 202705 - 202325 - 203135 - 201156,"Bazemore,Kent - Brooks,MarShon - Johnson,Wesley - Sacre,Robert - Young,Nick",13.0,8.0
5301,20.0,6.0,9.8,3.0,3.0,2200 - 2549 - 203088 - 201975 - 201156,"Gasol,Pau - Kaman,Chris - Marshall,Kendall - Meeks,Jodie - Young,Nick",30.0,25.0
5302,24.9,6.9,14.4,0.9,3.0,203145 - 203527 - 201975 - 203135 - 201156,"Bazemore,Kent - Kelly,Ryan - Meeks,Jodie - Sacre,Robert - Young,Nick",38.1,24.0
5303,17.0,10.0,9.6,3.0,4.0,200770 - 202333 - 201941 - 201975 - 200761,"Farmar,Jordan - Henry,Xavier - Hill,Jordan - Meeks,Jodie - Williams,Shawne",17.0,22.0
5304,23.1,9.9,14.4,2.1,3.9,2200 - 203088 - 201975 - 200761 - 201156,"Gasol,Pau - Marshall,Kendall - Meeks,Jodie - Williams,Shawne - Young,Nick",21.9,30.9
5305,14.0,6.0,9.4,1.0,4.0,2581 - 200770 - 202333 - 201941 - 202325,"Blake,Steve - Farmar,Jordan - Henry,Xavier - Hill,Jordan - Johnson,Wesley",11.0,16.0
5306,43.8,12.0,28.2,1.8,10.8,2581 - 2200 - 201941 - 201975 - 201156,"Blake,Steve - Gasol,Pau - Hill,Jordan - Meeks,Jodie - Young,Nick",67.8,60.0
5307,63.7,7.7,32.9,9.1,9.1,2581 - 2200 - 202325 - 201975 - 200761,"Blake,Steve - Gasol,Pau - Johnson,Wesley - Meeks,Jodie - Williams,Shawne",70.7,60.9
5308,16.0,4.0,9.4,1.0,3.0,2581 - 202333 - 201941 - 202325 - 201156,"Blake,Steve - Henry,Xavier - Hill,Jordan - Johnson,Wesley - Young,Nick",16.0,21.0
5309,6.0,2.0,4.7,1.0,3.0,200770 - 202333 - 201941 - 2549 - 201975,"Farmar,Jordan - Henry,Xavier - Hill,Jordan - Kaman,Chris - Meeks,Jodie",6.0,9.0
5310,11.0,0.0,4.7,3.0,1.0,200770 - 201941 - 203527 - 203135 - 201156,"Farmar,Jordan - Hill,Jordan - Kelly,Ryan - Sacre,Robert - Young,Nick",12.0,8.0
5311,39.0,14.0,23.5,2.0,11.0,200770 - 202325 - 2549 - 201975 - 201156,"Farmar,Jordan - Johnson,Wesley - Kaman,Chris - Meeks,Jodie - Young,Nick",49.0,47.0
5312,11.0,0.0,4.7,3.0,1.0,201941 - 202325 - 201975 - 200761 - 201156,"Hill,Jordan - Johnson,Wesley - Meeks,Jodie - Williams,Shawne - Young,Nick",8.0,9.0
5313,65.1,20.3,32.2,7.0,4.2,203145 - 200770 - 2200 - 202325 - 201975,"Bazemore,Kent - Farmar,Jordan - Gasol,Pau - Johnson,Wesley - Meeks,Jodie",84.0,86.1
5314,15.0,0.0,9.2,1.0,5.0,200770 - 201941 - 202325 - 203527 - 201156,"Farmar,Jordan - Hill,Jordan - Johnson,Wesley - Kelly,Ryan - Young,Nick",16.0,12.0
5315,7.0,0.0,4.6,0.0,1.0,2200 - 202325 - 201975 - 200761 - 201156,"Gasol,Pau - Johnson,Wesley - Meeks,Jodie - Williams,Shawne - Young,Nick",14.0,11.0
5316,18.0,3.0,9.0,6.0,3.0,202705 - 200770 - 203527 - 201975 - 203135,"Brooks,MarShon - Farmar,Jordan - Kelly,Ryan - Meeks,Jodie - Sacre,Robert",17.0,18.0
5317,24.0,3.0,13.5,0.9,5.1,200770 - 203527 - 201975 - 203135 - 201156,"Farmar,Jordan - Kelly,Ryan - Meeks,Jodie - Sacre,Robert - Young,Nick",38.1,24.0
5318,8.0,4.0,4.5,2.0,2.0,2200 - 202333 - 201941 - 201975 - 201156,"Gasol,Pau - Henry,Xavier - Hill,Jordan - Meeks,Jodie - Young,Nick",8.0,11.0
5319,17.0,11.0,9.0,3.0,4.0,2200 - 202333 - 203527 - 203088 - 201975,"Gasol,Pau - Henry,Xavier - Kelly,Ryan - Marshall,Kendall - Meeks,Jodie",32.0,28.0
5320,53.9,20.3,31.5,2.8,7.0,202333 - 202325 - 203135 - 200761 - 201156,"Henry,Xavier - Johnson,Wesley - Sacre,Robert - Williams,Shawne - Young,Nick",65.1,51.8
5321,7.0,2.0,4.4,0.0,1.0,2581 - 202325 - 203088 - 203135 - 201156,"Blake,Steve - Johnson,Wesley - Marshall,Kendall - Sacre,Robert - Young,Nick",5.0,7.0
5322,40.0,8.0,22.0,5.0,6.0,2200 - 202412 - 203527 - 203088 - 201156,"Gasol,Pau - Harris,Manny - Kelly,Ryan - Marshall,Kendall - Young,Nick",41.0,37.0
5323,24.9,3.9,13.2,6.9,3.9,2200 - 202333 - 201975 - 200761 - 201156,"Gasol,Pau - Henry,Xavier - Meeks,Jodie - Williams,Shawne - Young,Nick",18.0,30.9
5324,4.0,7.0,4.3,1.0,3.0,203145 - 200770 - 2200 - 201941 - 201975,"Bazemore,Kent - Farmar,Jordan - Gasol,Pau - Hill,Jordan - Meeks,Jodie",7.0,10.0
5325,9.0,1.0,4.3,0.0,1.0,203145 - 2200 - 2549 - 201975 - 201156,"Bazemore,Kent - Gasol,Pau - Kaman,Chris - Meeks,Jodie - Young,Nick",12.0,10.0
5326,10.0,2.0,4.3,1.0,0.0,2200 - 203527 - 203088 - 200761 - 201156,"Gasol,Pau - Kelly,Ryan - Marshall,Kendall - Williams,Shawne - Young,Nick",10.0,13.0
5327,72.0,21.0,42.0,6.0,7.0,2581 - 2200 - 201975 - 200761 - 201156,"Blake,Steve - Gasol,Pau - Meeks,Jodie - Williams,Shawne - Young,Nick",112.0,93.0
5328,7.0,0.0,4.2,0.0,0.0,202705 - 200770 - 2549 - 203527 - 201975,"Brooks,MarShon - Farmar,Jordan - Kaman,Chris - Kelly,Ryan - Meeks,Jodie",11.0,8.0
5329,8.0,0.0,4.2,0.0,1.0,2200 - 202412 - 203527 - 203088 - 201975,"Gasol,Pau - Harris,Manny - Kelly,Ryan - Marshall,Kendall - Meeks,Jodie",9.0,10.0
5330,14.0,4.0,8.4,2.0,5.0,201941 - 2549 - 203527 - 201975 - 201156,"Hill,Jordan - Kaman,Chris - Kelly,Ryan - Meeks,Jodie - Young,Nick",21.0,9.0
5331,7.0,2.0,4.2,2.0,3.0,202325 - 201975 - 959 - 203135 - 201156,"Johnson,Wesley - Meeks,Jodie - Nash,Steve - Sacre,Robert - Young,Nick",6.0,8.0
5332,28.0,13.2,16.4,3.2,5.2,203145 - 200770 - 202333 - 202325 - 203135,"Bazemore,Kent - Farmar,Jordan - Henry,Xavier - Johnson,Wesley - Sacre,Robert",39.2,28.0
5333,9.0,6.0,4.1,4.0,0.0,200770 - 2200 - 202325 - 200761 - 201156,"Farmar,Jordan - Gasol,Pau - Johnson,Wesley - Williams,Shawne - Young,Nick",3.0,15.0
5334,37.0,15.0,20.5,2.0,3.0,2200 - 202325 - 203088 - 201975 - 201156,"Gasol,Pau - Johnson,Wesley - Marshall,Kendall - Meeks,Jodie - Young,Nick",51.0,55.0
5335,6.0,3.0,4.0,1.0,2.0,203145 - 2200 - 2549 - 203088 - 201156,"Bazemore,Kent - Gasol,Pau - Kaman,Chris - Marshall,Kendall - Young,Nick",14.0,11.0
5336,26.1,9.9,12.0,6.0,0.9,203145 - 201941 - 203527 - 201975 - 201156,"Bazemore,Kent - Hill,Jordan - Kelly,Ryan - Meeks,Jodie - Young,Nick",21.9,27.0
5337,15.9,8.1,12.0,2.1,3.0,977 - 2200 - 202333 - 201941 - 201156,"Bryant,Kobe - Gasol,Pau - Henry,Xavier - Hill,Jordan - Young,Nick",23.1,26.1
5338,3.0,6.0,4.0,1.0,3.0,202333 - 202325 - 2549 - 201975 - 203135,"Henry,Xavier - Johnson,Wesley - Kaman,Chris - Meeks,Jodie - Sacre,Robert",7.0,7.0
5339,5.0,0.0,4.0,0.0,1.0,202325 - 2549 - 203088 - 959 - 200761,"Johnson,Wesley - Kaman,Chris - Marshall,Kendall - Nash,Steve - Williams,Shawne",6.0,2.0
5340,3.0,2.0,3.9,0.0,2.0,2581 - 2200 - 202325 - 203135 - 201156,"Blake,Steve - Gasol,Pau - Johnson,Wesley - Sacre,Robert - Young,Nick",4.0,1.0
5341,7.0,1.0,3.9,0.0,1.0,977 - 2200 - 202325 - 200761 - 201156,"Bryant,Kobe - Gasol,Pau - Johnson,Wesley - Williams,Shawne - Young,Nick",6.0,12.0
5342,30.0,9.2,15.6,7.2,5.2,200770 - 201941 - 202325 - 201975 - 200761,"Farmar,Jordan - Hill,Jordan - Johnson,Wesley - Meeks,Jodie - Williams,Shawne",24.0,35.2
5343,27.0,6.0,11.7,3.0,0.0,200770 - 201941 - 202325 - 201975 - 201156,"Farmar,Jordan - Hill,Jordan - Johnson,Wesley - Meeks,Jodie - Young,Nick",24.9,42.0
5344,5.0,2.0,3.9,0.0,3.0,202412 - 202325 - 2549 - 203527 - 201975,"Harris,Manny - Johnson,Wesley - Kaman,Chris - Kelly,Ryan - Meeks,Jodie",10.0,7.0
5345,6.0,5.0,3.9,1.0,3.0,202412 - 202325 - 2549 - 203088 - 201156,"Harris,Manny - Johnson,Wesley - Kaman,Chris - Marshall,Kendall - Young,Nick",7.0,10.0
5346,6.0,1.0,3.9,0.0,0.0,202325 - 2549 - 201975 - 200761 - 201156,"Johnson,Wesley - Kaman,Chris - Meeks,Jodie - Williams,Shawne - Young,Nick",4.0,8.0
5347,6.0,2.0,3.8,0.0,1.0,203145 - 2200 - 2549 - 201975 - 959,"Bazemore,Kent - Gasol,Pau - Kaman,Chris - Meeks,Jodie - Nash,Steve",13.0,9.0
5348,18.9,8.1,11.4,2.1,2.1,203145 - 202325 - 201975 - 203135 - 201156,"Bazemore,Kent - Johnson,Wesley - Meeks,Jodie - Sacre,Robert - Young,Nick",27.0,30.0
5349,6.0,2.0,3.8,1.0,1.0,2581 - 201941 - 202325 - 201975 - 200761,"Blake,Steve - Hill,Jordan - Johnson,Wesley - Meeks,Jodie - Williams,Shawne",6.0,12.0
5350,7.0,1.0,3.8,0.0,1.0,2581 - 201941 - 2549 - 959 - 200761,"Blake,Steve - Hill,Jordan - Kaman,Chris - Nash,Steve - Williams,Shawne",16.0,5.0
5351,18.0,5.1,11.4,0.0,3.9,202705 - 202325 - 203527 - 203088 - 203135,"Brooks,MarShon - Johnson,Wesley - Kelly,Ryan - Marshall,Kendall - Sacre,Robert",29.1,29.1
5352,27.2,2.0,15.2,1.2,4.0,200770 - 2200 - 201975 - 200761 - 201156,"Farmar,Jordan - Gasol,Pau - Meeks,Jodie - Williams,Shawne - Young,Nick",27.2,22.0
5353,7.0,1.0,3.8,0.0,0.0,200770 - 2549 - 203527 - 203088 - 201156,"Farmar,Jordan - Kaman,Chris - Kelly,Ryan - Marshall,Kendall - Young,Nick",9.0,16.0
5354,5.0,2.0,3.8,1.0,3.0,202333 - 202325 - 203527 - 203088 - 201975,"Henry,Xavier - Johnson,Wesley - Kelly,Ryan - Marshall,Kendall - Meeks,Jodie",7.0,3.0
5355,23.1,6.0,11.4,0.0,3.0,202325 - 203527 - 201975 - 203135 - 201156,"Johnson,Wesley - Kelly,Ryan - Meeks,Jodie - Sacre,Robert - Young,Nick",36.0,26.1
5356,11.0,4.0,7.6,1.0,2.0,203527 - 203088 - 203135 - 200761 - 201156,"Kelly,Ryan - Marshall,Kendall - Sacre,Robert - Williams,Shawne - Young,Nick",10.0,24.0
5357,16.0,3.0,7.4,0.0,0.0,203145 - 202325 - 959 - 203135 - 201156,"Bazemore,Kent - Johnson,Wesley - Nash,Steve - Sacre,Robert - Young,Nick",18.0,21.0
5358,13.0,4.0,7.4,0.0,1.0,203145 - 203527 - 203088 - 201975 - 203135,"Bazemore,Kent - Kelly,Ryan - Marshall,Kendall - Meeks,Jodie - Sacre,Robert",16.0,17.0
5359,10.0,2.0,7.4,0.0,3.0,977 - 2200 - 202325 - 201975 - 201156,"Bryant,Kobe - Gasol,Pau - Johnson,Wesley - Meeks,Jodie - Young,Nick",13.0,11.0
5360,10.0,7.0,7.4,2.0,3.0,202412 - 203527 - 203088 - 201975 - 203135,"Harris,Manny - Kelly,Ryan - Marshall,Kendall - Meeks,Jodie - Sacre,Robert",11.0,18.0
5361,30.0,6.0,18.5,4.0,6.0,201941 - 202325 - 203088 - 201975 - 203135,"Hill,Jordan - Johnson,Wesley - Marshall,Kendall - Meeks,Jodie - Sacre,Robert",41.0,30.0
5362,28.0,9.2,14.4,3.2,2.0,2200 - 202412 - 201941 - 203088 - 201156,"Gasol,Pau - Harris,Manny - Hill,Jordan - Marshall,Kendall - Young,Nick",32.0,39.2
5363,15.0,4.0,7.2,2.0,0.0,202325 - 203527 - 959 - 203135 - 201156,"Johnson,Wesley - Kelly,Ryan - Nash,Steve - Sacre,Robert - Young,Nick",18.0,18.0
5364,17.1,3.0,10.5,2.1,6.9,203145 - 202705 - 203527 - 203088 - 203135,"Bazemore,Kent - Brooks,MarShon - Kelly,Ryan - Marshall,Kendall - Sacre,Robert",16.8,24.9
5365,31.0,12.0,17.5,3.0,5.0,203145 - 200770 - 202333 - 203527 - 203135,"Bazemore,Kent - Farmar,Jordan - Henry,Xavier - Kelly,Ryan - Sacre,Robert",42.0,40.0
5366,17.1,8.1,10.5,3.0,3.0,2581 - 2200 - 202333 - 2549 - 201156,"Blake,Steve - Gasol,Pau - Henry,Xavier - Kaman,Chris - Young,Nick",19.8,21.9
5367,15.9,8.1,10.5,0.9,2.1,2200 - 202333 - 202325 - 201975 - 200761,"Gasol,Pau - Henry,Xavier - Johnson,Wesley - Meeks,Jodie - Williams,Shawne",26.1,15.0
5368,28.0,5.2,14.0,2.0,3.2,2549 - 203527 - 203088 - 201975 - 201156,"Kaman,Chris - Kelly,Ryan - Marshall,Kendall - Meeks,Jodie - Young,Nick",31.2,37.2
5369,10.0,15.0,6.8,2.0,2.0,203145 - 202333 - 203527 - 203088 - 203135,"Bazemore,Kent - Henry,Xavier - Kelly,Ryan - Marshall,Kendall - Sacre,Robert",18.0,20.0
5370,13.0,0.0,6.8,0.0,0.0,200770 - 2549 - 201975 - 200761 - 201156,"Farmar,Jordan - Kaman,Chris - Meeks,Jodie - Williams,Shawne - Young,Nick",14.0,13.0
5371,21.2,9.2,13.6,3.2,5.2,2200 - 202325 - 203088 - 203135 - 201156,"Gasol,Pau - Johnson,Wesley - Marshall,Kendall - Sacre,Robert - Young,Nick",27.2,27.2
