,age,display_name,dleague_flag,first_name,height,last_name,position,roster_status,season_exp,team_id,team_name,weight,attempt_RA,attempt_corner_3,attempt_mid,attempt_non_corner_3,attempt_paint,made_RA,made_corner_3,made_mid,made_non_corner_3,made_paint,ast,blk,blk_a,dreb,fta,ftm,gp,min_game,oreb,pf,pfd,reb,stl,tov,d_fga_mid,d_fga_overall,d_fga_paint,d_fga_perim,d_fga_threes,d_fgm_mid,d_fgm_overall,d_fgm_paint,d_fgm_perim,d_fgm_threes,d_freq_mid,d_freq_paint,d_freq_perim,d_freq_threes,blk_pos,dreb_pos,oreb_pos,stl_pos,ast_shot_made,pos,player_id
390,8994,Allen Crabbe,Y,Allen,78,Crabbe,Guard,Active,3,1610612757,Trail Blazers,215,98,89,252,195,43,67,38,113,74,19,1.2,0.2,0.2,2.3,1.4,1.2,81.0,26.0,0.3,2.4,1.0,2.7,0.8,0.8,1.43,7.27,1.54,4.3,2.79,0.57,3.1,0.91,1.62,1.14,0.197,0.212,0.591,0.384,0.004,0.043,0.006,0.014,261,4345.92,203459
391,9121,Andre Roberson,Y,Andre,79,Roberson,Forward,Active,3,1610612760,Thunder,210,156,79,5,23,10,100,28,0,4,4,0.7,0.6,0.3,2.5,0.8,0.5,70.0,22.2,1.1,1.9,0.6,3.6,0.8,0.5,1.63,7.76,2.19,3.94,2.21,0.61,3.2,1.33,1.26,0.71,0.21,0.282,0.508,0.285,0.013,0.054,0.025,0.017,105,3080.192,203460
392,8655,Anthony Bennett,Y,Anthony,80,Bennett,Forward,Active,3,1610612751,Nets,235,9,4,2,10,2,5,2,0,1,0,0.0,0.0,0.1,0.9,0.5,0.5,19.0,4.4,0.3,0.4,0.3,1.2,0.3,0.2,0.33,2.5,0.67,1.5,1.0,0.16,1.58,0.67,0.75,0.5,0.133,0.267,0.6,0.4,0.0,0.101,0.036,0.03,4,162.524,203461
393,8134,Archie Goodwin,Y,Archie,0,Goodwin,0,Inactive,3,0,0,0,241,15,46,83,36,131,2,17,21,5,2.1,0.2,0.8,2.0,3.4,2.3,57.0,19.5,0.5,1.5,2.8,2.5,0.5,1.8,1.09,6.59,1.84,3.66,2.5,0.49,3.2,1.21,1.5,1.04,0.165,0.279,0.556,0.379,0.005,0.049,0.011,0.011,69,1825.724,203462
394,8686,Ben McLemore,N,Ben,77,McLemore,Guard,Active,3,1610612758,Kings,195,141,75,86,110,43,88,26,29,41,11,1.2,0.1,0.4,1.7,1.5,1.1,68.0,21.2,0.5,2.1,1.3,2.2,0.8,1.5,1.18,7.72,1.91,4.63,3.01,0.64,3.52,1.22,1.66,1.0,0.152,0.248,0.6,0.391,0.003,0.036,0.011,0.017,150,2869.24,203463
395,9197,CJ McCollum,Y,CJ,75,McCollum,Guard,Active,3,1610612757,Trail Blazers,190,288,107,462,365,209,142,48,206,149,96,4.3,0.3,1.1,2.7,2.8,2.3,80.0,34.7,0.6,2.3,2.6,3.2,1.2,2.5,2.41,11.43,2.13,6.89,3.83,1.12,5.11,1.28,2.71,1.48,0.211,0.186,0.603,0.335,0.004,0.037,0.008,0.017,232,5711.984,203468
396,8815,Cody Zeller,N,Cody,84,Zeller,Center,Active,3,1610612766,Hornets,240,297,2,72,8,58,185,1,19,0,26,1.0,0.9,0.8,4.3,3.2,2.4,73.0,24.3,1.9,2.8,2.5,6.2,0.8,0.9,2.45,9.3,4.19,2.66,1.18,0.85,4.18,2.3,1.03,0.45,0.263,0.451,0.286,0.127,0.017,0.088,0.038,0.016,182,3586.064,203469
397,8470,Dennis Schroder,Y,Dennis,73,Schroder,Guard,Active,3,1610612737,Hawks,172,307,26,178,213,57,158,9,74,68,20,4.4,0.1,0.9,2.2,2.3,1.8,80.0,20.3,0.3,1.7,2.2,2.6,0.9,2.3,1.2,5.59,1.34,3.05,1.77,0.44,2.42,0.84,1.14,0.65,0.215,0.24,0.545,0.317,0.003,0.054,0.008,0.021,114,3182.964,203471
398,9965,Dewayne Dedmon,Y,Dewayne,84,Dedmon,Center,Active,3,1610612759,Spurs,245,111,0,27,0,39,72,0,9,0,18,0.2,0.8,0.3,2.8,1.3,1.0,58.0,12.2,1.2,1.9,1.1,3.9,0.4,0.6,1.42,5.9,3.16,1.32,0.56,0.5,2.74,1.82,0.42,0.22,0.24,0.536,0.224,0.095,0.032,0.112,0.046,0.015,77,1315.244,203473
399,9330,Erick Green,Y,Erick,0,Green,0,Inactive,1,0,0,0,0,0,4,5,4,0,0,2,1,2,0.3,0.0,0.0,0.3,0.2,0.2,9.0,4.7,0.3,0.4,0.2,0.7,0.1,0.0,0.67,2.17,0.5,1.0,0.67,0.5,1.0,0.17,0.33,0.33,0.307,0.231,0.462,0.308,0.0,0.036,0.036,0.012,1,48.26,203475
400,9806,Gorgui Dieng,N,Gorgui,83,Dieng,Forward-Center,Active,3,1610612750,Timberwolves,240,244,13,206,7,109,166,5,88,1,48,1.7,1.2,0.6,5.2,3.0,2.5,82.0,27.1,1.9,2.7,2.5,7.1,1.1,1.7,2.06,10.52,5.14,3.32,1.52,0.8,5.29,3.22,1.27,0.49,0.196,0.489,0.315,0.144,0.022,0.096,0.035,0.021,221,4424.236,203476
401,9318,Isaiah Canaan,Y,Isaiah,72,Canaan,Guard,Active,3,1610612741,Bulls,201,110,102,70,383,57,49,41,20,135,15,1.8,0.2,0.5,2.0,2.3,1.9,77.0,25.5,0.3,1.7,1.7,2.3,0.7,1.2,1.32,6.82,1.68,3.82,2.35,0.59,3.2,1.15,1.46,0.86,0.194,0.246,0.56,0.345,0.003,0.038,0.005,0.014,167,3478.856,203477
402,9758,Jeff Withey,N,Jeff,84,Withey,Center,Active,3,1610612762,Jazz,231,110,0,24,2,26,70,0,9,0,8,0.4,1.0,0.3,2.3,1.2,0.8,51.0,12.9,1.1,1.5,1.0,3.4,0.4,0.5,1.48,6.85,3.54,1.83,0.65,0.5,2.98,1.77,0.71,0.19,0.216,0.517,0.267,0.094,0.042,0.092,0.044,0.017,70,1149.288,203481
403,9350,Kelly Olynyk,N,Kelly,84,Olynyk,Center-Forward,Active,3,1610612738,Celtics,238,200,23,80,187,66,131,14,20,71,17,1.5,0.5,0.5,3.0,1.9,1.4,69.0,20.2,1.0,2.4,1.7,4.1,0.8,1.1,2.24,10.06,3.43,4.39,2.43,0.89,4.33,2.01,1.43,0.82,0.223,0.341,0.436,0.242,0.011,0.07,0.024,0.017,186,2867.048,203482
404,8679,Kentavious Caldwell-Pope,N,Kentavious,77,Caldwell-Pope,Guard,Active,3,1610612765,Pistons,205,234,106,234,262,123,144,38,99,76,46,1.8,0.2,0.5,2.8,3.0,2.4,76.0,36.7,0.9,2.2,2.5,3.7,1.4,1.4,2.17,10.33,2.13,6.03,3.43,0.84,4.34,1.33,2.17,1.14,0.211,0.206,0.583,0.332,0.003,0.037,0.012,0.019,235,5723.088,203484
405,9586,Lorenzo Brown,Y,Lorenzo,77,Brown,Guard,Active,3,1610612765,Pistons,189,5,0,10,8,2,3,0,3,1,1,1.4,0.1,0.0,0.9,0.5,0.4,8.0,7.6,0.0,0.5,0.4,0.9,0.4,1.1,0.25,2.13,0.75,1.13,0.63,0.12,1.25,0.5,0.63,0.38,0.118,0.353,0.529,0.294,0.008,0.055,0.0,0.024,3,67.52,203485
406,9760,Mason Plumlee,N,Mason,83,Plumlee,Center,Active,3,1610612757,Trail Blazers,255,351,0,37,4,125,213,0,12,0,42,2.8,1.0,0.8,5.2,4.1,2.6,82.0,25.4,2.5,3.1,3.3,7.7,0.8,1.9,2.55,10.53,5.36,2.62,0.86,1.24,5.27,2.96,1.07,0.23,0.242,0.509,0.249,0.082,0.02,0.1,0.047,0.016,184,4263.256,203486
407,9176,Michael Carter-Williams,N,Michael,78,Carter-Williams,Guard,Active,3,1610612741,Bulls,190,218,15,142,40,140,123,5,52,10,61,5.2,0.8,0.8,4.2,3.0,2.0,54.0,30.5,0.9,3.0,3.2,5.1,1.5,2.8,1.83,9.83,2.74,5.26,3.54,0.78,4.28,1.69,1.81,1.26,0.186,0.279,0.535,0.36,0.012,0.068,0.014,0.024,96,3202.336,203487
408,9277,Mike Muscala,Y,Mike,83,Muscala,Forward-Center,Active,3,1610612737,Hawks,240,55,12,41,27,17,37,3,17,9,10,0.6,0.5,0.0,1.3,0.7,0.5,60.0,9.4,0.6,1.2,0.6,2.0,0.2,0.5,1.34,5.19,2.7,1.15,0.58,0.72,2.74,1.57,0.45,0.25,0.258,0.52,0.222,0.113,0.024,0.069,0.033,0.011,63,1070.244,203488
409,8574,Otto Porter,N,Otto,80,Porter,Forward,Active,3,1610612764,Wizards,198,182,100,213,166,55,120,37,101,61,20,1.6,0.4,0.4,3.9,1.7,1.3,75.0,30.3,1.3,2.2,1.5,5.2,1.4,0.9,1.68,9.24,2.29,5.27,3.43,0.7,4.44,1.55,2.19,1.33,0.182,0.248,0.57,0.371,0.007,0.061,0.02,0.022,259,4542.112,203490
410,9296,Ray McCallum,Y,Ray,0,McCallum,0,Inactive,3,0,0,0,37,13,53,29,14,21,4,16,11,3,1.5,0.2,0.3,1.0,0.4,0.3,41.0,11.6,0.2,0.7,0.4,1.1,0.3,0.6,1.36,4.79,1.07,2.36,1.54,0.64,2.14,0.57,0.93,0.64,0.283,0.224,0.493,0.321,0.008,0.042,0.009,0.013,32,654.704,203492
411,9384,Reggie Bullock,Y,Reggie,79,Bullock,Forward,Active,3,1610612765,Pistons,205,20,26,14,27,11,11,13,6,9,4,0.7,0.1,0.1,1.5,0.4,0.4,37.0,11.6,0.4,0.8,0.4,1.8,0.3,0.2,0.76,4.86,1.24,2.86,1.72,0.51,2.17,0.83,0.83,0.59,0.156,0.255,0.589,0.355,0.002,0.063,0.016,0.012,35,854.788,203493
412,9476,Robert Covington,Y,Robert,81,Covington,Forward,Active,3,1610612755,76ers,215,160,69,35,414,34,86,24,12,146,6,1.4,0.6,0.6,5.3,2.6,2.1,67.0,28.4,1.0,3.5,2.0,6.3,1.6,2.1,1.91,9.51,2.9,4.7,3.22,0.64,4.19,1.94,1.61,1.21,0.2,0.305,0.495,0.339,0.01,0.088,0.016,0.026,219,3540.68,203496
413,8916,Rudy Gobert,Y,Rudy,85,Gobert,Center,Active,3,1610612762,Jazz,245,310,0,9,0,35,189,0,2,0,7,1.5,2.2,0.7,7.5,4.6,2.6,61.0,31.7,3.4,2.7,3.9,11.0,0.7,1.9,2.92,11.8,5.7,3.18,1.34,1.19,5.16,2.77,1.2,0.51,0.248,0.483,0.269,0.114,0.036,0.124,0.056,0.012,124,3569.416,203497
414,8776,Shabazz Muhammad,Y,Shabazz,78,Muhammad,Forward,Active,3,1610612750,Timberwolves,223,283,67,124,85,122,178,28,45,16,50,0.6,0.1,0.7,2.0,3.0,2.3,82.0,20.5,1.2,1.1,2.2,3.3,0.3,0.9,0.62,5.85,1.67,3.56,2.39,0.3,2.82,1.04,1.48,1.01,0.107,0.285,0.608,0.408,0.002,0.049,0.029,0.007,212,3345.132,203498
415,8818,Shane Larkin,Y,Shane,71,Larkin,Guard,Active,3,1610612751,Nets,175,179,22,147,86,68,107,6,51,33,25,4.4,0.2,0.4,1.9,1.4,1.1,78.0,22.4,0.4,1.6,1.6,2.3,1.2,1.9,1.33,7.44,1.88,4.23,3.12,0.48,3.26,1.21,1.57,1.18,0.178,0.253,0.569,0.419,0.003,0.043,0.008,0.027,85,3262.264,203499
416,8527,Steven Adams,N,Steven,84,Adams,Center,Active,3,1610612760,Thunder,255,329,0,14,0,83,207,0,6,0,48,0.8,1.1,0.4,3.9,2.5,1.4,80.0,25.2,2.7,2.8,2.4,6.7,0.5,1.1,2.98,13.25,5.28,4.99,2.1,0.98,5.57,2.89,1.7,0.68,0.226,0.398,0.376,0.159,0.021,0.075,0.053,0.01,199,4043.84,203500
417,9018,Tim Hardaway Jr.,Y,Tim,78,Hardaway Jr.,Guard,Active,3,1610612737,Hawks,205,62,47,46,96,14,42,17,19,31,5,1.0,0.1,0.3,1.5,1.1,1.0,51.0,16.9,0.1,0.9,0.9,1.7,0.4,0.5,0.87,5.55,0.92,3.76,2.53,0.23,2.0,0.57,1.2,0.8,0.156,0.166,0.678,0.456,0.004,0.045,0.004,0.012,91,1689.568,203501
418,9145,Tony Snell,N,Tony,79,Snell,Guard-Forward,Active,3,1610612749,Bucks,217,82,36,61,119,41,37,11,22,45,11,1.0,0.3,0.4,2.8,0.5,0.5,64.0,20.3,0.3,1.6,0.6,3.1,0.3,0.8,1.68,7.03,1.77,3.58,2.05,0.69,2.83,0.98,1.16,0.56,0.24,0.251,0.509,0.291,0.006,0.068,0.007,0.006,85,2441.256,203503
419,8777,Trey Burke,N,Trey,73,Burke,Guard,Active,3,1610612764,Wizards,191,121,58,180,198,77,61,21,83,67,30,2.3,0.1,0.5,1.5,1.3,1.0,64.0,21.3,0.3,1.3,1.2,1.8,0.5,1.3,1.5,6.24,1.19,3.55,2.35,0.75,2.87,0.85,1.27,0.92,0.241,0.191,0.568,0.377,0.002,0.035,0.007,0.013,105,2479.704,203504
420,8969,Victor Oladipo,N,Victor,76,Oladipo,Guard,Active,3,1610612760,Thunder,210,302,75,273,207,113,169,30,118,68,40,3.9,0.8,0.9,4.1,3.4,2.8,72.0,33.0,0.7,2.4,2.9,4.8,1.6,2.1,1.89,11.63,3.01,6.73,4.61,0.6,5.08,1.89,2.59,1.63,0.162,0.259,0.579,0.396,0.011,0.061,0.01,0.024,206,4664.044,203506
421,8023,Giannis Antetokounmpo,N,Giannis,83,Antetokounmpo,Forward-Guard,Active,3,1610612749,Bucks,222,556,35,198,72,150,368,12,67,15,50,4.3,1.4,0.8,6.2,5.1,3.7,80.0,35.3,1.4,3.2,4.1,7.7,1.2,2.6,2.25,12.65,4.81,5.59,4.09,0.83,5.54,2.5,2.21,1.6,0.178,0.38,0.442,0.323,0.02,0.088,0.02,0.017,258,5454.992,203507
422,8429,Sergey Karasev,Y,Sergey,79,Karasev,Guard-Forward,Active,3,1610612751,Nets,208,15,10,19,27,3,9,2,8,9,2,0.9,0.1,0.1,1.3,0.7,0.7,40.0,10.0,0.2,0.7,0.8,1.5,0.2,0.6,0.74,4.14,1.09,2.31,1.34,0.34,1.91,0.74,0.83,0.4,0.179,0.262,0.559,0.324,0.002,0.061,0.01,0.007,23,725.368,203508
423,8886,Lucas Nogueira,Y,Lucas,84,Nogueira,Center,Active,2,1610612761,Raptors,220,38,0,2,3,1,27,0,0,1,0,0.2,0.4,0.1,1.0,0.5,0.3,29.0,7.7,0.6,1.0,0.4,1.6,0.4,0.4,1.68,5.88,2.52,1.68,1.0,0.6,2.72,1.28,0.84,0.64,0.285,0.429,0.286,0.17,0.027,0.063,0.041,0.027,27,438.66,203512
424,9411,Phil Pressey,Y,Phil,0,Pressey,0,Inactive,3,0,0,0,40,2,13,16,7,22,0,3,4,1,3.3,0.2,0.4,1.2,1.1,0.6,23.0,12.3,0.1,1.2,0.9,1.3,0.8,1.4,1.05,4.45,0.95,2.45,1.25,0.35,1.95,0.75,0.85,0.55,0.236,0.213,0.551,0.281,0.006,0.045,0.005,0.029,5,373.904,203515
425,9642,James Ennis,Y,James,79,Ennis,Forward,Active,2,1610612763,Grizzlies,210,44,16,8,41,3,25,9,2,17,1,1.0,0.2,0.2,1.0,1.5,1.1,22.0,14.9,1.0,1.3,1.5,1.9,0.7,0.9,1.54,6.47,0.93,4.0,2.67,0.6,2.93,0.8,1.53,1.07,0.237,0.144,0.619,0.412,0.008,0.032,0.032,0.024,43,565.292,203516
426,8515,Alex Abrines,N,Alex,78,Abrines,Guard-Forward,Active,0,1610612760,Thunder,190,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,203518
427,9573,Matthew Dellavedova,N,Matthew,76,Dellavedova,Guard,Active,3,1610612749,Bucks,198,55,43,89,196,128,27,22,34,76,48,4.4,0.1,0.3,1.7,0.9,0.8,76.0,24.6,0.4,2.3,1.2,2.1,0.6,1.5,1.78,8.63,1.82,5.03,2.91,0.72,3.68,1.26,1.7,0.95,0.208,0.21,0.582,0.337,0.002,0.035,0.009,0.012,114,3568.88,203521
428,9382,Solomon Hill,Y,Solomon,79,Hill,Forward,Active,3,1610612740,Pelicans,225,80,27,25,47,29,52,12,9,12,8,1.0,0.2,0.2,2.2,0.7,0.6,59.0,14.7,0.7,1.2,0.6,2.8,0.6,0.6,1.16,5.9,1.76,2.98,2.08,0.42,2.44,1.12,0.9,0.56,0.197,0.298,0.505,0.353,0.006,0.071,0.022,0.021,58,1634.48,203524
429,8954,Raul Neto,N,Raul,73,Neto,Guard,Active,1,1610612762,Jazz,179,116,62,88,100,52,65,27,33,37,18,2.1,0.0,0.3,1.3,0.9,0.6,81.0,18.5,0.2,1.5,1.3,1.5,0.8,1.3,1.53,6.84,1.36,3.95,2.16,0.76,3.22,0.84,1.62,0.84,0.223,0.199,0.578,0.316,0.001,0.036,0.006,0.022,78,2673.548,203526
430,9360,Ryan Kelly,Y,Ryan,83,Kelly,Forward,Active,3,1610612737,Hawks,230,43,9,44,28,25,20,1,21,4,9,0.6,0.3,0.4,2.8,1.5,1.0,36.0,13.1,0.6,1.1,1.2,3.4,0.4,0.5,1.15,5.5,1.88,2.47,1.56,0.46,2.41,1.24,0.71,0.38,0.209,0.342,0.449,0.283,0.01,0.102,0.021,0.013,41,913.672,203527
431,9186,Joffrey Lauvergne,N,Joffrey,83,Lauvergne,Center-Forward,Active,2,1610612760,Thunder,220,184,21,76,33,66,115,4,37,9,30,0.9,0.3,0.5,3.6,1.2,1.1,59.0,17.6,1.3,1.9,1.1,4.9,0.2,0.9,2.11,7.3,2.82,2.37,1.0,0.91,3.33,1.61,0.81,0.21,0.288,0.387,0.325,0.137,0.007,0.101,0.036,0.006,142,1958.672,203530
432,9393,Ian Clark,Y,Ian,75,Clark,Guard,Active,3,1610612744,Warriors,175,53,28,30,55,35,31,9,16,20,12,1.0,0.2,0.2,0.8,0.5,0.4,66.0,8.8,0.2,0.9,0.3,1.0,0.3,0.7,0.63,3.47,1.06,1.78,1.22,0.29,1.8,0.71,0.8,0.49,0.181,0.305,0.514,0.35,0.011,0.047,0.011,0.014,57,1067.94,203546
433,9589,Seth Curry,Y,Seth,74,Curry,Guard,Active,3,1610612742,Mavericks,185,26,30,59,81,28,17,18,23,32,12,1.5,0.1,0.3,1.2,1.2,1.0,44.0,15.7,0.2,0.9,0.9,1.4,0.5,0.8,1.07,5.5,1.15,3.28,2.15,0.5,2.7,0.75,1.45,1.03,0.196,0.209,0.595,0.391,0.002,0.035,0.006,0.015,61,1219.4,203552
434,9263,Troy Daniels,Y,Troy,76,Daniels,Guard,Active,3,1610612763,Grizzlies,205,7,31,42,91,16,4,19,22,40,4,0.5,0.1,0.1,1.2,0.2,0.1,43.0,11.1,0.2,0.9,0.3,1.3,0.3,0.6,0.79,3.73,0.7,2.24,1.54,0.33,1.35,0.43,0.59,0.32,0.211,0.188,0.601,0.413,0.003,0.051,0.007,0.011,81,955.108,203584
435,9249,Rodney McGruder,Y,Rodney,76,McGruder,Guard,Active,0,1610612748,Heat,205,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,203585
436,9932,Jonathon Simmons,Y,Jonathon,78,Simmons,Guard-Forward,Active,1,1610612759,Spurs,195,124,22,33,25,38,82,11,11,7,11,1.1,0.1,0.4,1.5,1.7,1.3,55.0,14.8,0.3,1.9,1.6,1.7,0.4,1.0,0.94,4.41,1.08,2.39,1.45,0.48,2.24,0.84,0.92,0.57,0.213,0.245,0.542,0.329,0.003,0.049,0.01,0.015,76,1370.82,203613
437,8894,Thanasis Antetokounmpo,Y,Thanasis,0,Antetokounmpo,0,Inactive,0,0,0,0,3,0,0,1,0,3,0,0,0,0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,3.1,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,0.0,1,11.0,203648
438,13397,Jamal Crawford,N,Jamal,77,Crawford,Guard,Active,16,1610612746,Clippers,195,124,81,334,259,137,72,34,129,82,61,2.3,0.2,0.3,1.6,3.4,3.1,79.0,26.9,0.3,1.5,2.8,1.8,0.7,1.4,1.08,5.95,1.16,3.71,2.43,0.4,2.49,0.77,1.32,0.86,0.181,0.196,0.623,0.409,0.003,0.029,0.005,0.012,154,4267.48,2037
439,8735,PJ Hairston,Y,PJ,78,Hairston,Forward-Guard,Active,2,1610612763,Grizzlies,230,94,64,49,177,24,55,21,15,49,5,0.6,0.2,0.2,2.3,1.0,0.8,66.0,19.9,0.4,2.1,1.0,2.6,0.5,0.6,1.22,6.47,1.42,3.83,2.38,0.45,3.09,0.86,1.78,1.06,0.188,0.22,0.592,0.367,0.004,0.056,0.009,0.012,114,2403.676,203798
440,9350,Russ Smith,Y,Russ,0,Smith,0,Inactive,1,0,0,0,11,1,2,4,4,5,1,1,0,0,0.7,0.1,0.3,0.5,0.9,0.5,15.0,4.4,0.1,0.3,0.5,0.6,0.3,0.5,0.62,3.13,0.38,2.13,1.75,0.12,1.75,0.38,1.25,0.88,0.2,0.12,0.68,0.56,0.007,0.059,0.007,0.037,2,99.08,203893
441,9264,Shabazz Napier,Y,Shabazz,73,Napier,Guard,Active,2,1610612757,Trail Blazers,175,30,17,51,87,16,8,4,19,30,7,1.8,0.0,0.1,0.8,0.8,0.6,55.0,10.9,0.2,0.7,0.9,1.0,0.4,0.8,0.69,4.11,0.72,2.7,1.63,0.35,1.85,0.57,0.93,0.59,0.169,0.175,0.656,0.397,0.001,0.038,0.007,0.019,29,1046.608,203894
442,9372,Jordan McRae,Y,Jordan,77,McRae,Guard,Active,1,1610612739,Cavaliers,179,23,5,23,17,10,14,2,9,8,1,1.1,0.0,0.4,0.7,1.3,1.0,22.0,8.9,0.2,0.8,1.0,0.9,0.1,0.7,0.62,3.44,0.88,1.94,1.44,0.37,1.56,0.38,0.81,0.56,0.181,0.255,0.564,0.418,0.003,0.042,0.01,0.008,10,301.796,203895
443,7929,Zach LaVine,N,Zach,77,LaVine,Guard,Active,2,1610612750,Timberwolves,185,295,48,279,269,68,191,22,98,101,21,3.1,0.2,0.7,2.5,2.5,2.0,82.0,28.0,0.3,2.4,1.9,2.8,0.8,1.9,1.52,8.55,1.66,5.37,3.45,0.72,3.93,1.17,2.04,1.27,0.178,0.194,0.628,0.404,0.004,0.043,0.006,0.015,220,4638.244,203897
444,8127,Tyler Ennis,Y,Tyler,75,Ennis,Guard,Active,2,1610612745,Rockets,194,76,8,35,31,37,41,5,14,8,16,2.1,0.0,0.4,1.3,0.7,0.5,46.0,14.2,0.3,1.4,0.8,1.6,0.5,1.0,0.84,5.47,1.24,3.39,2.39,0.36,2.39,0.87,1.16,0.79,0.154,0.226,0.62,0.438,0.001,0.048,0.01,0.019,37,1193.14,203898
445,9065,Markel Brown,Y,Markel,75,Brown,Guard,Active,2,1610612751,Nets,190,89,39,84,82,28,51,17,31,21,7,1.5,0.2,0.2,1.6,1.5,1.1,62.0,15.8,0.4,1.5,1.4,2.0,0.6,0.9,0.96,5.48,1.72,2.8,2.0,0.47,2.8,1.13,1.2,0.83,0.176,0.314,0.51,0.365,0.007,0.049,0.011,0.019,79,1785.772,203900
446,8310,Elfrid Payton,N,Elfrid,76,Payton,Guard,Active,2,1610612753,Magic,185,323,26,153,65,162,186,8,47,22,55,6.4,0.3,1.2,2.5,2.6,1.5,73.0,29.4,1.1,2.2,2.3,3.6,1.2,2.4,1.72,10.21,2.78,5.71,3.83,0.86,4.85,1.86,2.13,1.36,0.169,0.272,0.559,0.376,0.005,0.042,0.017,0.02,110,4201.052,203901
447,8788,Semaj Christon,Y,Semaj,75,Christon,Guard,Active,0,1610612760,Thunder,190,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,203902
448,8935,Jordan Clarkson,Y,Jordan,77,Clarkson,Guard,Active,2,1610612747,Lakers,194,325,63,257,255,196,172,19,105,91,87,2.4,0.1,1.1,2.8,2.6,2.1,79.0,32.3,1.2,2.1,2.3,4.0,1.1,1.7,2.02,10.96,2.62,6.32,3.75,0.91,5.27,1.89,2.47,1.42,0.185,0.239,0.576,0.342,0.001,0.042,0.018,0.017,195,5118.576,203903
449,8829,Devyn Marble,Y,Devyn,78,Marble,Forward,Active,2,1610612753,Magic,200,17,10,15,22,7,9,4,2,4,2,0.4,0.0,0.1,1.1,0.9,0.4,28.0,8.9,0.2,0.9,0.6,1.4,0.5,0.3,0.72,3.45,0.82,1.91,1.23,0.27,1.64,0.64,0.73,0.45,0.21,0.237,0.553,0.355,0.002,0.062,0.012,0.025,14,394.708,203906
450,8688,KJ McDaniels,Y,KJ,78,McDaniels,Guard-Forward,Active,2,1610612745,Rockets,205,32,9,7,16,8,17,3,2,4,3,0.3,0.2,0.1,0.7,0.8,0.6,37.0,6.4,0.4,0.8,0.6,1.1,0.2,0.5,0.34,3.15,1.12,1.69,1.15,0.08,1.42,0.69,0.65,0.5,0.109,0.354,0.537,0.366,0.012,0.054,0.033,0.014,18,377.176,203909
451,9460,CJ Wilcox,Y,CJ,77,Wilcox,Guard,Active,2,1610612753,Magic,195,11,4,27,18,5,7,4,9,5,1,0.4,0.1,0.1,0.5,0.5,0.4,23.0,7.3,0.0,0.7,0.6,0.5,0.4,0.1,0.56,3.17,0.67,1.94,1.5,0.17,1.0,0.33,0.5,0.33,0.175,0.211,0.614,0.474,0.006,0.033,0.003,0.03,19,305.02,203912
452,8106,Gary Harris,N,Gary,76,Harris,Guard,Active,2,1610612743,Nuggets,210,290,108,121,189,57,175,38,58,67,21,1.9,0.2,0.6,2.2,1.8,1.4,76.0,32.1,0.7,1.9,1.3,2.9,1.3,1.3,1.67,9.25,2.01,5.57,3.48,0.76,4.43,1.36,2.31,1.43,0.18,0.218,0.602,0.376,0.004,0.033,0.011,0.019,258,4800.636,203914
453,8632,Spencer Dinwiddie,Y,Spencer,78,Dinwiddie,Guard,Active,2,1610612741,Bulls,200,19,0,16,10,9,11,0,5,1,2,1.8,0.0,0.3,1.1,2.8,1.6,12.0,13.3,0.3,1.7,2.6,1.4,0.3,0.6,1.0,4.55,0.55,3.0,1.27,0.46,1.91,0.36,1.09,0.36,0.22,0.12,0.66,0.28,0.0,0.041,0.013,0.009,2,317.632,203915
454,8632,Spencer Dinwiddie,Y,Spencer,78,Dinwiddie,Guard,Active,2,1610612741,Bulls,200,19,0,16,10,9,11,0,5,1,2,1.8,0.0,0.3,1.1,2.8,1.6,12.0,13.3,0.3,1.7,2.6,1.4,0.3,0.6,1.0,4.55,0.55,3.0,1.27,0.46,1.91,0.36,1.09,0.36,0.22,0.12,0.66,0.28,0.0,0.041,0.013,0.009,2,317.632,203915
