,FGA_l,FTA_l,MIN_TOT,OREB_l,TOV_l,lineup_ids,lineup_names,points_allowed,points_scored
5402,8.1,2.1,5.4,0.0,0.9,2581 - 977 - 201947 - 959 - 1897,"Blake,Steve - Bryant,Kobe - Clark,Earl - Nash,Steve - World Peace,Metta",4.3,2.0
5403,9.0,5.1,5.4,0.9,2.1,977 - 201947 - 2200 - 2730 - 201975,"Bryant,Kobe - Clark,Earl - Gasol,Pau - Howard,Dwight - Meeks,Jodie",3.6,4.3
5404,9.0,2.0,3.6,1.0,0.0,977 - 2768 - 1712 - 203135 - 1897,"Bryant,Kobe - Duhon,Chris - Jamison,Antawn - Sacre,Robert - World Peace,Metta",2.5,2.5
5405,15.2,8.0,7.2,6.0,3.2,977 - 2200 - 201941 - 201975 - 959,"Bryant,Kobe - Gasol,Pau - Hill,Jordan - Meeks,Jodie - Nash,Steve",6.1,4.3
5406,4.0,0.0,1.8,1.0,0.0,201947 - 2768 - 202365 - 2730 - 201975,"Clark,Earl - Duhon,Chris - Ebanks,Devin - Howard,Dwight - Meeks,Jodie",9.0,2.0
5407,6.0,0.0,1.8,4.0,1.0,202365 - 2200 - 201941 - 202721 - 1897,"Ebanks,Devin - Gasol,Pau - Hill,Jordan - Morris,Darius - World Peace,Metta",4.0,2.0
5408,3.0,0.0,1.7,1.0,2.0,2581 - 977 - 201947 - 201975 - 203135,"Blake,Steve - Bryant,Kobe - Clark,Earl - Meeks,Jodie - Sacre,Robert",1.0,2.0
5409,13.2,6.0,6.8,2.0,1.2,977 - 2768 - 201941 - 2730 - 1712,"Bryant,Kobe - Duhon,Chris - Hill,Jordan - Howard,Dwight - Jamison,Antawn",3.0,4.8
5410,3.0,0.0,1.7,0.0,0.0,977 - 2768 - 201941 - 1712 - 201975,"Bryant,Kobe - Duhon,Chris - Hill,Jordan - Jamison,Antawn - Meeks,Jodie",7.0,2.0
5411,1.0,2.0,1.7,0.0,1.0,977 - 202365 - 2200 - 2730 - 959,"Bryant,Kobe - Ebanks,Devin - Gasol,Pau - Howard,Dwight - Nash,Steve",7.0,3.0
5412,9.9,2.1,5.1,3.9,3.0,977 - 2200 - 201941 - 201975 - 202721,"Bryant,Kobe - Gasol,Pau - Hill,Jordan - Meeks,Jodie - Morris,Darius",4.0,2.7
5413,5.0,0.0,1.7,2.0,0.0,977 - 201941 - 1712 - 201975 - 1897,"Bryant,Kobe - Hill,Jordan - Jamison,Antawn - Meeks,Jodie - World Peace,Metta",9.0,0.0
5414,3.0,0.0,1.7,1.0,1.0,201947 - 201941 - 201975 - 202721 - 1897,"Clark,Earl - Hill,Jordan - Meeks,Jodie - Morris,Darius - World Peace,Metta",5.0,2.0
5415,4.0,4.0,3.4,2.0,2.0,202365 - 201941 - 2730 - 1712 - 202721,"Ebanks,Devin - Hill,Jordan - Howard,Dwight - Jamison,Antawn - Morris,Darius",4.5,1.5
5416,12.0,0.0,5.1,2.1,0.0,201941 - 1712 - 201975 - 202721 - 1897,"Hill,Jordan - Jamison,Antawn - Meeks,Jodie - Morris,Darius - World Peace,Metta",3.4,4.7
5417,8.1,2.1,4.8,2.1,2.1,2581 - 977 - 201947 - 2730 - 1897,"Blake,Steve - Bryant,Kobe - Clark,Earl - Howard,Dwight - World Peace,Metta",3.3,2.3
5418,9.2,8.0,6.4,1.2,1.2,2581 - 977 - 2730 - 201975 - 1897,"Blake,Steve - Bryant,Kobe - Howard,Dwight - Meeks,Jodie - World Peace,Metta",1.5,3.8
5419,6.0,2.0,3.2,0.0,0.0,977 - 201947 - 2730 - 201975 - 202721,"Bryant,Kobe - Clark,Earl - Howard,Dwight - Meeks,Jodie - Morris,Darius",1.5,3.0
5420,9.9,3.0,4.8,2.1,0.9,977 - 2768 - 2200 - 201975 - 1897,"Bryant,Kobe - Duhon,Chris - Gasol,Pau - Meeks,Jodie - World Peace,Metta",3.7,5.7
5421,20.7,7.2,14.4,2.7,2.7,977 - 2730 - 1712 - 202721 - 1897,"Bryant,Kobe - Howard,Dwight - Jamison,Antawn - Morris,Darius - World Peace,Metta",3.5,3.4
5422,5.0,4.0,3.2,1.0,0.0,2768 - 202365 - 2730 - 1712 - 201975,"Duhon,Chris - Ebanks,Devin - Howard,Dwight - Jamison,Antawn - Meeks,Jodie",3.5,3.5
5423,6.0,2.0,3.2,2.0,1.0,2768 - 201941 - 1712 - 201975 - 203135,"Duhon,Chris - Hill,Jordan - Jamison,Antawn - Meeks,Jodie - Sacre,Robert",4.0,1.0
5424,6.9,2.1,4.5,0.9,2.1,2581 - 977 - 201947 - 1712 - 959,"Blake,Steve - Bryant,Kobe - Clark,Earl - Jamison,Antawn - Nash,Steve",4.7,3.0
5425,7.2,6.0,6.0,0.0,2.0,977 - 201947 - 2200 - 201975 - 959,"Bryant,Kobe - Clark,Earl - Gasol,Pau - Meeks,Jodie - Nash,Steve",1.2,3.0
5426,11.0,6.0,7.5,0.0,2.0,977 - 2768 - 1712 - 201975 - 203135,"Bryant,Kobe - Duhon,Chris - Jamison,Antawn - Meeks,Jodie - Sacre,Robert",4.0,4.0
5427,2.0,4.0,3.0,0.0,1.0,977 - 202365 - 2730 - 1712 - 201975,"Bryant,Kobe - Ebanks,Devin - Howard,Dwight - Jamison,Antawn - Meeks,Jodie",5.0,3.0
5428,3.0,2.0,3.0,0.0,1.0,977 - 202365 - 2730 - 201975 - 202721,"Bryant,Kobe - Ebanks,Devin - Howard,Dwight - Meeks,Jodie - Morris,Darius",2.5,4.5
5429,2.0,4.0,2.8,0.0,1.0,977 - 201947 - 2730 - 201975 - 1897,"Bryant,Kobe - Clark,Earl - Howard,Dwight - Meeks,Jodie - World Peace,Metta",4.0,4.0
5430,3.0,0.0,2.8,1.0,2.0,977 - 201941 - 1712 - 201975 - 202721,"Bryant,Kobe - Hill,Jordan - Jamison,Antawn - Meeks,Jodie - Morris,Darius",6.0,2.5
5431,6.0,2.0,2.8,1.0,1.0,2200 - 2730 - 201975 - 959 - 1897,"Gasol,Pau - Howard,Dwight - Meeks,Jodie - Nash,Steve - World Peace,Metta",3.0,3.5
5432,3.9,2.1,4.2,0.0,2.1,2730 - 1712 - 202721 - 959 - 1897,"Howard,Dwight - Jamison,Antawn - Morris,Darius - Nash,Steve - World Peace,Metta",2.0,2.3
5433,5.0,3.0,2.6,1.0,0.0,977 - 2768 - 2730 - 202721 - 1897,"Bryant,Kobe - Duhon,Chris - Howard,Dwight - Morris,Darius - World Peace,Metta",4.0,4.5
5434,5.0,2.0,2.6,1.0,2.0,977 - 202365 - 2200 - 201941 - 202721,"Bryant,Kobe - Ebanks,Devin - Gasol,Pau - Hill,Jordan - Morris,Darius",1.0,3.5
5435,3.0,2.0,2.6,1.0,0.0,201947 - 2730 - 202721 - 959 - 1897,"Clark,Earl - Howard,Dwight - Morris,Darius - Nash,Steve - World Peace,Metta",3.5,1.0
5436,8.1,3.0,3.6,3.0,0.9,977 - 201941 - 2730 - 1712 - 202721,"Bryant,Kobe - Hill,Jordan - Howard,Dwight - Jamison,Antawn - Morris,Darius",3.3,1.3
5437,5.0,0.0,2.4,2.0,1.0,201941 - 2730 - 201975 - 959 - 1897,"Hill,Jordan - Howard,Dwight - Meeks,Jodie - Nash,Steve - World Peace,Metta",2.5,2.0
5438,4.0,5.0,2.2,2.0,0.0,2581 - 2200 - 2730 - 201975 - 959,"Blake,Steve - Gasol,Pau - Howard,Dwight - Meeks,Jodie - Nash,Steve",3.5,3.0
5439,6.9,3.9,3.3,2.1,2.1,977 - 201947 - 2200 - 2730 - 959,"Bryant,Kobe - Clark,Earl - Gasol,Pau - Howard,Dwight - Nash,Steve",2.0,1.3
5440,3.0,2.0,2.2,0.0,1.0,977 - 201947 - 1712 - 959 - 203135,"Bryant,Kobe - Clark,Earl - Jamison,Antawn - Nash,Steve - Sacre,Robert",3.0,2.0
5441,4.0,0.0,2.2,0.0,0.0,977 - 2200 - 202721 - 959 - 1897,"Bryant,Kobe - Gasol,Pau - Morris,Darius - Nash,Steve - World Peace,Metta",2.0,2.0
5442,3.0,2.1,3.3,0.0,2.1,201947 - 2768 - 201975 - 202721 - 203135,"Clark,Earl - Duhon,Chris - Meeks,Jodie - Morris,Darius - Sacre,Robert",1.0,1.3
5443,6.0,2.1,3.0,0.0,0.9,977 - 1712 - 201975 - 959 - 203135,"Bryant,Kobe - Jamison,Antawn - Meeks,Jodie - Nash,Steve - Sacre,Robert",5.0,0.7
5444,4.0,2.0,1.8,1.0,0.0,2581 - 2200 - 201941 - 201975 - 1897,"Blake,Steve - Gasol,Pau - Hill,Jordan - Meeks,Jodie - World Peace,Metta",1.0,1.0
5445,2.0,2.0,1.8,1.0,1.0,977 - 2200 - 201941 - 1712 - 202721,"Bryant,Kobe - Gasol,Pau - Hill,Jordan - Jamison,Antawn - Morris,Darius",2.0,0.5
5446,4.0,0.0,1.8,0.0,0.0,977 - 1712 - 202721 - 959 - 203135,"Bryant,Kobe - Jamison,Antawn - Morris,Darius - Nash,Steve - Sacre,Robert",2.5,1.5
5447,72.9,9.9,43.5,6.0,12.9,2198 - 2202 - 202323 - 201156 - 201152,"Brown,Kwame - Richardson,Jason - Turner,Evan - Young,Nick - Young,Thaddeus",29.6,24.3
5448,691.2,89.1,383.4,81.0,91.8,202730 - 201950 - 2202 - 202323 - 201152,"Allen,Lavoy - Holiday,Jrue - Richardson,Jason - Turner,Evan - Young,Thaddeus",27.8,29.3
5449,638.4,134.4,364.0,81.2,100.8,201150 - 201950 - 202323 - 2863 - 201152,"Hawes,Spencer - Holiday,Jrue - Turner,Evan - Wilkins,Damien - Young,Thaddeus",26.4,26.0
5450,23.0,2.0,12.1,4.0,2.0,202730 - 201150 - 201950 - 202951 - 202323,"Allen,Lavoy - Hawes,Spencer - Holiday,Jrue - Pargo,Jeremy - Turner,Evan",27.0,25.0
5451,22.0,5.0,12.0,8.0,4.0,201950 - 202724 - 203102 - 2863 - 2748,"Holiday,Jrue - Jenkins,Charles - Moultrie,Arnett - Wilkins,Damien - Wright,Dorell",16.0,26.0
5452,18.0,4.0,10.0,2.0,2.0,202730 - 203200 - 202724 - 203102 - 201156,"Allen,Lavoy - Holiday,Justin - Jenkins,Charles - Moultrie,Arnett - Young,Nick",14.0,19.0
5453,36.0,7.0,19.4,1.0,5.0,201150 - 201950 - 202724 - 202323 - 201152,"Hawes,Spencer - Holiday,Jrue - Jenkins,Charles - Turner,Evan - Young,Thaddeus",20.0,21.5
5454,15.0,0.0,8.7,3.0,4.0,201150 - 201950 - 2767 - 203102 - 2863,"Hawes,Spencer - Holiday,Jrue - Ivey,Royal - Moultrie,Arnett - Wilkins,Damien",18.0,17.0
5455,14.0,8.0,8.5,2.0,2.0,202730 - 202724 - 203102 - 202323 - 2748,"Allen,Lavoy - Jenkins,Charles - Moultrie,Arnett - Turner,Evan - Wright,Dorell",14.0,18.0
5456,378.0,64.8,210.6,40.5,48.6,201150 - 201950 - 202323 - 201156 - 201152,"Hawes,Spencer - Holiday,Jrue - Turner,Evan - Young,Nick - Young,Thaddeus",15.4,14.7
5457,14.0,3.0,7.4,3.0,1.0,202730 - 2202 - 2748 - 201156 - 201152,"Allen,Lavoy - Richardson,Jason - Wright,Dorell - Young,Nick - Young,Thaddeus",15.0,15.0
5458,12.0,4.0,7.3,1.0,2.0,2198 - 201950 - 2767 - 201156 - 201152,"Brown,Kwame - Holiday,Jrue - Ivey,Royal - Young,Nick - Young,Thaddeus",15.0,15.0
5459,264.5,46.0,163.3,29.9,46.0,202730 - 201950 - 202323 - 2748 - 201152,"Allen,Lavoy - Holiday,Jrue - Turner,Evan - Wright,Dorell - Young,Thaddeus",13.3,12.2
5460,112.0,24.0,67.0,9.0,11.0,2198 - 201950 - 2202 - 202323 - 201152,"Brown,Kwame - Holiday,Jrue - Richardson,Jason - Turner,Evan - Young,Thaddeus",13.8,11.8
5461,196.2,25.2,113.4,28.8,41.4,202730 - 201150 - 201950 - 202323 - 201156,"Allen,Lavoy - Hawes,Spencer - Holiday,Jrue - Turner,Evan - Young,Nick",13.1,11.8
5462,11.0,2.0,6.2,0.0,0.0,203102 - 202323 - 2748 - 201156 - 201152,"Moultrie,Arnett - Turner,Evan - Wright,Dorell - Young,Nick - Young,Thaddeus",11.0,17.0
5463,10.0,3.0,6.1,1.0,3.0,203102 - 202323 - 203146 - 2863 - 201156,"Moultrie,Arnett - Turner,Evan - Wayns,Maalik - Wilkins,Damien - Young,Nick",12.0,13.0
5464,11.0,0.0,6.0,0.0,1.0,202730 - 2767 - 202724 - 203102 - 201156,"Allen,Lavoy - Ivey,Royal - Jenkins,Charles - Moultrie,Arnett - Young,Nick",12.0,10.0
5465,26.1,15.0,17.7,6.0,5.1,202730 - 203200 - 203102 - 2863 - 2748,"Allen,Lavoy - Holiday,Justin - Moultrie,Arnett - Wilkins,Damien - Wright,Dorell",10.0,9.0
5466,9.0,6.0,5.9,3.0,0.0,201150 - 203102 - 203146 - 2863 - 2748,"Hawes,Spencer - Moultrie,Arnett - Wayns,Maalik - Wilkins,Damien - Wright,Dorell",7.0,11.0
5467,139.1,13.0,74.1,19.5,23.4,201150 - 201950 - 2767 - 202323 - 201152,"Hawes,Spencer - Holiday,Jrue - Ivey,Royal - Turner,Evan - Young,Thaddeus",11.7,9.9
5468,14.0,3.0,5.5,3.0,1.0,202730 - 203102 - 202323 - 2863 - 2748,"Allen,Lavoy - Moultrie,Arnett - Turner,Evan - Wilkins,Damien - Wright,Dorell",12.0,15.0
5469,22.0,0.0,10.8,4.0,1.0,202730 - 201950 - 202951 - 202323 - 201152,"Allen,Lavoy - Holiday,Jrue - Pargo,Jeremy - Turner,Evan - Young,Thaddeus",7.0,11.0
5470,8.0,0.0,5.4,0.0,3.0,202730 - 201950 - 202951 - 2863 - 2748,"Allen,Lavoy - Holiday,Jrue - Pargo,Jeremy - Wilkins,Damien - Wright,Dorell",12.0,11.0
5471,10.0,2.0,5.4,2.0,0.0,2767 - 203102 - 202951 - 202323 - 2863,"Ivey,Royal - Moultrie,Arnett - Pargo,Jeremy - Turner,Evan - Wilkins,Damien",9.0,12.0
5472,8.0,4.0,5.4,2.0,2.0,2767 - 203102 - 202951 - 2863 - 2748,"Ivey,Royal - Moultrie,Arnett - Pargo,Jeremy - Wilkins,Damien - Wright,Dorell",13.0,10.0
5473,9.0,1.0,5.1,1.0,1.0,201150 - 203102 - 202323 - 203146 - 2863,"Hawes,Spencer - Moultrie,Arnett - Turner,Evan - Wayns,Maalik - Wilkins,Damien",9.0,8.0
5474,11.0,0.0,5.0,3.0,0.0,201150 - 201950 - 202724 - 203102 - 202323,"Hawes,Spencer - Holiday,Jrue - Jenkins,Charles - Moultrie,Arnett - Turner,Evan",13.0,12.0
5475,11.0,0.0,5.0,2.0,2.0,201950 - 202724 - 2748 - 201156 - 201152,"Holiday,Jrue - Jenkins,Charles - Wright,Dorell - Young,Nick - Young,Thaddeus",9.0,11.0
5476,10.0,0.0,5.0,2.0,2.0,203200 - 203102 - 202323 - 2863 - 2748,"Holiday,Justin - Moultrie,Arnett - Turner,Evan - Wilkins,Damien - Wright,Dorell",13.0,8.0
5477,9.0,4.0,4.9,1.0,1.0,2198 - 201950 - 202323 - 2863 - 201156,"Brown,Kwame - Holiday,Jrue - Turner,Evan - Wilkins,Damien - Young,Nick",7.0,11.0
5478,9.0,0.0,4.9,2.0,3.0,201150 - 201950 - 203200 - 203102 - 2748,"Hawes,Spencer - Holiday,Jrue - Holiday,Justin - Moultrie,Arnett - Wright,Dorell",17.0,11.0
5479,9.0,4.0,4.9,0.0,0.0,203200 - 203102 - 202323 - 2748 - 201156,"Holiday,Justin - Moultrie,Arnett - Turner,Evan - Wright,Dorell - Young,Nick",11.0,13.0
5480,24.0,6.0,14.1,6.9,3.0,202730 - 203102 - 202951 - 202323 - 2748,"Allen,Lavoy - Moultrie,Arnett - Pargo,Jeremy - Turner,Evan - Wright,Dorell",8.7,6.0
5481,8.0,2.0,4.7,1.0,1.0,201150 - 201950 - 203102 - 202951 - 2748,"Hawes,Spencer - Holiday,Jrue - Moultrie,Arnett - Pargo,Jeremy - Wright,Dorell",12.0,5.0
5482,10.0,0.0,4.6,2.0,1.0,202730 - 203200 - 2767 - 203102 - 2748,"Allen,Lavoy - Holiday,Justin - Ivey,Royal - Moultrie,Arnett - Wright,Dorell",6.0,10.0
5483,15.0,4.0,9.2,2.0,2.0,201150 - 201950 - 203102 - 202951 - 201156,"Hawes,Spencer - Holiday,Jrue - Moultrie,Arnett - Pargo,Jeremy - Young,Nick",12.5,13.0
5484,6.0,2.0,4.5,2.0,4.0,202730 - 201950 - 2767 - 202323 - 201156,"Allen,Lavoy - Holiday,Jrue - Ivey,Royal - Turner,Evan - Young,Nick",7.0,6.0
5485,17.0,0.0,9.0,1.0,1.0,201150 - 201950 - 2767 - 203102 - 202323,"Hawes,Spencer - Holiday,Jrue - Ivey,Royal - Moultrie,Arnett - Turner,Evan",9.0,8.0
5486,7.0,4.0,4.5,0.0,0.0,2767 - 203102 - 2863 - 2748 - 201156,"Ivey,Royal - Moultrie,Arnett - Wilkins,Damien - Wright,Dorell - Young,Nick",7.0,17.0
5487,18.0,2.0,8.8,2.0,1.0,2198 - 201950 - 202323 - 2748 - 201152,"Brown,Kwame - Holiday,Jrue - Turner,Evan - Wright,Dorell - Young,Thaddeus",10.5,9.0
5488,176.0,41.8,96.8,22.0,15.4,201150 - 201950 - 2202 - 202323 - 201152,"Hawes,Spencer - Holiday,Jrue - Richardson,Jason - Turner,Evan - Young,Thaddeus",9.2,8.7
5489,24.0,0.0,13.2,3.9,6.0,201150 - 203200 - 203102 - 202323 - 2748,"Hawes,Spencer - Holiday,Justin - Moultrie,Arnett - Turner,Evan - Wright,Dorell",8.3,8.0
5490,20.1,6.9,12.6,3.0,2.1,202730 - 202323 - 2863 - 2748 - 201152,"Allen,Lavoy - Turner,Evan - Wilkins,Damien - Wright,Dorell - Young,Thaddeus",10.0,7.7
5491,10.0,0.0,4.1,1.0,0.0,202730 - 2198 - 201950 - 2202 - 202323,"Allen,Lavoy - Brown,Kwame - Holiday,Jrue - Richardson,Jason - Turner,Evan",5.0,6.0
5492,18.9,5.1,12.3,3.0,5.1,202730 - 201950 - 2767 - 201156 - 201152,"Allen,Lavoy - Holiday,Jrue - Ivey,Royal - Young,Nick - Young,Thaddeus",5.7,5.0
5493,13.0,6.0,8.2,1.0,2.0,202730 - 203102 - 202323 - 2748 - 201156,"Allen,Lavoy - Moultrie,Arnett - Turner,Evan - Wright,Dorell - Young,Nick",9.0,7.0
5494,6.0,0.0,4.1,0.0,2.0,2198 - 2202 - 202323 - 203146 - 201152,"Brown,Kwame - Richardson,Jason - Turner,Evan - Wayns,Maalik - Young,Thaddeus",13.0,6.0
5495,6.0,1.0,4.1,0.0,2.0,2767 - 202323 - 2863 - 201156 - 201152,"Ivey,Royal - Turner,Evan - Wilkins,Damien - Young,Nick - Young,Thaddeus",11.0,12.0
5496,14.0,2.0,8.0,1.0,1.0,201150 - 201950 - 203200 - 2863 - 201152,"Hawes,Spencer - Holiday,Jrue - Holiday,Justin - Wilkins,Damien - Young,Thaddeus",7.0,7.0
5497,26.1,0.9,12.0,5.1,0.9,201950 - 2202 - 2748 - 201156 - 201152,"Holiday,Jrue - Richardson,Jason - Wright,Dorell - Young,Nick - Young,Thaddeus",6.0,12.7
5498,7.0,0.0,3.9,1.0,1.0,202730 - 2198 - 2767 - 202323 - 201156,"Allen,Lavoy - Brown,Kwame - Ivey,Royal - Turner,Evan - Young,Nick",2.0,6.0
5499,5.0,2.0,3.9,0.0,0.0,202730 - 203200 - 203102 - 2748 - 201156,"Allen,Lavoy - Holiday,Justin - Moultrie,Arnett - Wright,Dorell - Young,Nick",9.0,8.0
5500,18.0,3.0,11.7,2.1,3.9,2198 - 202323 - 2748 - 201156 - 201152,"Brown,Kwame - Turner,Evan - Wright,Dorell - Young,Nick - Young,Thaddeus",8.0,8.0
5501,18.9,3.9,11.7,0.9,2.1,201150 - 202323 - 203146 - 2748 - 201152,"Hawes,Spencer - Turner,Evan - Wayns,Maalik - Wright,Dorell - Young,Thaddeus",10.0,9.0
5502,7.0,2.0,3.9,0.0,0.0,201950 - 2767 - 2202 - 2748 - 201152,"Holiday,Jrue - Ivey,Royal - Richardson,Jason - Wright,Dorell - Young,Thaddeus",7.0,3.0
5503,16.0,2.0,7.8,2.0,1.0,203200 - 203102 - 202323 - 2748 - 201152,"Holiday,Justin - Moultrie,Arnett - Turner,Evan - Wright,Dorell - Young,Thaddeus",8.5,10.5
5504,7.0,0.0,3.8,2.0,1.0,202730 - 201150 - 202323 - 2863 - 201156,"Allen,Lavoy - Hawes,Spencer - Turner,Evan - Wilkins,Damien - Young,Nick",7.0,9.0
5505,35.0,7.0,19.0,6.0,5.0,202730 - 2767 - 203102 - 202323 - 2748,"Allen,Lavoy - Ivey,Royal - Moultrie,Arnett - Turner,Evan - Wright,Dorell",7.8,10.2
5506,7.0,2.0,3.8,1.0,0.0,201150 - 201950 - 203200 - 203102 - 201156,"Hawes,Spencer - Holiday,Jrue - Holiday,Justin - Moultrie,Arnett - Young,Nick",8.0,7.0
5507,15.0,0.0,11.1,0.0,0.9,202730 - 201150 - 201950 - 2767 - 201156,"Allen,Lavoy - Hawes,Spencer - Holiday,Jrue - Ivey,Royal - Young,Nick",6.3,5.0
5508,20.1,3.9,11.1,6.9,3.9,202730 - 201150 - 2202 - 203146 - 2748,"Allen,Lavoy - Hawes,Spencer - Richardson,Jason - Wayns,Maalik - Wright,Dorell",5.7,6.7
5509,15.9,5.1,11.1,3.0,5.1,201150 - 201950 - 202951 - 202323 - 201152,"Hawes,Spencer - Holiday,Jrue - Pargo,Jeremy - Turner,Evan - Young,Thaddeus",6.4,6.7
5510,24.0,0.0,14.8,4.0,9.2,201150 - 2202 - 202323 - 2748 - 201156,"Hawes,Spencer - Richardson,Jason - Turner,Evan - Wright,Dorell - Young,Nick",6.5,5.0
5511,5.0,0.0,3.5,1.0,2.0,202730 - 201950 - 203102 - 202323 - 201156,"Allen,Lavoy - Holiday,Jrue - Moultrie,Arnett - Turner,Evan - Young,Nick",9.0,4.0
5512,76.7,10.4,45.5,9.1,14.3,201150 - 201950 - 2863 - 2748 - 201152,"Hawes,Spencer - Holiday,Jrue - Wilkins,Damien - Wright,Dorell - Young,Thaddeus",5.6,7.8
5513,82.8,15.6,40.8,16.8,10.8,202730 - 201150 - 201950 - 2748 - 201156,"Allen,Lavoy - Hawes,Spencer - Holiday,Jrue - Wright,Dorell - Young,Nick",5.5,7.3
5514,6.0,6.0,3.4,3.0,1.0,202730 - 2767 - 203102 - 203146 - 2863,"Allen,Lavoy - Ivey,Royal - Moultrie,Arnett - Wayns,Maalik - Wilkins,Damien",7.0,7.0
5515,37.2,9.0,20.4,4.2,7.2,2198 - 201950 - 202323 - 201156 - 201152,"Brown,Kwame - Holiday,Jrue - Turner,Evan - Young,Nick - Young,Thaddeus",5.1,7.3
5516,210.6,62.4,132.6,27.3,46.8,201150 - 201950 - 202323 - 2748 - 201152,"Hawes,Spencer - Holiday,Jrue - Turner,Evan - Wright,Dorell - Young,Thaddeus",6.6,6.9
5517,13.0,1.0,6.8,0.0,0.0,201150 - 202724 - 203102 - 202323 - 2748,"Hawes,Spencer - Jenkins,Charles - Moultrie,Arnett - Turner,Evan - Wright,Dorell",6.0,5.5
5518,4.0,2.0,3.4,0.0,1.0,201950 - 2767 - 203102 - 2863 - 201152,"Holiday,Jrue - Ivey,Royal - Moultrie,Arnett - Wilkins,Damien - Young,Thaddeus",4.0,11.0
5519,11.0,0.0,6.6,2.0,1.0,202730 - 201150 - 201950 - 2202 - 201156,"Allen,Lavoy - Hawes,Spencer - Holiday,Jrue - Richardson,Jason - Young,Nick",6.5,4.0
5520,13.0,0.0,6.6,2.0,1.0,202730 - 201150 - 202323 - 203146 - 2748,"Allen,Lavoy - Hawes,Spencer - Turner,Evan - Wayns,Maalik - Wright,Dorell",7.5,7.5
5521,44.0,6.4,26.4,7.2,10.4,202730 - 201950 - 2767 - 202323 - 201152,"Allen,Lavoy - Holiday,Jrue - Ivey,Royal - Turner,Evan - Young,Thaddeus",5.2,6.5
5522,18.9,2.1,9.9,0.9,2.1,202730 - 201950 - 2767 - 2863 - 201152,"Allen,Lavoy - Holiday,Jrue - Ivey,Royal - Wilkins,Damien - Young,Thaddeus",6.7,8.7
5523,4.0,2.0,3.3,0.0,1.0,201150 - 203200 - 203102 - 2863 - 2748,"Hawes,Spencer - Holiday,Justin - Moultrie,Arnett - Wilkins,Damien - Wright,Dorell",11.0,8.0
5524,5.0,6.0,3.3,2.0,1.0,2767 - 203102 - 203146 - 2863 - 201156,"Ivey,Royal - Moultrie,Arnett - Wayns,Maalik - Wilkins,Damien - Young,Nick",6.0,9.0
5525,3.0,2.0,3.3,0.0,2.0,203102 - 202323 - 2863 - 2748 - 201152,"Moultrie,Arnett - Turner,Evan - Wilkins,Damien - Wright,Dorell - Young,Thaddeus",13.0,0.0
5526,11.0,2.0,6.4,0.0,1.0,202730 - 201950 - 202951 - 2748 - 201156,"Allen,Lavoy - Holiday,Jrue - Pargo,Jeremy - Wright,Dorell - Young,Nick",6.0,6.0
5527,3.0,0.0,3.2,0.0,2.0,202730 - 203200 - 203102 - 202323 - 201156,"Allen,Lavoy - Holiday,Justin - Moultrie,Arnett - Turner,Evan - Young,Nick",4.0,0.0
5528,9.0,2.0,6.4,0.0,2.0,2198 - 201150 - 203146 - 2748 - 201156,"Brown,Kwame - Hawes,Spencer - Wayns,Maalik - Wright,Dorell - Young,Nick",7.0,6.0
5529,54.4,3.2,25.6,10.4,4.8,201150 - 201950 - 2202 - 201156 - 201152,"Hawes,Spencer - Holiday,Jrue - Richardson,Jason - Young,Nick - Young,Thaddeus",7.4,6.5
5530,18.0,0.9,9.3,3.0,3.0,202730 - 201150 - 201950 - 2863 - 201156,"Allen,Lavoy - Hawes,Spencer - Holiday,Jrue - Wilkins,Damien - Young,Nick",5.0,4.3
5531,46.4,6.4,24.8,4.8,3.2,201150 - 201950 - 2202 - 2748 - 201152,"Hawes,Spencer - Holiday,Jrue - Richardson,Jason - Wright,Dorell - Young,Thaddeus",5.5,6.5
5532,11.0,0.0,6.2,2.0,1.0,201150 - 202951 - 202323 - 2748 - 201152,"Hawes,Spencer - Pargo,Jeremy - Turner,Evan - Wright,Dorell - Young,Thaddeus",8.0,4.0
5533,10.0,2.0,6.2,0.0,3.0,201150 - 2863 - 2748 - 201156 - 201152,"Hawes,Spencer - Wilkins,Damien - Wright,Dorell - Young,Nick - Young,Thaddeus",7.0,5.0
5534,3.0,2.0,3.1,0.0,2.0,2767 - 202323 - 2748 - 201156 - 201152,"Ivey,Royal - Turner,Evan - Wright,Dorell - Young,Nick - Young,Thaddeus",4.0,7.0
5535,5.0,2.0,3.1,0.0,0.0,202724 - 203102 - 202323 - 2863 - 2748,"Jenkins,Charles - Moultrie,Arnett - Turner,Evan - Wilkins,Damien - Wright,Dorell",7.0,8.0
5536,4.0,2.0,3.1,0.0,2.0,203102 - 202951 - 202323 - 2748 - 201152,"Moultrie,Arnett - Pargo,Jeremy - Turner,Evan - Wright,Dorell - Young,Thaddeus",2.0,5.0
5537,14.1,5.1,9.0,0.9,0.9,202730 - 201150 - 2767 - 2863 - 201156,"Allen,Lavoy - Hawes,Spencer - Ivey,Royal - Wilkins,Damien - Young,Nick",4.0,5.7
5538,15.9,6.0,9.0,3.9,2.1,202730 - 201950 - 2863 - 2748 - 201156,"Allen,Lavoy - Holiday,Jrue - Wilkins,Damien - Wright,Dorell - Young,Nick",5.0,5.7
