player_id,age,display_name,dleague_flag,first_name,height,last_name,position,roster_status,season_exp,team_id,team_name,weight,attempt_RA,attempt_corner_3,attempt_mid,attempt_non_corner_3,attempt_paint,made_RA,made_corner_3,made_mid,made_non_corner_3,made_paint,ast,blk,blk_a,dreb,fta,ftm,gp,min_game,oreb,pf,pfd,reb,stl,tov,d_fga_mid,d_fga_overall,d_fga_paint,d_fga_perim,d_fga_threes,d_fgm_mid,d_fgm_overall,d_fgm_paint,d_fgm_perim,d_fgm_threes,d_freq_mid,d_freq_paint,d_freq_perim,d_freq_threes,dreb_pos,oreb_pos,pos
202718,10255,Chandler Parsons,N,Chandler,82,Parsons,Forward,Active,5,1610612763,Grizzlies,230,12,3,10,18,3,8,2,5,3,0,0.8,0.3,0.7,2.7,1.0,0.8,6.0,21.1,0.3,0.8,0.5,3.0,0.3,1.3,0.83,4.83,1.0,3.0,2.17,0.0,1.67,0.5,1.17,0.67,0.172,0.207,0.621,0.448,0.066,0.008,243.636
202720,10054,Jon Leuer,Y,Jon,82,Leuer,Forward,Active,5,1610612765,Pistons,228,33,11,42,24,22,28,3,13,7,11,1.3,0.6,0.8,5.1,1.5,1.4,15.0,26.5,1.8,2.1,1.3,6.9,0.3,0.7,2.33,10.6,3.8,4.47,2.6,0.99,4.53,1.87,1.67,0.87,0.221,0.358,0.421,0.245,0.096,0.034,802.836
202722,8776,Davis Bertans,Y,Davis,82,Bertans,Forward,Active,0,1610612759,Spurs,210,3,4,2,18,0,0,2,1,6,0,0.4,0.5,0.2,1.0,0.2,0.1,11.0,10.8,0.5,1.1,0.3,1.5,0.0,0.3,0.37,4.88,2.13,2.38,1.5,0.12,2.0,1.38,0.5,0.38,0.077,0.436,0.487,0.308,0.045,0.02,244.72
202730,10153,Lavoy Allen,N,Lavoy,81,Allen,Forward-Center,Active,5,1610612754,Pacers,260,13,1,18,0,12,5,0,4,0,6,1.1,0.3,0.1,1.6,0.3,0.1,15.0,15.3,1.3,1.5,0.3,2.9,0.3,0.5,0.73,5.53,1.8,3.0,2.2,0.26,2.93,1.2,1.47,1.13,0.133,0.325,0.542,0.398,0.051,0.042,473.516
202732,10463,DeAndre Liggins,Y,DeAndre,78,Liggins,Guard,Active,3,1610612739,Cavaliers,209,4,0,3,0,1,3,0,1,0,0,1.0,0.2,0.0,1.2,0.7,0.7,6.0,8.8,0.3,1.2,0.7,1.5,0.3,0.7,,3.33,,3.0,1.33,,1.33,,1.33,0.67,,,0.9,0.4,0.065,0.018,108.28
202734,10132,E'Twaun Moore,N,E'Twaun,76,Moore,Guard,Active,5,1610612740,Pelicans,191,27,16,41,23,33,13,7,18,5,19,3.1,0.3,0.6,1.5,1.5,1.2,13.0,29.1,0.5,2.2,1.2,2.0,1.0,1.4,1.77,8.77,2.62,4.38,2.85,0.62,4.54,1.77,2.15,1.38,0.202,0.298,0.5,0.325,0.026,0.008,782.252
202738,10150,Isaiah Thomas,N,Isaiah,69,Thomas,Guard,Active,5,1610612738,Celtics,185,95,14,29,75,39,53,5,12,23,17,6.3,0.1,1.0,2.2,9.9,8.7,14.0,33.1,0.6,2.5,7.0,2.9,0.9,2.5,1.64,9.07,1.86,5.57,3.64,0.42,3.5,1.29,1.79,1.07,0.181,0.205,0.614,0.402,0.032,0.009,968.236
203076,8657,Anthony Davis,N,Anthony,83,Davis,Forward-Center,Active,4,1610612740,Pelicans,253,74,3,114,26,69,48,0,52,7,37,2.1,2.9,0.7,9.7,11.1,9.0,13.0,38.0,1.6,2.2,8.5,11.3,1.8,2.5,2.77,13.08,4.54,5.77,3.54,1.08,5.08,2.54,1.46,1.0,0.212,0.347,0.441,0.271,0.121,0.02,1044.956
203077,8458,Michael Kidd-Gilchrist,N,Michael,79,Kidd-Gilchrist,Forward,Active,4,1610612766,Hornets,232,49,2,22,1,12,28,0,8,0,1,1.4,1.1,0.8,6.3,3.8,2.6,12.0,31.8,2.0,2.5,3.8,8.3,1.2,0.8,1.92,13.17,3.92,7.33,5.67,0.83,5.67,2.17,2.67,2.0,0.146,0.297,0.557,0.43,0.097,0.031,775.976
203078,8548,Bradley Beal,N,Bradley,77,Beal,Guard,Active,4,1610612764,Wizards,207,48,11,33,50,18,24,6,13,16,9,2.6,0.6,1.3,1.8,5.1,4.4,10.0,32.9,0.9,2.4,3.8,2.7,0.9,1.6,1.7,11.2,2.2,7.3,4.9,1.1,5.4,1.6,2.7,1.6,0.152,0.196,0.652,0.438,0.027,0.013,677.328
203079,9114,Dion Waiters,N,Dion,76,Waiters,Guard,Active,4,1610612748,Heat,220,81,13,46,36,9,34,6,18,9,2,3.9,0.8,1.0,2.9,2.6,1.5,13.0,32.0,0.5,2.7,2.2,3.4,0.8,2.3,3.23,11.46,2.31,5.92,3.54,1.38,4.38,1.08,1.92,1.08,0.282,0.201,0.517,0.309,0.045,0.007,849.768
203080,9382,Thomas Robinson,N,Thomas,82,Robinson,Forward,Active,4,1610612747,Lakers,237,4,0,1,0,0,2,0,0,0,0,0.2,0.2,0.0,0.5,0.0,0.0,6.0,3.6,0.5,0.5,0.0,1.0,0.0,0.0,0.4,2.0,0.8,0.8,0.6,-1.11022302463e-16,1.2,0.8,0.4,0.4,0.2,0.4,0.4,0.3,0.074,0.074,40.72
203081,9627,Damian Lillard,N,Damian,75,Lillard,Guard,Active,4,1610612757,Trail Blazers,195,93,3,57,103,33,60,1,27,36,9,4.5,0.2,1.5,4.0,8.7,7.8,15.0,35.4,0.8,2.7,6.7,4.8,0.8,2.9,2.4,12.0,3.07,6.53,4.33,0.67,5.67,2.27,2.73,1.6,0.2,0.256,0.544,0.361,0.053,0.011,1136.464
203082,9422,Terrence Ross,N,Terrence,79,Ross,Forward,Active,4,1610612761,Raptors,195,12,15,29,28,13,9,7,13,12,7,0.6,0.1,0.2,2.0,1.2,1.2,13.0,20.1,0.2,1.7,0.9,2.2,1.2,0.6,0.77,5.46,1.38,3.31,2.38,0.46,2.69,1.08,1.15,0.62,0.14,0.254,0.606,0.437,0.049,0.004,532.384
203083,8505,Andre Drummond,N,Andre,83,Drummond,Center,Active,4,1610612765,Pistons,279,92,0,20,1,63,58,0,8,1,20,1.2,1.0,0.7,10.4,4.5,2.1,14.0,30.2,3.6,2.4,3.1,13.9,1.4,2.3,1.79,10.43,5.43,3.21,1.14,0.64,5.43,3.43,1.36,0.64,0.171,0.521,0.308,0.11,0.171,0.059,848.1
203084,8942,Harrison Barnes,N,Harrison,80,Barnes,Forward,Active,4,1610612742,Mavericks,225,39,12,104,26,50,27,3,47,8,22,1.0,0.2,0.4,4.5,4.5,3.8,13.0,38.1,1.4,2.0,4.5,5.9,0.6,1.5,2.38,11.0,3.54,5.08,2.69,0.84,5.38,2.46,2.08,1.15,0.216,0.322,0.462,0.245,0.061,0.019,965.924
203085,8879,Austin Rivers,N,Austin,76,Rivers,Guard,Active,4,1610612746,Clippers,200,45,8,15,25,15,27,2,6,5,3,2.1,0.3,0.5,1.6,1.4,0.8,15.0,22.2,0.1,2.5,1.3,1.7,0.5,0.9,1.72,6.43,1.57,3.14,1.5,0.72,2.64,0.71,1.21,0.64,0.267,0.244,0.489,0.233,0.035,0.001,686.764
203086,9035,Meyers Leonard,N,Meyers,85,Leonard,Forward-Center,Active,4,1610612757,Trail Blazers,255,7,8,18,31,3,5,5,6,8,1,1.0,0.3,0.0,3.0,0.6,0.6,13.0,15.6,0.3,2.1,1.4,3.3,0.1,0.7,1.69,7.08,2.77,2.62,1.62,1.0,3.23,1.08,1.15,0.69,0.239,0.391,0.37,0.228,0.087,0.009,448.056
203087,8942,Jeremy Lamb,Y,Jeremy,77,Lamb,Guard,Active,4,1610612766,Hornets,185,6,2,7,4,4,4,0,3,0,2,1.0,0.3,0.0,3.3,1.3,1.0,3.0,13.7,0.7,1.7,1.3,4.0,0.3,0.0,0.67,6.0,2.33,3.0,1.67,0.33,2.67,0.67,1.67,0.67,0.111,0.389,0.5,0.278,0.121,0.024,82.48
203089,9461,John Henson,N,John,83,Henson,Forward,Active,4,1610612749,Bucks,229,25,0,7,0,15,15,0,2,0,6,1.0,1.0,0.3,3.9,1.3,0.8,12.0,17.0,1.3,3.2,1.8,5.3,0.4,1.1,1.8,7.6,3.3,2.5,1.2,0.7,3.5,1.7,1.1,0.6,0.237,0.434,0.329,0.158,0.109,0.037,429.348
203090,8596,Maurice Harkless,N,Maurice,81,Harkless,Forward,Active,4,1610612757,Trail Blazers,220,66,31,10,24,12,40,10,3,11,6,0.9,0.7,0.7,3.4,0.7,0.6,15.0,30.3,1.6,2.3,0.8,5.0,0.6,1.1,1.6,9.6,3.4,4.6,2.93,0.47,3.67,1.8,1.4,0.8,0.167,0.354,0.479,0.306,0.054,0.025,950.328
203092,9806,Tyler Zeller,N,Tyler,84,Zeller,Center,Active,4,1610612738,Celtics,253,44,0,25,0,8,23,0,11,0,4,1.3,0.9,0.7,2.7,1.3,0.7,14.0,16.2,1.5,1.8,1.6,4.2,0.3,0.6,2.14,7.64,3.0,2.5,1.14,0.65,3.0,1.71,0.64,0.36,0.28,0.393,0.327,0.15,0.082,0.045,465.672
203093,9084,Terrence Jones,Y,Terrence,81,Jones,Forward,Active,4,1610612740,Pelicans,255,40,3,18,23,30,30,0,6,6,10,1.5,1.3,0.3,4.5,2.7,1.8,13.0,24.2,1.1,1.3,2.4,5.6,1.1,1.2,1.77,10.31,4.0,4.54,3.08,0.54,4.69,2.23,1.92,1.31,0.172,0.388,0.44,0.299,0.09,0.021,656.808
203094,9846,Andrew Nicholson,N,Andrew,81,Nicholson,Forward,Active,4,1610612764,Wizards,250,15,3,4,3,12,10,0,0,1,6,0.1,0.2,0.1,1.2,0.8,0.3,9.0,11.1,0.7,1.6,1.0,1.9,0.7,0.4,1.11,4.56,1.89,1.56,1.11,0.67,2.67,1.44,0.56,0.33,0.244,0.415,0.341,0.244,0.054,0.03,203.424
203095,8790,Evan Fournier,N,Evan,79,Fournier,Guard-Forward,Active,4,1610612753,Magic,205,64,11,29,62,23,37,6,11,21,5,2.9,0.0,1.1,2.6,4.1,3.5,14.0,34.0,0.4,2.6,2.9,3.0,0.9,2.4,1.61,9.54,2.31,5.62,3.46,0.69,4.23,1.46,2.08,1.23,0.169,0.242,0.589,0.363,0.039,0.005,955.86
203096,9029,Jared Sullinger,N,Jared,81,Sullinger,Center-Forward,Active,4,1610612761,Raptors,260,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
203098,9393,John Jenkins,Y,John,76,Jenkins,Guard,Active,4,1610612756,Suns,215,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5,1.0,1.0,2.0,2.8,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.5,1.0,0.5,0.5,0.0,1.5,1.0,0.5,0.5,0.0,0.667,0.333,0.333,0.076,0.0,13.2
203101,10309,Miles Plumlee,Y,Miles,83,Plumlee,Center,Active,4,1610612749,Bucks,249,20,0,4,0,8,13,0,1,0,1,1.0,0.4,0.5,1.5,1.4,1.0,13.0,13.1,1.2,2.5,1.3,2.7,0.5,1.0,1.92,5.67,2.25,1.5,0.58,0.66,1.83,1.0,0.17,0.08,0.338,0.397,0.265,0.103,0.054,0.046,349.12
203105,9894,Festus Ezeli,Y,Festus,83,Ezeli,Center,Active,3,1610612757,Trail Blazers,265,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
203107,9155,Tomas Satoransky,N,Tomas,79,Satoransky,Guard-Forward,Active,0,1610612764,Wizards,210,19,1,14,9,14,11,0,6,2,8,2.8,0.0,0.3,1.6,1.3,0.8,13.0,19.0,0.5,1.8,1.5,2.1,0.5,1.1,1.84,6.25,1.58,2.83,1.92,0.75,2.42,0.92,0.75,0.67,0.294,0.253,0.453,0.307,0.043,0.012,490.308
203109,9636,Jae Crowder,Y,Jae,78,Crowder,Forward,Active,4,1610612738,Celtics,235,9,6,15,20,1,7,2,8,8,0,1.3,0.8,0.0,5.3,1.2,1.2,6.0,27.0,0.3,2.5,1.0,5.7,1.3,2.0,1.16,11.5,2.67,7.67,5.67,0.67,4.67,1.67,2.33,1.83,0.101,0.232,0.667,0.493,0.095,0.006,335.024
203110,9760,Draymond Green,N,Draymond,79,Green,Forward,Active,4,1610612744,Warriors,230,62,3,4,44,15,34,2,0,13,4,6.9,1.7,0.7,7.2,2.7,2.1,14.0,33.4,1.9,2.7,2.8,9.1,2.2,1.9,4.0,16.79,5.0,7.79,4.29,1.92,6.64,2.43,2.29,1.21,0.238,0.298,0.464,0.255,0.099,0.025,1024.028
203112,9544,Quincy Acy,Y,Quincy,0,Acy,,Inactive,4,0,,0,4,3,3,5,2,2,1,1,0,1,0.0,0.0,0.0,1.0,0.5,0.3,6.0,8.0,0.3,1.5,0.5,1.3,0.0,0.3,0.25,4.75,1.25,3.25,2.75,0.25,1.75,1.0,0.5,0.5,0.053,0.263,0.684,0.579,0.065,0.022,92.0
203114,9234,Khris Middleton,Y,Khris,80,Middleton,Guard-Forward,Active,4,1610612749,Bucks,234,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
203115,9452,Will Barton,Y,Will,78,Barton,Guard-Forward,Active,4,1610612743,Nuggets,175,14,0,8,10,9,7,0,2,5,5,2.3,0.5,0.5,3.5,5.0,4.5,4.0,31.1,1.0,1.8,3.8,4.5,0.0,0.8,3.75,8.75,1.0,4.0,2.5,2.5,3.75,0.75,0.5,0.5,0.429,0.114,0.457,0.286,0.051,0.015,272.28
203118,10356,Mike Scott,Y,Mike,80,Scott,Forward,Active,4,1610612737,Hawks,237,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
203120,9732,Justin Hamilton,Y,Justin,84,Hamilton,Center,Active,2,1610612751,Nets,255,16,19,8,33,8,13,9,4,14,4,0.7,0.5,0.2,3.6,0.7,0.5,13.0,23.3,1.1,1.9,0.9,4.7,0.7,0.7,2.25,11.58,5.0,4.33,3.58,0.84,5.92,3.5,1.58,1.33,0.194,0.432,0.374,0.309,0.071,0.021,661.544
203124,9738,Kyle O'Quinn,N,Kyle,82,O'Quinn,Center-Forward,Active,4,1610612752,Knicks,250,23,0,18,2,2,15,0,10,0,0,0.6,1.2,0.2,1.8,1.2,0.8,13.0,10.7,1.4,1.7,1.2,3.2,0.3,0.8,0.69,5.38,3.0,1.69,0.69,0.23,2.23,1.38,0.62,0.38,0.129,0.557,0.314,0.129,0.084,0.063,286.252
203138,9365,Hollis Thompson,Y,Hollis,80,Thompson,Forward,Active,3,1610612755,76ers,206,29,15,12,23,7,19,8,4,7,2,0.8,0.2,0.4,2.6,1.1,0.8,14.0,19.5,0.8,2.0,1.0,3.4,0.5,0.4,1.08,6.29,1.64,3.57,2.57,0.57,2.71,0.93,1.21,1.0,0.171,0.261,0.568,0.409,0.063,0.019,569.152
203141,11389,Mirza Teletovic,N,Mirza,81,Teletovic,Forward,Active,4,1610612749,Bucks,245,9,9,5,51,3,5,3,1,20,1,0.6,0.2,0.2,1.8,0.8,0.5,13.0,16.1,0.3,1.8,0.8,2.2,0.2,0.5,1.08,6.75,2.67,3.0,2.0,0.83,3.58,1.5,1.25,0.42,0.161,0.395,0.444,0.296,0.056,0.009,429.712
203145,10006,Kent Bazemore,Y,Kent,77,Bazemore,Forward-Guard,Active,4,1610612737,Hawks,201,47,17,31,31,10,26,8,14,8,1,3.2,0.8,0.4,2.8,2.5,2.1,13.0,28.6,0.4,2.5,2.1,3.2,1.7,1.8,1.47,10.54,2.69,6.38,4.38,0.61,4.38,1.15,2.62,1.54,0.139,0.255,0.606,0.416,0.046,0.006,780.448
203148,11312,Brian Roberts,N,Brian,73,Roberts,Guard,Active,4,1610612766,Hornets,173,1,1,1,1,0,0,0,1,0,0,0.5,0.0,0.5,1.0,1.0,0.5,2.0,3.8,0.5,0.0,0.5,1.5,0.0,0.0,0.0,3.5,0.5,3.0,1.5,0.0,1.0,0.5,0.5,0.0,2.77555756156e-17,0.143,0.857,0.429,0.144,0.072,13.88
203186,9687,Willie Reed,Y,Willie,82,Reed,Forward-Center,Active,1,1610612748,Heat,220,20,0,1,0,5,14,0,0,0,3,0.4,0.3,0.1,1.4,1.2,0.6,10.0,12.5,1.5,1.3,1.2,2.9,0.1,0.4,1.89,5.89,2.67,1.33,0.78,1.11,3.67,2.0,0.56,0.33,0.321,0.453,0.226,0.132,0.054,0.058,260.58
203200,10093,Justin Holiday,Y,Justin,78,Holiday,Guard,Active,3,1610612752,Knicks,185,16,14,19,17,5,7,7,7,6,2,0.8,0.5,0.3,1.9,0.9,0.8,13.0,18.4,0.5,1.4,0.8,2.5,0.5,0.7,1.16,6.85,2.15,3.54,2.46,0.85,3.31,1.23,1.23,0.85,0.168,0.315,0.517,0.36,0.051,0.014,486.36
203210,9651,JaMychal Green,N,JaMychal,81,Green,Forward,Active,2,1610612763,Grizzlies,227,41,15,23,11,9,25,5,11,3,3,0.9,0.7,0.4,4.5,1.9,1.5,14.0,28.2,1.8,3.9,2.1,6.3,0.4,1.6,1.71,9.86,3.36,4.79,3.21,0.35,4.14,2.29,1.5,1.0,0.173,0.341,0.486,0.326,0.081,0.032,776.276
203382,10941,Aron Baynes,Y,Aron,82,Baynes,Center-Forward,Active,4,1610612765,Pistons,260,26,0,14,0,17,14,0,6,0,6,0.3,0.4,0.4,3.1,1.5,1.3,15.0,16.2,0.9,1.7,2.5,4.0,0.4,0.8,1.27,6.53,3.73,1.53,0.67,0.4,2.6,1.6,0.6,0.27,0.194,0.571,0.235,0.102,0.091,0.028,507.312
203457,8262,Nerlens Noel,N,Nerlens,83,Noel,Forward-Center,Active,2,1610612755,76ers,228,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
203458,8560,Alex Len,N,Alex,85,Len,Center,Active,3,1610612756,Suns,260,58,0,21,1,21,34,0,8,0,7,0.9,1.3,0.5,5.9,3.5,2.3,15.0,22.4,2.1,3.5,2.6,7.9,0.6,1.1,3.8,13.07,5.07,4.2,2.07,1.94,6.0,2.33,1.73,0.73,0.291,0.388,0.321,0.158,0.117,0.041,750.272
203459,8993,Allen Crabbe,Y,Allen,78,Crabbe,Guard,Active,3,1610612757,Trail Blazers,215,12,20,36,37,9,9,5,16,16,6,1.7,0.3,0.0,2.3,1.5,1.2,15.0,29.3,0.3,2.2,1.0,2.6,0.6,0.8,1.2,6.4,1.27,3.93,2.6,0.33,2.4,0.87,1.2,0.47,0.187,0.198,0.615,0.406,0.037,0.004,940.02
203460,9120,Andre Roberson,Y,Andre,79,Roberson,Forward,Active,3,1610612760,Thunder,210,50,19,1,17,3,27,5,0,6,0,1.2,0.9,0.6,4.0,1.4,0.4,14.0,29.4,1.1,2.6,1.4,5.1,1.4,0.7,2.36,9.64,2.57,4.71,2.57,0.85,4.14,1.36,1.93,0.93,0.244,0.267,0.489,0.267,0.063,0.018,887.864
203461,8654,Anthony Bennett,Y,Anthony,80,Bennett,Forward,Active,3,1610612751,Nets,235,11,8,2,15,2,7,2,0,5,0,0.6,0.0,0.3,2.0,1.9,1.3,8.0,11.4,0.6,0.6,1.3,2.6,0.4,0.3,0.66,4.83,2.0,2.17,1.33,0.17,2.67,1.33,1.17,0.5,0.138,0.414,0.448,0.276,0.086,0.027,186.04
203462,8133,Archie Goodwin,Y,Archie,0,Goodwin,,Inactive,3,0,,0,2,1,0,1,1,0,1,0,0,1,0.3,0.3,0.0,0.0,3.3,3.3,3.0,9.9,0.0,0.3,2.7,0.0,0.0,0.0,,4.0,,2.67,2.33,,2.0,,1.33,1.33,,,0.667,0.583,0.0,0.0,60.36
203463,8685,Ben McLemore,N,Ben,77,McLemore,Guard,Active,3,1610612758,Kings,195,13,8,26,15,9,9,3,12,5,3,0.8,0.2,0.4,1.2,1.2,0.9,12.0,17.1,0.3,1.2,1.0,1.4,0.3,0.9,0.63,5.36,0.91,3.82,3.0,0.45,2.27,0.64,1.18,1.0,0.119,0.169,0.712,0.559,0.034,0.007,412.184
203468,9196,CJ McCollum,Y,CJ,75,McCollum,Guard,Active,3,1610612757,Trail Blazers,190,63,12,79,73,38,32,7,38,32,19,3.4,0.5,0.8,3.3,3.6,3.2,15.0,34.4,0.9,3.5,3.3,4.1,1.3,2.6,3.2,12.33,2.53,6.6,4.0,1.6,5.2,1.07,2.53,1.53,0.26,0.205,0.535,0.324,0.045,0.012,1092.548
203469,8814,Cody Zeller,N,Cody,84,Zeller,Center,Active,3,1610612766,Hornets,240,49,0,12,0,16,34,0,4,0,10,1.3,1.2,0.8,3.4,4.5,3.0,11.0,23.4,1.5,3.4,3.2,4.8,0.5,0.7,2.72,9.36,4.09,2.55,1.45,1.09,4.45,2.18,1.18,0.73,0.291,0.437,0.272,0.155,0.069,0.03,538.872
203471,8469,Dennis Schroder,Y,Dennis,73,Schroder,Guard,Active,3,1610612737,Hawks,172,61,7,29,40,25,34,5,10,12,8,5.7,0.1,1.2,2.7,3.5,2.6,13.0,29.6,0.5,1.2,2.6,3.2,0.6,3.3,2.46,10.54,1.54,6.54,4.08,1.16,4.54,1.38,2.0,1.31,0.234,0.146,0.62,0.387,0.043,0.007,813.48
203473,9964,Dewayne Dedmon,Y,Dewayne,84,Dedmon,Center,Active,3,1610612759,Spurs,245,24,0,5,0,7,11,0,2,0,3,0.2,1.4,0.6,3.1,1.3,0.9,11.0,13.1,1.8,2.5,0.8,4.9,0.5,0.5,1.63,6.36,2.64,2.09,1.27,0.64,2.36,1.36,0.36,0.27,0.257,0.414,0.329,0.2,0.117,0.069,290.72
203476,9805,Gorgui Dieng,N,Gorgui,83,Dieng,Forward-Center,Active,3,1610612750,Timberwolves,240,48,0,37,4,16,30,0,18,0,8,2.5,1.2,0.5,6.0,2.1,1.5,13.0,31.6,2.8,3.4,2.2,8.8,1.0,2.2,2.42,15.17,7.25,5.5,2.33,1.09,7.75,4.33,2.33,0.83,0.159,0.478,0.363,0.154,0.094,0.043,829.684
203477,9317,Isaiah Canaan,Y,Isaiah,72,Canaan,Guard,Active,3,1610612741,Bulls,201,14,14,11,33,7,8,5,4,11,7,1.3,0.1,0.1,1.4,1.4,1.2,14.0,19.0,0.1,1.4,1.1,1.5,0.6,0.6,1.93,6.0,1.0,3.07,2.5,0.71,2.5,0.5,1.29,1.0,0.321,0.167,0.512,0.417,0.036,0.002,549.412
203481,9757,Jeff Withey,N,Jeff,84,Withey,Center,Active,3,1610612762,Jazz,231,13,0,0,1,1,8,0,0,0,0,0.2,0.7,0.1,1.1,1.1,1.0,11.0,8.3,0.8,1.1,0.7,1.9,0.4,0.4,1.46,5.82,2.91,1.45,0.73,0.54,3.27,2.0,0.73,0.27,0.25,0.5,0.25,0.125,0.066,0.05,181.424
203482,9349,Kelly Olynyk,N,Kelly,84,Olynyk,Center-Forward,Active,3,1610612738,Celtics,238,20,5,5,23,3,11,3,3,5,0,1.6,0.1,0.8,4.1,1.3,1.0,8.0,23.9,0.6,2.8,1.8,4.8,0.1,1.4,3.62,10.75,2.5,4.63,2.38,1.5,4.63,1.38,1.75,0.25,0.337,0.233,0.43,0.221,0.082,0.012,401.284
203484,8678,Kentavious Caldwell-Pope,N,Kentavious,77,Caldwell-Pope,Guard,Active,3,1610612765,Pistons,205,35,17,56,58,18,16,10,22,18,7,2.5,0.1,0.7,2.0,2.7,2.1,15.0,33.3,0.9,1.7,2.1,2.9,1.3,1.1,1.13,8.4,1.67,5.6,3.53,0.4,3.6,1.2,2.0,1.2,0.135,0.198,0.667,0.421,0.029,0.013,1025.336
203486,9759,Mason Plumlee,N,Mason,83,Plumlee,Center,Active,3,1610612757,Trail Blazers,255,57,0,28,1,21,41,0,10,0,4,4.5,0.9,0.4,4.9,3.1,1.6,15.0,26.6,1.6,2.6,2.6,6.5,0.9,1.5,2.47,11.47,6.2,2.8,1.4,1.41,5.67,2.93,1.33,0.6,0.215,0.541,0.244,0.122,0.09,0.029,821.464
203487,9175,Michael Carter-Williams,N,Michael,78,Carter-Williams,Guard,Active,3,1610612741,Bulls,190,4,0,3,2,6,0,0,0,1,3,2.7,0.7,0.7,2.0,1.3,1.0,3.0,15.0,1.0,2.0,1.0,3.0,0.7,2.0,1.01,5.67,1.33,3.33,1.67,0.34,2.67,0.33,2.0,1.0,0.177,0.235,0.588,0.294,0.065,0.032,92.68
203488,9276,Mike Muscala,Y,Mike,83,Muscala,Forward-Center,Active,3,1610612737,Hawks,240,29,8,19,17,9,23,3,12,6,5,1.8,0.7,0.1,2.9,1.6,1.3,13.0,21.6,1.5,1.9,1.8,4.5,0.5,1.2,2.08,9.83,4.58,3.17,1.83,0.92,4.25,2.0,1.33,1.0,0.212,0.466,0.322,0.186,0.063,0.033,601.944
203490,8573,Otto Porter,N,Otto,80,Porter,Forward,Active,3,1610612764,Wizards,198,45,14,48,33,12,30,4,20,13,9,1.5,0.7,0.2,5.5,1.8,1.5,13.0,34.4,2.7,2.5,1.8,8.2,1.7,0.8,1.99,11.15,3.31,5.85,3.92,0.54,4.77,1.85,2.38,1.62,0.179,0.297,0.524,0.352,0.078,0.038,928.688
203493,9383,Reggie Bullock,Y,Reggie,79,Bullock,Forward,Active,3,1610612765,Pistons,205,1,2,5,4,2,1,0,3,2,1,0.3,0.7,0.0,0.7,0.0,0.0,3.0,12.8,1.0,0.0,0.0,1.7,0.3,0.3,0.5,4.5,1.0,3.0,1.5,0.0,0.5,0.0,0.5,0.0,0.111,0.222,0.667,0.333,0.026,0.039,77.8
203496,9475,Robert Covington,Y,Robert,81,Covington,Forward,Active,3,1610612755,76ers,215,27,9,5,74,4,9,0,2,20,0,1.1,0.7,0.3,3.9,1.7,1.3,14.0,27.2,0.9,2.4,0.9,4.9,1.9,1.4,1.65,9.36,2.14,5.57,3.64,0.63,4.71,1.29,2.79,1.57,0.176,0.229,0.595,0.389,0.069,0.016,802.404
203497,8915,Rudy Gobert,Y,Rudy,85,Gobert,Center,Active,3,1610612762,Jazz,245,75,0,1,0,9,49,0,0,0,4,1.1,2.3,0.6,7.5,4.5,2.9,15.0,30.6,3.0,3.3,3.7,10.5,0.7,1.7,3.0,13.8,6.87,3.93,1.33,0.99,5.93,3.47,1.47,0.47,0.217,0.498,0.285,0.097,0.127,0.051,882.26
203498,8775,Shabazz Muhammad,Y,Shabazz,78,Muhammad,Forward,Active,3,1610612750,Timberwolves,223,22,7,11,2,13,16,2,4,1,2,0.4,0.1,0.4,1.3,1.9,1.6,10.0,17.1,0.9,1.1,1.8,2.2,0.3,0.7,0.78,3.67,0.78,2.11,1.89,0.34,0.89,0.22,0.33,0.33,0.212,0.212,0.576,0.515,0.039,0.027,335.656
