player_id,age,display_name,dleague_flag,first_name,height,last_name,position,roster_status,season_exp,team_id,team_name,weight,attempt_RA,attempt_corner_3,attempt_mid,attempt_non_corner_3,attempt_paint,made_RA,made_corner_3,made_mid,made_non_corner_3,made_paint,ast,blk,blk_a,dreb,fta,ftm,gp,min_game,oreb,pf,pfd,reb,stl,tov,d_fga_mid,d_fga_overall,d_fga_paint,d_fga_perim,d_fga_threes,d_fgm_mid,d_fgm_overall,d_fgm_paint,d_fgm_perim,d_fgm_threes,d_freq_mid,d_freq_paint,d_freq_perim,d_freq_threes,blk_pos,dreb_pos,oreb_pos,stl_pos,ast_shot_made,pos
201959,11475,Taj Gibson,N,Taj,81,Gibson,Forward,Active,7,1610612741,Bulls,236,384,2,369,5,136,232,0,145,0,52,1.1,1.4,1.1,4.4,3.4,2.6,82.0,28.7,2.4,2.5,3.3,6.8,0.5,1.8,2.51,11.89,3.94,5.44,2.59,0.95,4.96,2.02,1.99,0.94,0.212,0.331,0.457,0.217,0.025,0.08,0.044,0.009,287,4501.068
201960,11077,DeMarre Carroll,Y,DeMarre,80,Carroll,Forward,Active,7,1610612761,Raptors,212,219,107,73,161,82,147,39,30,58,28,1.8,0.3,0.5,4.1,1.9,1.5,73.0,32.1,1.5,2.6,1.8,5.5,1.5,1.1,1.87,10.9,2.95,6.08,3.18,0.67,4.78,1.82,2.29,1.1,0.172,0.27,0.558,0.291,0.004,0.063,0.023,0.023,236,4508.952
201961,10587,Wayne Ellington,N,Wayne,76,Ellington,Guard,Active,7,1610612748,Heat,200,18,20,41,39,8,15,6,15,19,0,0.4,0.0,0.1,0.8,0.2,0.2,45.0,8.7,0.2,0.7,0.3,1.0,0.4,0.2,0.75,3.66,0.91,2.0,1.23,0.32,1.89,0.71,0.86,0.57,0.203,0.25,0.547,0.336,0.002,0.043,0.01,0.02,44,787.144
201962,11210,Toney Douglas,N,Toney,74,Douglas,Guard,Active,7,1610612740,Pelicans,195,49,35,28,68,10,27,10,14,21,1,1.3,0.1,0.3,1.4,0.7,0.5,51.0,13.2,0.4,1.6,0.8,1.7,0.4,0.7,0.91,4.48,0.67,2.9,1.98,0.4,2.1,0.6,1.1,0.74,0.202,0.149,0.649,0.441,0.004,0.053,0.014,0.015,50,1233.308
201964,10312,Victor Claver,Y,Victor,0,Claver,,Inactive,2,0,,0,17,6,4,12,3,13,1,1,2,0,0.6,0.1,0.1,1.4,0.5,0.5,21.0,8.7,0.4,0.8,0.4,1.9,0.1,0.5,1.06,5.12,1.53,2.53,1.59,0.3,2.06,0.94,0.82,0.47,0.207,0.299,0.494,0.31,0.008,0.085,0.025,0.008,15,352.628
201965,10801,Jeff Ayres,Y,Jeff,81,Ayres,Forward-Center,Active,6,1610612746,Clippers,250,120,0,35,0,19,84,0,11,0,6,0.8,0.3,0.2,2.3,0.8,0.5,73.0,13.0,1.2,2.0,0.9,3.5,0.2,0.9,1.51,5.79,2.39,1.89,0.66,0.75,2.79,1.34,0.7,0.23,0.26,0.414,0.326,0.114,0.013,0.088,0.046,0.007,80,1628.468
201967,10808,Dante Cunningham,N,Dante,80,Cunningham,Forward,Active,7,1610612740,Pelicans,230,121,0,337,5,46,84,0,131,0,21,1.0,0.7,0.2,2.7,0.8,0.5,81.0,20.2,1.4,1.8,0.8,4.1,0.8,0.5,2.01,8.85,3.94,2.9,1.83,0.75,4.22,2.35,1.12,0.63,0.227,0.445,0.328,0.206,0.017,0.065,0.034,0.019,200,3215.544
201971,10077,DeJuan Blair,N,DeJuan,0,Blair,,Inactive,6,0,,0,209,0,21,2,161,133,0,6,0,71,0.9,0.3,0.6,2.9,1.6,1.0,78.0,15.6,1.8,2.5,1.2,4.7,0.8,1.0,1.58,6.04,2.79,1.67,0.64,0.65,3.05,1.69,0.71,0.28,0.263,0.461,0.276,0.106,0.009,0.093,0.057,0.024,154,2442.988
201973,10859,Jonas Jerebko,N,Jonas,82,Jerebko,Forward,Active,6,1610612738,Celtics,231,76,22,34,52,24,47,15,13,16,7,0.6,0.1,0.1,1.9,0.9,0.7,64.0,11.6,0.8,1.3,0.7,2.7,0.3,0.7,1.01,4.73,1.62,2.1,1.22,0.53,2.43,1.1,0.8,0.45,0.214,0.342,0.444,0.257,0.004,0.083,0.034,0.014,77,1419.892
201975,10687,Jodie Meeks,N,Jodie,76,Meeks,Guard,Active,7,1610612753,Magic,210,296,96,119,307,73,188,39,38,123,25,1.8,0.1,0.7,2.1,3.4,2.9,77.0,33.2,0.4,1.5,2.4,2.5,1.4,1.4,2.14,10.79,1.86,6.79,4.16,0.85,4.92,1.43,2.64,1.55,0.199,0.172,0.629,0.385,0.001,0.03,0.006,0.021,333,4897.584
201976,10361,Patrick Beverley,Y,Patrick,73,Beverley,Guard,Active,4,1610612745,Rockets,185,114,120,39,134,73,64,42,11,49,32,2.7,0.4,0.6,2.2,1.8,1.5,56.0,31.3,1.3,3.1,1.9,3.5,1.4,1.2,1.59,9.14,2.48,5.07,2.73,0.62,3.96,1.36,1.98,1.07,0.174,0.271,0.555,0.299,0.006,0.035,0.02,0.022,110,3427.716
201977,10764,Marcus Thornton,N,Marcus,76,Thornton,Guard-Forward,Active,7,1610612764,Wizards,205,127,60,115,256,81,71,23,42,86,30,1.1,0.2,0.3,2.0,1.6,1.3,72.0,24.2,0.8,1.5,1.2,2.8,0.8,0.9,0.9,5.9,1.69,3.31,1.94,0.37,2.77,1.23,1.17,0.63,0.153,0.286,0.561,0.329,0.003,0.041,0.017,0.017,164,3102.036
201978,10412,Chase Budinger,N,Chase,79,Budinger,Forward,Active,7,1610612756,Suns,209,57,33,56,87,21,37,13,13,29,8,0.8,0.0,0.2,2.0,1.0,0.8,41.0,18.3,0.5,1.4,0.9,2.5,0.5,0.6,1.27,6.55,1.58,3.7,2.25,0.47,2.88,0.98,1.43,0.78,0.195,0.24,0.565,0.344,0.001,0.055,0.012,0.012,82,1440.528
201979,10151,Nick Calathes,N,Nick,78,Calathes,Guard,Active,1,1610612763,Grizzlies,213,118,14,70,47,62,73,7,27,12,23,2.9,0.1,0.4,1.6,1.0,0.6,71.0,16.5,0.3,1.6,1.2,1.9,0.9,1.4,1.23,5.13,0.84,3.06,1.71,0.43,1.87,0.56,0.88,0.41,0.241,0.163,0.596,0.332,0.004,0.051,0.01,0.029,62,2003.604
201980,10747,Danny Green,Y,Danny,78,Green,Guard-Forward,Active,7,1610612759,Spurs,215,68,110,78,208,41,45,39,23,93,18,1.5,0.9,0.2,3.0,0.9,0.7,68.0,24.3,0.4,1.6,0.8,3.4,1.0,1.1,1.81,9.78,2.87,5.1,3.13,0.81,4.19,1.79,1.59,1.01,0.185,0.293,0.522,0.32,0.018,0.061,0.007,0.019,182,3050.252
201985,11005,A.J. Price,N,A.J.,0,Price,,Inactive,5,0,,0,3,1,20,21,1,3,1,9,5,1,0.5,0.0,0.0,0.3,0.1,0.0,28.0,3.5,0.0,0.2,0.1,0.4,0.0,0.3,0.34,2.1,0.14,1.62,1.19,0.14,0.71,0.14,0.43,0.43,0.159,0.068,0.773,0.568,0.0,0.044,0.005,0.005,8,174.136
201986,10746,Nando De Colo,Y,Nando,77,De Colo,Guard,Active,1,1610612761,Raptors,195,48,17,40,36,12,29,9,11,9,6,1.4,0.1,0.1,1.3,0.7,0.7,47.0,10.5,0.3,1.0,0.8,1.6,0.5,0.7,0.59,3.36,0.85,1.92,1.08,0.31,1.56,0.46,0.79,0.36,0.175,0.252,0.573,0.321,0.006,0.06,0.014,0.022,41,753.568
201988,10331,Patty Mills,Y,Patty,72,Mills,Guard,Active,7,1610612759,Spurs,185,102,96,207,222,39,71,45,88,90,15,1.8,0.1,0.3,1.7,1.0,0.9,81.0,18.9,0.4,1.4,1.3,2.1,0.8,0.8,1.72,5.75,0.94,3.09,1.69,0.61,2.38,0.57,1.2,0.57,0.301,0.163,0.536,0.294,0.003,0.044,0.011,0.022,175,2769.452
201991,11796,Lester Hudson,Y,Lester,75,Hudson,Guard,Active,4,1610612746,Clippers,190,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
202066,11157,Garrett Temple,Y,Garrett,78,Temple,Guard,Active,6,1610612758,Kings,195,37,12,63,17,12,20,2,20,4,5,1.0,0.1,0.1,0.6,0.6,0.4,75.0,8.5,0.3,1.0,0.7,0.9,0.5,0.6,0.66,4.1,1.05,2.39,1.46,0.23,1.71,0.51,0.97,0.63,0.161,0.256,0.583,0.355,0.009,0.038,0.017,0.028,26,1124.156
202077,10768,Jerel McNeal,Y,Jerel,75,McNeal,Guard,Active,2,1610612756,Suns,200,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
202083,10998,Wesley Matthews,N,Wesley,77,Matthews,Guard-Forward,Active,7,1610612742,Mavericks,220,209,184,184,328,104,128,72,75,129,41,2.4,0.2,0.5,2.9,3.7,3.1,82.0,33.9,0.6,2.1,3.5,3.5,0.9,1.3,2.17,9.84,1.85,5.82,3.04,0.94,4.37,1.11,2.32,1.12,0.221,0.188,0.591,0.309,0.002,0.042,0.009,0.013,324,5638.216
202087,10771,Alonzo Gee,Y,Alonzo,78,Gee,Forward,Active,7,1610612743,Nuggets,225,98,41,58,17,22,60,15,11,4,8,0.7,0.2,0.2,1.8,0.9,0.7,65.0,15.7,0.5,1.5,0.7,2.3,0.6,0.7,0.75,5.3,1.17,3.38,2.0,0.4,2.43,0.75,1.28,0.77,0.142,0.22,0.638,0.377,0.007,0.056,0.017,0.019,68,1913.228
202091,11027,Dionte Christmas,Y,Dionte,77,Christmas,Guard,Active,1,1610612756,Suns,205,15,6,15,25,1,8,3,5,6,0,0.3,0.1,0.1,0.8,0.8,0.6,31.0,6.4,0.4,0.6,0.4,1.2,0.1,0.2,0.48,2.2,0.56,1.16,0.64,0.2,1.12,0.4,0.52,0.32,0.218,0.255,0.527,0.291,0.008,0.063,0.033,0.005,17,366.66
202130,11028,Reggie Williams,Y,Reggie,78,Williams,Forward,Active,6,1610612759,Spurs,205,1,1,3,2,2,0,1,3,0,1,0.3,0.0,0.0,0.0,0.0,0.0,3.0,5.6,0.0,0.3,0.0,0.0,0.3,0.7,,1.5,,1.5,1.0,,0.5,,0.5,0.5,,,1.0,0.667,0.0,0.0,0.0,0.032,3,27.2
202197,10769,Shane Edwards,Y,Shane,0,Edwards,,Inactive,0,0,,0,2,0,1,0,0,1,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,5.9,0.5,0.5,0.5,1.0,0.0,0.5,,4.0,,3.0,1.0,,0.0,,0.0,0.0,,,0.75,0.25,0.0,0.046,0.046,0.0,1,17.08
202322,9575,John Wall,N,John,76,Wall,Guard,Active,6,1610612764,Wizards,210,382,42,527,266,120,246,13,193,95,32,8.8,0.5,0.6,3.6,4.8,3.9,82.0,36.3,0.5,2.7,4.0,4.1,1.8,3.6,1.48,9.51,2.2,5.83,3.74,0.65,4.37,1.52,2.2,1.44,0.156,0.231,0.613,0.394,0.007,0.049,0.006,0.025,154,5894.384
202323,10254,Evan Turner,N,Evan,79,Turner,Guard-Forward,Active,6,1610612757,Trail Blazers,220,289,74,377,81,199,163,28,146,22,75,3.2,0.1,1.3,4.3,3.2,2.6,81.0,30.3,0.8,2.4,2.6,5.0,0.8,2.3,1.46,10.48,2.79,6.23,4.0,0.67,5.25,1.95,2.63,1.6,0.139,0.266,0.595,0.382,0.001,0.067,0.012,0.013,205,4963.952
202324,9263,Derrick Favors,N,Derrick,82,Favors,Forward-Center,Active,6,1610612762,Jazz,265,392,0,175,1,179,262,0,54,0,74,1.2,1.5,0.9,6.0,3.9,2.6,73.0,30.2,2.7,3.2,3.1,8.7,1.0,1.8,2.77,13.05,6.07,4.21,1.34,1.29,6.25,3.26,1.7,0.52,0.213,0.465,0.322,0.103,0.025,0.102,0.046,0.017,245,4246.832
202325,10728,Wesley Johnson,N,Wesley,79,Johnson,Forward,Active,6,1610612746,Clippers,215,178,98,169,171,33,111,35,56,65,10,1.6,1.0,0.3,3.5,1.0,0.8,79.0,28.4,0.9,2.6,0.8,4.4,1.1,1.1,2.2,10.77,3.67,4.9,2.91,0.86,5.2,2.54,1.8,1.06,0.204,0.341,0.455,0.27,0.016,0.059,0.015,0.018,236,4283.376
202326,9599,DeMarcus Cousins,N,DeMarcus,83,Cousins,Center,Active,6,1610612758,Kings,270,544,0,358,7,282,343,0,146,0,102,2.9,1.3,1.5,8.6,8.4,6.1,71.0,32.4,3.1,3.8,7.5,11.7,1.5,3.5,3.36,12.89,5.64,3.89,1.34,1.4,6.01,3.21,1.4,0.46,0.26,0.438,0.302,0.104,0.019,0.131,0.047,0.023,315,4426.72
202327,10780,Ekpe Udoh,N,Ekpe,82,Udoh,Forward,Active,4,1610612746,Clippers,245,58,0,37,0,48,27,0,14,0,16,0.7,1.0,0.4,2.1,1.1,0.7,42.0,19.1,1.5,2.3,1.1,3.5,0.4,0.9,2.29,8.93,3.88,2.76,1.39,0.9,4.12,2.22,1.0,0.39,0.257,0.434,0.309,0.156,0.029,0.057,0.04,0.01,42,1318.672
202328,9669,Greg Monroe,N,Greg,83,Monroe,Center,Active,6,1610612749,Bucks,265,609,0,166,1,239,358,0,53,0,93,2.1,0.6,1.3,6.1,4.5,2.9,82.0,32.8,3.1,2.5,3.7,9.3,1.1,2.0,2.79,12.54,5.34,4.41,1.96,1.14,6.06,3.13,1.79,0.74,0.222,0.426,0.352,0.157,0.009,0.092,0.047,0.017,281,5439.268
202329,9560,Al-Farouq Aminu,N,Al-Farouq,81,Aminu,Forward,Active,6,1610612757,Trail Blazers,220,255,31,120,17,71,158,11,43,2,20,1.4,0.5,0.6,4.6,1.7,1.1,80.0,25.6,1.6,1.8,1.4,6.2,1.0,1.1,1.64,8.66,2.98,4.04,2.7,0.58,4.23,2.01,1.64,1.01,0.191,0.343,0.466,0.312,0.01,0.092,0.032,0.021,162,3588.756
202330,9742,Gordon Hayward,N,Gordon,80,Hayward,Forward,Active,6,1610612762,Jazz,226,242,71,379,209,131,141,19,161,66,39,5.2,0.5,0.7,4.3,4.9,4.0,77.0,36.4,0.8,2.0,5.0,5.1,1.4,2.8,1.51,8.75,2.51,4.73,2.95,0.56,3.81,1.48,1.77,1.12,0.174,0.286,0.54,0.337,0.007,0.06,0.011,0.02,213,5406.564
202331,9702,Paul George,N,Paul,81,George,Forward,Active,6,1610612754,Pacers,220,306,104,416,395,140,178,51,166,131,51,3.5,0.3,0.8,6.0,5.8,5.0,80.0,36.2,0.8,2.5,4.8,6.8,1.9,2.8,2.66,12.3,2.58,7.06,4.15,1.02,4.96,1.38,2.56,1.4,0.217,0.209,0.574,0.337,0.004,0.083,0.011,0.026,285,5728.064
202332,10250,Cole Aldrich,Y,Cole,83,Aldrich,Center,Active,6,1610612750,Timberwolves,250,37,0,2,0,22,21,0,1,0,11,0.3,0.7,0.1,2.0,0.7,0.6,46.0,7.2,0.8,0.9,0.5,2.8,0.2,0.4,0.86,5.21,2.35,2.0,0.79,0.3,2.15,1.0,0.85,0.29,0.164,0.452,0.384,0.153,0.047,0.143,0.057,0.012,18,595.228
202333,9385,Xavier Henry,Y,Xavier,0,Henry,,Inactive,5,0,,0,138,17,88,64,38,72,8,33,20,11,1.2,0.2,0.7,2.1,4.1,2.7,43.0,21.1,0.6,1.8,3.1,2.7,1.0,1.3,0.98,6.55,1.67,3.9,2.71,0.47,3.0,1.1,1.43,1.02,0.149,0.255,0.596,0.415,0.004,0.047,0.013,0.023,77,1642.256
202334,10033,Ed Davis,Y,Ed,82,Davis,Forward,Active,6,1610612757,Trail Blazers,245,162,0,52,0,76,105,0,19,0,31,0.4,0.7,0.4,2.7,1.4,0.7,63.0,15.2,1.5,1.8,1.1,4.1,0.3,0.6,1.54,6.2,2.36,2.3,1.23,0.52,2.61,1.2,0.89,0.49,0.249,0.381,0.37,0.198,0.023,0.091,0.05,0.009,109,1677.588
202335,10116,Patrick Patterson,Y,Patrick,81,Patterson,Forward,Active,6,1610612761,Raptors,235,116,63,151,88,71,73,24,63,31,34,1.2,0.6,0.2,3.5,1.1,0.8,65.0,23.6,1.8,2.4,1.0,5.3,0.8,1.0,1.9,8.95,3.47,3.58,1.89,0.8,3.97,1.95,1.22,0.58,0.213,0.387,0.4,0.211,0.012,0.075,0.039,0.018,178,2871.308
202336,10229,Larry Sanders,Y,Larry,0,Sanders,,Inactive,4,0,,0,119,0,18,1,24,65,0,3,0,8,0.8,1.7,1.0,4.6,2.4,1.1,23.0,25.4,2.6,3.2,1.8,7.2,0.8,1.1,2.54,10.27,4.73,3.0,1.09,1.09,4.41,2.27,1.05,0.32,0.248,0.46,0.292,0.106,0.035,0.092,0.053,0.016,43,1005.156
202337,10018,Luke Babbitt,Y,Luke,81,Babbitt,Forward,Active,6,1610612748,Heat,225,12,13,23,82,24,6,6,9,30,9,1.1,0.4,0.3,2.6,0.7,0.5,27.0,17.5,0.7,1.9,0.6,3.3,0.3,0.6,1.07,7.38,2.46,3.85,2.58,0.38,3.31,1.58,1.35,1.0,0.146,0.333,0.521,0.349,0.012,0.077,0.02,0.008,45,756.728
202338,9848,Kevin Seraphin,N,Kevin,82,Seraphin,Forward-Center,Active,6,1610612754,Pacers,278,74,0,62,0,84,47,0,24,0,40,0.3,0.5,0.3,1.4,0.6,0.5,53.0,10.9,1.0,1.9,0.7,2.4,0.1,0.8,1.47,5.0,2.18,1.35,0.71,0.82,2.41,1.08,0.51,0.24,0.294,0.437,0.269,0.143,0.023,0.066,0.047,0.003,59,1071.244
202339,9846,Eric Bledsoe,Y,Eric,73,Bledsoe,Guard,Active,6,1610612756,Suns,205,209,11,128,129,79,134,6,53,44,28,5.5,0.3,0.7,4.1,5.5,4.3,43.0,32.9,0.6,2.3,4.3,4.7,1.6,3.3,2.1,10.51,2.74,5.67,3.4,0.86,4.28,1.65,1.77,1.02,0.199,0.261,0.54,0.323,0.005,0.06,0.009,0.024,49,2856.24
202340,9494,Avery Bradley,Y,Avery,74,Bradley,Guard,Active,6,1610612738,Celtics,180,170,126,396,74,58,97,46,168,33,17,1.4,0.2,0.7,3.0,1.9,1.5,60.0,30.9,0.8,2.4,1.8,3.8,1.1,1.6,1.37,9.32,2.37,5.58,3.13,0.55,4.38,1.65,2.18,1.2,0.147,0.254,0.599,0.336,0.003,0.048,0.013,0.017,227,3508.176
202341,10105,James Anderson,Y,James,78,Anderson,Guard-Forward,Active,5,1610612758,Kings,213,245,97,68,253,53,150,31,21,84,23,1.9,0.4,0.5,3.0,1.3,1.0,80.0,28.9,0.7,1.9,1.1,3.8,0.9,1.3,1.3,8.95,2.46,5.19,3.33,0.59,4.23,1.76,1.88,1.18,0.145,0.275,0.58,0.372,0.006,0.049,0.012,0.015,236,4621.5
202343,10018,Elliot Williams,Y,Elliot,0,Williams,,Inactive,5,0,,0,147,26,36,99,29,85,5,13,32,5,1.1,0.0,0.5,1.5,1.8,1.3,67.0,17.3,0.4,1.9,1.3,1.9,0.5,1.0,0.74,3.91,0.77,2.4,1.52,0.36,1.88,0.54,0.98,0.58,0.189,0.197,0.614,0.39,0.001,0.041,0.012,0.014,92,2114.812
202344,10591,Trevor Booker,N,Trevor,80,Booker,Forward,Active,6,1610612751,Nets,228,190,0,120,2,91,132,0,50,0,40,0.9,0.6,0.3,3.2,1.1,0.7,72.0,21.6,2.1,1.8,0.9,5.3,0.6,0.8,1.79,8.03,2.65,3.59,1.8,0.89,3.7,1.66,1.15,0.56,0.223,0.33,0.447,0.225,0.015,0.075,0.049,0.013,141,2996.148
202345,10640,Damion James,Y,Damion,79,James,Forward,Active,3,1610612759,Spurs,225,2,2,5,0,0,1,0,1,0,0,0.6,0.2,0.0,2.2,0.4,0.4,5.0,10.1,0.2,0.6,0.6,2.4,0.0,0.2,1.0,5.0,1.25,2.75,2.0,0.5,2.0,1.25,0.25,0.0,0.2,0.25,0.55,0.4,0.01,0.108,0.01,0.0,1,86.88
202347,10485,Quincy Pondexter,N,Quincy,79,Pondexter,Guard-Forward,Active,5,1610612740,Pelicans,225,24,14,12,20,9,13,5,3,6,4,1.3,0.1,0.5,1.1,1.7,1.4,15.0,18.0,0.7,1.2,1.3,1.7,0.3,1.0,1.42,5.5,0.79,3.29,1.86,0.79,2.36,0.57,1.0,0.57,0.26,0.143,0.597,0.338,0.002,0.031,0.019,0.01,20,432.72
202348,10258,Jordan Crawford,Y,Jordan,76,Crawford,Guard,Active,4,1610612744,Warriors,195,125,37,223,247,155,70,15,94,75,73,3.5,0.1,0.3,1.9,2.1,1.8,81.0,23.0,0.3,1.5,1.5,2.3,0.6,1.7,1.14,5.96,1.15,3.67,2.06,0.41,2.39,0.8,1.18,0.63,0.191,0.193,0.616,0.346,0.001,0.041,0.007,0.012,92,3598.664
202349,10904,Greivis Vasquez,N,Greivis,0,Vasquez,,Inactive,6,0,,0,84,39,111,250,174,47,12,56,97,65,4.1,0.1,0.4,1.9,1.4,1.2,79.0,22.5,0.3,1.8,1.2,2.2,0.4,1.6,1.44,6.47,1.45,3.58,2.35,0.52,2.73,0.95,1.26,0.87,0.224,0.224,0.552,0.362,0.001,0.044,0.006,0.009,124,3250.548
202350,9606,Daniel Orton,Y,Daniel,0,Orton,,Inactive,2,0,,0,26,0,14,0,7,13,0,7,0,1,0.7,0.7,0.3,2.0,1.4,1.0,22.0,11.4,0.7,1.7,1.4,2.8,0.3,0.8,1.53,5.32,1.79,2.0,0.84,0.48,2.16,0.89,0.79,0.37,0.287,0.337,0.376,0.158,0.03,0.084,0.03,0.011,16,435.5
202354,10493,Dexter Pittman,Y,Dexter,0,Pittman,,Inactive,3,0,,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,1.5,0.0,0.5,1.5,0.0,0.0,,1.0,,1.0,,,0.0,,0.0,,,,1.0,,0.0,0.0,1.042,0.0,0,
202355,10025,Hassan Whiteside,Y,Hassan,84,Whiteside,Center,Active,4,1610612748,Heat,265,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
202361,10376,Landry Fields,N,Landry,79,Fields,Guard-Forward,Active,4,1610612761,Raptors,215,36,2,9,3,17,19,0,1,0,7,0.7,0.1,0.2,1.5,0.7,0.5,30.0,10.7,0.5,0.8,0.7,2.0,0.3,0.4,1.05,5.38,1.43,2.9,1.76,0.38,2.33,0.71,1.24,0.71,0.195,0.265,0.54,0.327,0.005,0.07,0.024,0.016,15,550.88
202362,9576,Lance Stephenson,N,Lance,0,Stephenson,,Inactive,6,0,,0,368,48,154,196,104,248,24,53,62,40,4.6,0.1,0.6,5.9,2.5,1.8,78.0,35.3,1.2,2.5,2.6,7.2,0.7,2.7,1.93,9.26,1.56,5.77,3.09,0.83,3.83,0.95,2.05,1.06,0.208,0.169,0.623,0.334,0.001,0.085,0.018,0.01,180,5419.208
202363,10494,Jarvis Varnado,Y,Jarvis,81,Varnado,Forward-Center,Active,1,1610612755,76ers,230,32,0,20,0,8,22,0,12,0,2,0.5,1.2,0.1,1.8,2.2,1.1,24.0,14.1,0.8,2.6,1.6,2.6,0.4,0.4,1.05,5.83,3.3,1.48,0.3,0.3,2.87,2.0,0.57,0.17,0.179,0.567,0.254,0.052,0.041,0.062,0.027,0.014,29,599.876
202366,11013,Jerome Jordan,Y,Jerome,84,Jordan,Center,Active,2,1610612751,Nets,253,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
202379,10623,Jeremy Evans,Y,Jeremy,81,Evans,Forward,Active,6,1610612742,Mavericks,200,166,1,121,1,43,113,0,41,0,21,0.7,0.7,0.3,2.9,1.1,0.8,66.0,18.3,1.8,2.1,1.2,4.7,0.6,0.6,1.23,6.43,3.06,2.14,1.29,0.5,3.05,1.78,0.77,0.49,0.191,0.476,0.333,0.201,0.02,0.081,0.051,0.018,125,2301.02
202380,10908,Hamady Ndiaye,Y,Hamady,0,Ndiaye,,Inactive,2,0,,0,6,0,2,0,1,2,0,0,0,1,0.2,0.3,0.1,0.9,0.1,0.0,14.0,5.3,0.4,1.1,0.4,1.3,0.0,0.2,0.5,3.5,1.75,1.25,0.38,0.24,2.25,1.38,0.63,0.0,0.143,0.5,0.357,0.107,0.028,0.09,0.035,0.0,2,105.94
202388,10540,Donald Sloan,Y,Donald,75,Sloan,Guard,Active,5,1610612751,Nets,205,36,12,23,30,16,17,4,10,6,7,1.0,0.0,0.2,0.8,0.4,0.3,48.0,8.2,0.1,0.4,0.5,0.9,0.2,0.5,0.64,3.47,0.71,2.12,1.18,0.26,1.76,0.44,1.06,0.62,0.187,0.203,0.61,0.339,0.001,0.052,0.005,0.013,13,759.492
202389,11088,Timofey Mozgov,N,Timofey,85,Mozgov,Center,Active,6,1610612747,Lakers,275,334,4,54,20,133,209,0,22,4,50,0.8,1.2,0.6,4.4,3.2,2.4,82.0,21.6,2.1,2.6,2.8,6.4,0.3,1.5,2.51,10.77,4.89,3.37,0.94,0.97,4.8,2.44,1.39,0.37,0.233,0.454,0.313,0.087,0.027,0.096,0.046,0.007,216,3360.448
202390,11739,Gary Neal,N,Gary,0,Neal,,Inactive,5,0,,0,45,26,182,155,63,25,10,72,58,28,1.6,0.0,0.3,1.5,2.0,1.8,52.0,21.4,0.2,1.3,1.8,1.7,0.3,1.2,1.14,6.16,1.31,3.71,2.2,0.55,2.98,0.96,1.47,0.71,0.185,0.212,0.603,0.358,0.0,0.037,0.005,0.008,107,1945.34
202391,10319,Jeremy Lin,Y,Jeremy,75,Lin,Guard,Active,6,1610612751,Nets,200,226,43,106,186,101,141,18,42,64,30,4.1,0.4,0.6,2.2,3.7,3.1,71.0,28.9,0.5,2.3,3.2,2.6,1.0,2.5,2.45,12.03,3.21,6.37,4.06,1.06,5.13,1.83,2.24,1.37,0.204,0.267,0.529,0.337,0.006,0.036,0.008,0.016,139,4173.216
202397,10368,Ish Smith,Y,Ish,72,Smith,Guard,Active,6,1610612765,Pistons,175,132,8,63,15,63,74,0,25,1,19,2.6,0.2,0.3,1.4,0.6,0.3,70.0,14.4,0.4,0.9,0.8,1.8,0.7,0.9,1.14,5.35,1.26,2.95,1.56,0.55,2.32,0.82,0.95,0.41,0.213,0.235,0.552,0.292,0.006,0.048,0.015,0.024,18,1993.744
202399,11244,Jeff Adrien,Y,Jeff,0,Adrien,,Inactive,5,0,,0,174,0,56,0,45,103,0,21,0,19,0.7,0.7,0.5,3.8,2.2,1.4,53.0,18.1,1.9,2.0,1.9,5.8,0.5,0.7,1.45,7.52,3.44,2.63,1.06,0.71,4.06,2.23,1.12,0.37,0.192,0.458,0.35,0.141,0.019,0.107,0.053,0.013,92,1830.084
