,FGA_l,FTA_l,MIN_TOT,OREB_l,TOV_l,lineup_ids,lineup_names,points_allowed,points_scored
5084,8.0,0.0,3.3,0.0,0.0,2446 - 2403 - 1889 - 202338 - 101110,"Butler,Rasual - Hilario,Nene - Miller,Andre - Seraphin,Kevin - Webster,Martell",8.0,11.0
5085,14.0,3.0,6.6,3.0,1.0,2400 - 2743 - 1889 - 203490 - 203318,"Gooden,Drew - Humphries,Kris - Miller,Andre - Porter,Otto - Rice,Glen",9.0,4.0
5086,46.8,18.0,29.7,7.2,14.4,101162 - 2743 - 203490 - 202066 - 202322,"Gortat,Marcin - Humphries,Kris - Porter,Otto - Temple,Garrett - Wall,John",6.7,6.1
5087,4.0,2.0,3.2,0.0,0.0,203078 - 2403 - 202338 - 201196 - 101110,"Beal,Bradley - Hilario,Nene - Seraphin,Kevin - Sessions,Ramon - Webster,Martell",11.0,7.0
5088,14.1,5.1,9.6,0.9,3.9,203078 - 2743 - 1889 - 202338 - 101110,"Beal,Bradley - Humphries,Kris - Miller,Andre - Seraphin,Kevin - Webster,Martell",10.0,5.3
5089,17.1,3.0,9.6,2.1,2.1,2446 - 2400 - 202338 - 201196 - 101110,"Butler,Rasual - Gooden,Drew - Seraphin,Kevin - Sessions,Ramon - Webster,Martell",4.4,4.7
5090,7.0,2.0,3.2,3.0,2.0,101198 - 2400 - 101162 - 203490 - 201196,"Bynum,Will - Gooden,Drew - Gortat,Marcin - Porter,Otto - Sessions,Ramon",4.0,6.0
5091,12.0,4.0,6.4,0.0,0.0,2400 - 101162 - 201196 - 202322 - 101110,"Gooden,Drew - Gortat,Marcin - Sessions,Ramon - Wall,John - Webster,Martell",4.5,8.0
5092,125.4,13.2,68.2,13.2,13.2,203078 - 2446 - 101162 - 2743 - 202322,"Beal,Bradley - Butler,Rasual - Gortat,Marcin - Humphries,Kris - Wall,John",6.1,6.6
5093,69.6,20.4,37.2,10.8,13.2,203078 - 2446 - 101162 - 1718 - 202322,"Beal,Bradley - Butler,Rasual - Gortat,Marcin - Pierce,Paul - Wall,John",6.9,7.2
5094,6.0,2.0,3.1,0.0,0.0,203078 - 101162 - 2743 - 1889 - 203490,"Beal,Bradley - Gortat,Marcin - Humphries,Kris - Miller,Andre - Porter,Otto",8.0,8.0
5095,11.0,0.0,6.2,0.0,1.0,203078 - 101162 - 1718 - 202338 - 202322,"Beal,Bradley - Gortat,Marcin - Pierce,Paul - Seraphin,Kevin - Wall,John",6.5,6.0
5096,8.0,0.0,3.1,2.0,0.0,201971 - 2446 - 101162 - 201196 - 202322,"Blair,DeJuan - Butler,Rasual - Gortat,Marcin - Sessions,Ramon - Wall,John",3.0,7.0
5097,63.6,19.2,37.2,8.4,9.6,2446 - 101162 - 2403 - 1718 - 202322,"Butler,Rasual - Gortat,Marcin - Hilario,Nene - Pierce,Paul - Wall,John",4.8,6.8
5098,5.0,0.0,3.1,0.0,2.0,2446 - 101162 - 2743 - 201196 - 202322,"Butler,Rasual - Gortat,Marcin - Humphries,Kris - Sessions,Ramon - Wall,John",2.0,9.0
5099,7.0,1.0,3.1,1.0,1.0,2400 - 101162 - 203490 - 201196 - 101110,"Gooden,Drew - Gortat,Marcin - Porter,Otto - Sessions,Ramon - Webster,Martell",3.0,5.0
5100,10.0,3.0,6.2,0.0,0.0,101162 - 2743 - 203490 - 201196 - 202322,"Gortat,Marcin - Humphries,Kris - Porter,Otto - Sessions,Ramon - Wall,John",6.0,5.5
5101,11.0,0.0,6.0,1.0,2.0,201971 - 2446 - 203490 - 202338 - 202066,"Blair,DeJuan - Butler,Rasual - Porter,Otto - Seraphin,Kevin - Temple,Garrett",7.0,4.5
5102,6.0,0.0,3.0,1.0,0.0,2400 - 101162 - 1889 - 1718 - 203490,"Gooden,Drew - Gortat,Marcin - Miller,Andre - Pierce,Paul - Porter,Otto",7.0,7.0
5103,26.0,5.0,15.0,4.0,2.0,2403 - 1718 - 203490 - 202338 - 202322,"Hilario,Nene - Pierce,Paul - Porter,Otto - Seraphin,Kevin - Wall,John",5.6,7.2
5104,5.0,3.0,2.9,0.0,0.0,201971 - 203315 - 203490 - 202338 - 201196,"Blair,DeJuan - Murry,Toure - Porter,Otto - Seraphin,Kevin - Sessions,Ramon",2.0,9.0
5105,5.0,0.0,2.9,0.0,1.0,101198 - 101162 - 2403 - 1718 - 202322,"Bynum,Will - Gortat,Marcin - Hilario,Nene - Pierce,Paul - Wall,John",7.0,6.0
5106,7.0,2.0,5.8,1.0,2.0,2400 - 2403 - 1718 - 202066 - 202322,"Gooden,Drew - Hilario,Nene - Pierce,Paul - Temple,Garrett - Wall,John",4.0,4.0
5107,6.0,2.0,2.8,3.0,1.0,203078 - 201971 - 2446 - 202338 - 202322,"Beal,Bradley - Blair,DeJuan - Butler,Rasual - Seraphin,Kevin - Wall,John",6.0,5.0
5108,14.1,3.9,8.4,2.1,2.1,203078 - 2446 - 2403 - 2743 - 202322,"Beal,Bradley - Butler,Rasual - Hilario,Nene - Humphries,Kris - Wall,John",4.3,4.3
5109,9.0,4.0,5.6,2.0,3.0,201971 - 101198 - 2743 - 203490 - 101110,"Blair,DeJuan - Bynum,Will - Humphries,Kris - Porter,Otto - Webster,Martell",9.0,4.5
5110,23.0,9.0,14.0,2.0,5.0,2446 - 2400 - 101162 - 201196 - 202322,"Butler,Rasual - Gooden,Drew - Gortat,Marcin - Sessions,Ramon - Wall,John",4.8,5.6
5111,58.8,24.0,33.6,6.0,8.4,2446 - 101162 - 2743 - 1718 - 202322,"Butler,Rasual - Gortat,Marcin - Humphries,Kris - Pierce,Paul - Wall,John",5.8,6.6
5112,30.0,12.0,16.8,1.2,1.8,2446 - 101162 - 2743 - 202322 - 101110,"Butler,Rasual - Gortat,Marcin - Humphries,Kris - Wall,John - Webster,Martell",6.1,7.3
5113,9.0,0.0,5.6,0.0,2.0,2446 - 2403 - 2743 - 203490 - 202322,"Butler,Rasual - Hilario,Nene - Humphries,Kris - Porter,Otto - Wall,John",8.0,5.0
5114,4.0,0.0,2.8,1.0,1.0,2400 - 202338 - 201196 - 202322 - 101110,"Gooden,Drew - Seraphin,Kevin - Sessions,Ramon - Wall,John - Webster,Martell",3.0,2.0
5115,4.0,0.0,2.7,0.0,1.0,203078 - 101162 - 2403 - 201196 - 202322,"Beal,Bradley - Gortat,Marcin - Hilario,Nene - Sessions,Ramon - Wall,John",2.0,5.0
5116,49.5,19.8,29.7,3.3,8.8,203078 - 2403 - 1718 - 202338 - 202322,"Beal,Bradley - Hilario,Nene - Pierce,Paul - Seraphin,Kevin - Wall,John",4.4,8.4
5117,6.0,4.0,5.4,1.0,5.0,201971 - 2400 - 1889 - 202066 - 101110,"Blair,DeJuan - Gooden,Drew - Miller,Andre - Temple,Garrett - Webster,Martell",5.0,4.5
5118,6.0,3.0,2.7,0.0,0.0,2446 - 101162 - 202338 - 202322 - 101110,"Butler,Rasual - Gortat,Marcin - Seraphin,Kevin - Wall,John - Webster,Martell",8.0,13.0
5119,9.0,8.1,8.1,2.1,3.9,2446 - 2403 - 202338 - 201196 - 202322,"Butler,Rasual - Hilario,Nene - Seraphin,Kevin - Sessions,Ramon - Wall,John",6.3,5.3
5120,50.0,11.0,27.0,10.0,9.0,101162 - 2743 - 1718 - 202066 - 202322,"Gortat,Marcin - Humphries,Kris - Pierce,Paul - Temple,Garrett - Wall,John",5.6,4.4
5121,3.0,4.0,2.6,1.0,0.0,203078 - 2403 - 2743 - 202066 - 202322,"Beal,Bradley - Hilario,Nene - Humphries,Kris - Temple,Garrett - Wall,John",4.0,4.0
5122,3.0,2.0,2.6,0.0,1.0,201971 - 2403 - 203490 - 202066 - 202322,"Blair,DeJuan - Hilario,Nene - Porter,Otto - Temple,Garrett - Wall,John",7.0,5.0
5123,16.0,10.0,10.4,0.0,2.0,2400 - 101162 - 1718 - 203490 - 202322,"Gooden,Drew - Gortat,Marcin - Pierce,Paul - Porter,Otto - Wall,John",7.2,7.5
5124,8.0,2.0,5.2,1.0,0.0,2400 - 1889 - 203490 - 202338 - 202066,"Gooden,Drew - Miller,Andre - Porter,Otto - Seraphin,Kevin - Temple,Garrett",4.0,4.5
5125,27.2,14.4,20.0,4.8,7.2,203078 - 2403 - 2743 - 1718 - 202322,"Beal,Bradley - Hilario,Nene - Humphries,Kris - Pierce,Paul - Wall,John",4.0,4.4
5126,5.0,2.0,2.5,1.0,0.0,201971 - 2446 - 2400 - 1889 - 101110,"Blair,DeJuan - Butler,Rasual - Gooden,Drew - Miller,Andre - Webster,Martell",8.0,7.0
5127,3.0,0.0,2.5,0.0,2.0,2403 - 2743 - 1718 - 202066 - 202322,"Hilario,Nene - Humphries,Kris - Pierce,Paul - Temple,Garrett - Wall,John",7.0,7.0
5128,8.0,7.0,5.0,2.0,2.0,2403 - 2743 - 203490 - 202066 - 202322,"Hilario,Nene - Humphries,Kris - Porter,Otto - Temple,Garrett - Wall,John",3.0,7.5
5129,7.0,0.0,2.4,1.0,0.0,203078 - 2400 - 101162 - 202322 - 101110,"Beal,Bradley - Gooden,Drew - Gortat,Marcin - Wall,John - Webster,Martell",5.0,2.0
5130,15.0,2.1,7.2,0.9,0.0,203078 - 2400 - 2403 - 201196 - 202322,"Beal,Bradley - Gooden,Drew - Hilario,Nene - Sessions,Ramon - Wall,John",4.7,2.7
5131,12.0,2.1,7.2,0.0,0.9,203078 - 2400 - 1718 - 202338 - 202322,"Beal,Bradley - Gooden,Drew - Pierce,Paul - Seraphin,Kevin - Wall,John",4.6,8.3
5132,8.1,2.1,7.2,0.0,3.0,203078 - 101162 - 2403 - 202066 - 202322,"Beal,Bradley - Gortat,Marcin - Hilario,Nene - Temple,Garrett - Wall,John",3.6,5.3
5133,5.0,0.0,2.4,0.0,1.0,203078 - 2403 - 203490 - 202338 - 201196,"Beal,Bradley - Hilario,Nene - Porter,Otto - Seraphin,Kevin - Sessions,Ramon",6.0,8.0
5134,5.0,4.0,4.8,0.0,2.0,201971 - 1889 - 203490 - 202338 - 202066,"Blair,DeJuan - Miller,Andre - Porter,Otto - Seraphin,Kevin - Temple,Garrett",6.0,5.0
5135,6.0,0.0,4.8,1.0,4.0,2400 - 101162 - 1889 - 203490 - 202066,"Gooden,Drew - Gortat,Marcin - Miller,Andre - Porter,Otto - Temple,Garrett",3.5,3.0
5136,10.0,0.0,4.8,2.0,1.0,2403 - 1889 - 1718 - 203490 - 202338,"Hilario,Nene - Miller,Andre - Pierce,Paul - Porter,Otto - Seraphin,Kevin",4.0,5.0
5137,4.0,0.0,2.3,0.0,2.0,203078 - 201971 - 203490 - 202338 - 201196,"Beal,Bradley - Blair,DeJuan - Porter,Otto - Seraphin,Kevin - Sessions,Ramon",6.0,6.0
5138,11.2,7.2,9.2,1.2,6.0,203078 - 2446 - 2400 - 1889 - 202338,"Beal,Bradley - Butler,Rasual - Gooden,Drew - Miller,Andre - Seraphin,Kevin",6.3,5.3
5139,4.0,4.0,4.6,1.0,2.0,203078 - 2446 - 2403 - 203490 - 202322,"Beal,Bradley - Butler,Rasual - Hilario,Nene - Porter,Otto - Wall,John",2.0,3.0
5140,2.0,2.0,2.3,0.0,1.0,203078 - 101162 - 2403 - 1889 - 1718,"Beal,Bradley - Gortat,Marcin - Hilario,Nene - Miller,Andre - Pierce,Paul",2.0,2.0
5141,5.0,0.0,2.3,1.0,0.0,201971 - 2446 - 2400 - 202322 - 101110,"Blair,DeJuan - Butler,Rasual - Gooden,Drew - Wall,John - Webster,Martell",5.0,2.0
5142,3.0,2.0,2.3,0.0,0.0,2446 - 2400 - 2403 - 1889 - 203490,"Butler,Rasual - Gooden,Drew - Hilario,Nene - Miller,Andre - Porter,Otto",3.0,6.0
5143,3.0,0.0,2.3,0.0,0.0,2446 - 2400 - 2403 - 203490 - 201196,"Butler,Rasual - Gooden,Drew - Hilario,Nene - Porter,Otto - Sessions,Ramon",4.0,5.0
5144,82.8,25.2,41.4,10.8,5.4,2446 - 101162 - 2743 - 203490 - 202322,"Butler,Rasual - Gortat,Marcin - Humphries,Kris - Porter,Otto - Wall,John",4.0,6.3
5145,3.0,0.0,2.2,1.0,1.0,203078 - 201971 - 2743 - 1889 - 203490,"Beal,Bradley - Blair,DeJuan - Humphries,Kris - Miller,Andre - Porter,Otto",6.0,4.0
5146,4.0,7.0,4.4,0.0,2.0,203078 - 2400 - 202338 - 202322 - 101110,"Beal,Bradley - Gooden,Drew - Seraphin,Kevin - Wall,John - Webster,Martell",9.0,3.0
5147,9.0,3.0,4.4,1.0,1.0,203078 - 101162 - 1718 - 203490 - 202322,"Beal,Bradley - Gortat,Marcin - Pierce,Paul - Porter,Otto - Wall,John",3.0,8.0
5148,4.0,0.0,2.2,0.0,0.0,201971 - 2446 - 2400 - 1889 - 203490,"Blair,DeJuan - Butler,Rasual - Gooden,Drew - Miller,Andre - Porter,Otto",3.0,6.0
5149,12.9,2.1,6.6,3.0,3.0,201971 - 2446 - 203490 - 202338 - 201196,"Blair,DeJuan - Butler,Rasual - Porter,Otto - Seraphin,Kevin - Sessions,Ramon",2.0,1.7
5150,15.0,6.0,11.0,0.0,4.0,2446 - 2400 - 101162 - 1718 - 202322,"Butler,Rasual - Gooden,Drew - Gortat,Marcin - Pierce,Paul - Wall,John",6.6,2.8
5151,19.0,4.0,11.0,4.0,2.0,2446 - 2400 - 101162 - 203490 - 201196,"Butler,Rasual - Gooden,Drew - Gortat,Marcin - Porter,Otto - Sessions,Ramon",3.6,2.6
5152,32.2,2.8,15.4,4.9,2.8,2446 - 2400 - 101162 - 203490 - 202322,"Butler,Rasual - Gooden,Drew - Gortat,Marcin - Porter,Otto - Wall,John",5.1,5.1
5153,3.0,0.0,2.2,0.0,1.0,2446 - 101162 - 2743 - 1718 - 202066,"Butler,Rasual - Gortat,Marcin - Humphries,Kris - Pierce,Paul - Temple,Garrett",6.0,4.0
5154,74.0,18.0,42.0,10.0,14.0,203078 - 2446 - 101162 - 2403 - 202322,"Beal,Bradley - Butler,Rasual - Gortat,Marcin - Hilario,Nene - Wall,John",3.2,4.5
5155,51.0,40.5,31.5,7.5,10.5,203078 - 2446 - 2403 - 1718 - 202322,"Beal,Bradley - Butler,Rasual - Hilario,Nene - Pierce,Paul - Wall,John",4.7,6.3
5156,15.2,6.0,8.4,2.0,2.0,203078 - 2403 - 1718 - 203490 - 202322,"Beal,Bradley - Hilario,Nene - Pierce,Paul - Porter,Otto - Wall,John",3.2,4.0
5157,4.0,0.0,2.1,0.0,0.0,203078 - 2743 - 202338 - 202322 - 101110,"Beal,Bradley - Humphries,Kris - Seraphin,Kevin - Wall,John - Webster,Martell",2.0,5.0
5158,8.0,0.0,4.2,2.0,2.0,2446 - 101198 - 2743 - 202338 - 201196,"Butler,Rasual - Bynum,Will - Humphries,Kris - Seraphin,Kevin - Sessions,Ramon",7.5,3.0
5159,28.2,4.2,12.6,4.2,1.2,2400 - 101162 - 1718 - 201196 - 202322,"Gooden,Drew - Gortat,Marcin - Pierce,Paul - Sessions,Ramon - Wall,John",5.2,4.7
5160,7.0,2.0,4.2,2.0,4.0,2400 - 101162 - 203490 - 201196 - 202066,"Gooden,Drew - Gortat,Marcin - Porter,Otto - Sessions,Ramon - Temple,Garrett",4.5,2.5
5161,4.0,5.0,2.1,1.0,1.0,2400 - 203490 - 202338 - 202322 - 101110,"Gooden,Drew - Porter,Otto - Seraphin,Kevin - Wall,John - Webster,Martell",1.0,7.0
5162,3.0,2.0,2.0,0.0,0.0,203078 - 101162 - 2743 - 1718 - 202066,"Beal,Bradley - Gortat,Marcin - Humphries,Kris - Pierce,Paul - Temple,Garrett",5.0,2.0
5163,6.9,3.9,6.0,0.9,0.9,203078 - 2403 - 1889 - 203490 - 202338,"Beal,Bradley - Hilario,Nene - Miller,Andre - Porter,Otto - Seraphin,Kevin",2.6,2.3
5164,2.0,4.0,2.0,0.0,0.0,2446 - 2400 - 203315 - 201196 - 101110,"Butler,Rasual - Gooden,Drew - Murry,Toure - Sessions,Ramon - Webster,Martell",2.0,5.0
5165,8.0,2.0,4.0,1.0,1.0,2400 - 2403 - 1718 - 203490 - 202322,"Gooden,Drew - Hilario,Nene - Pierce,Paul - Porter,Otto - Wall,John",3.5,6.0
5166,4.0,0.0,2.0,1.0,0.0,101162 - 1718 - 201196 - 202066 - 202322,"Gortat,Marcin - Pierce,Paul - Sessions,Ramon - Temple,Garrett - Wall,John",4.0,5.0
5167,6.9,3.9,6.0,0.9,3.0,2403 - 2743 - 1718 - 203490 - 202322,"Hilario,Nene - Humphries,Kris - Pierce,Paul - Porter,Otto - Wall,John",2.6,3.3
5168,44.2,22.1,32.3,1.7,10.2,203078 - 2446 - 2403 - 202338 - 202322,"Beal,Bradley - Butler,Rasual - Hilario,Nene - Seraphin,Kevin - Wall,John",3.6,4.2
5169,8.1,8.1,5.7,2.1,2.1,203078 - 2446 - 1718 - 202338 - 202322,"Beal,Bradley - Butler,Rasual - Pierce,Paul - Seraphin,Kevin - Wall,John",5.0,3.0
5170,18.9,9.1,13.3,2.8,7.0,203078 - 2743 - 1718 - 202338 - 202322,"Beal,Bradley - Humphries,Kris - Pierce,Paul - Seraphin,Kevin - Wall,John",4.0,3.6
5171,1.0,0.0,1.9,0.0,2.0,201971 - 2446 - 203315 - 201196 - 101110,"Blair,DeJuan - Butler,Rasual - Murry,Toure - Sessions,Ramon - Webster,Martell",5.0,3.0
5172,5.0,0.0,1.9,2.0,1.0,2446 - 101198 - 2400 - 203490 - 202338,"Butler,Rasual - Bynum,Will - Gooden,Drew - Porter,Otto - Seraphin,Kevin",4.0,0.0
5173,18.0,7.8,11.4,1.8,6.0,2446 - 2400 - 203490 - 202338 - 202322,"Butler,Rasual - Gooden,Drew - Porter,Otto - Seraphin,Kevin - Wall,John",5.8,3.8
5174,15.0,4.0,9.5,2.0,4.0,2446 - 101162 - 2743 - 1889 - 203490,"Butler,Rasual - Gortat,Marcin - Humphries,Kris - Miller,Andre - Porter,Otto",3.4,4.0
5175,2.0,0.0,1.9,0.0,2.0,2403 - 1718 - 202338 - 202322 - 101110,"Hilario,Nene - Pierce,Paul - Seraphin,Kevin - Wall,John - Webster,Martell",9.0,2.0
5176,11.0,4.0,3.6,2.0,1.0,203078 - 2446 - 2400 - 1718 - 202322,"Beal,Bradley - Butler,Rasual - Gooden,Drew - Pierce,Paul - Wall,John",5.5,8.0
5177,5.0,0.0,1.8,2.0,1.0,203078 - 101162 - 203490 - 202338 - 202322,"Beal,Bradley - Gortat,Marcin - Porter,Otto - Seraphin,Kevin - Wall,John",3.0,0.0
5178,23.1,4.9,12.6,4.9,4.2,203078 - 2403 - 2743 - 203490 - 202322,"Beal,Bradley - Hilario,Nene - Humphries,Kris - Porter,Otto - Wall,John",3.4,4.1
5179,3.0,2.0,1.8,0.0,0.0,201971 - 2446 - 101162 - 1718 - 202322,"Blair,DeJuan - Butler,Rasual - Gortat,Marcin - Pierce,Paul - Wall,John",2.0,6.0
5180,2.0,2.0,1.8,0.0,0.0,201971 - 2743 - 203490 - 202066 - 101110,"Blair,DeJuan - Humphries,Kris - Porter,Otto - Temple,Garrett - Webster,Martell",2.0,4.0
5181,2.0,2.0,1.8,0.0,1.0,201971 - 203490 - 202338 - 201196 - 101110,"Blair,DeJuan - Porter,Otto - Seraphin,Kevin - Sessions,Ramon - Webster,Martell",5.0,5.0
5182,6.0,3.9,5.4,0.0,0.0,2446 - 101162 - 2403 - 1889 - 203490,"Butler,Rasual - Gortat,Marcin - Hilario,Nene - Miller,Andre - Porter,Otto",4.7,3.0
5183,12.9,8.1,5.4,0.9,0.9,2446 - 101162 - 203490 - 201196 - 202322,"Butler,Rasual - Gortat,Marcin - Porter,Otto - Sessions,Ramon - Wall,John",6.0,3.3
5184,4.0,2.0,1.8,1.0,0.0,2446 - 101162 - 202338 - 201196 - 202066,"Butler,Rasual - Gortat,Marcin - Seraphin,Kevin - Sessions,Ramon - Temple,Garrett",7.0,4.0
5185,5.0,4.0,3.6,1.0,0.0,2446 - 203490 - 202338 - 201196 - 101110,"Butler,Rasual - Porter,Otto - Seraphin,Kevin - Sessions,Ramon - Webster,Martell",0.0,2.5
5186,12.0,2.0,7.2,2.0,3.2,2400 - 101162 - 203490 - 201196 - 202322,"Gooden,Drew - Gortat,Marcin - Porter,Otto - Sessions,Ramon - Wall,John",4.2,5.0
5187,4.0,0.0,1.8,2.0,0.0,101162 - 203490 - 202338 - 201196 - 202322,"Gortat,Marcin - Porter,Otto - Seraphin,Kevin - Sessions,Ramon - Wall,John",3.0,0.0
5188,2.0,0.0,1.8,0.0,2.0,2403 - 1889 - 203490 - 203318 - 202338,"Hilario,Nene - Miller,Andre - Porter,Otto - Rice,Glen - Seraphin,Kevin",4.0,2.0
5189,5.0,3.0,3.6,1.0,1.0,2403 - 202338 - 201196 - 202322 - 101110,"Hilario,Nene - Seraphin,Kevin - Sessions,Ramon - Wall,John - Webster,Martell",3.0,2.0
5190,7.0,2.0,3.6,1.0,0.0,2743 - 203490 - 202338 - 201196 - 101110,"Humphries,Kris - Porter,Otto - Seraphin,Kevin - Sessions,Ramon - Webster,Martell",3.5,2.5
5191,30.4,4.8,14.4,2.4,2.4,2743 - 203490 - 202338 - 202066 - 202322,"Humphries,Kris - Porter,Otto - Seraphin,Kevin - Temple,Garrett - Wall,John",3.3,3.8
5192,12.0,7.0,8.5,3.0,6.0,203078 - 2446 - 2403 - 1889 - 202338,"Beal,Bradley - Butler,Rasual - Hilario,Nene - Miller,Andre - Seraphin,Kevin",3.4,2.8
5193,4.0,4.0,3.4,1.0,2.0,203078 - 101198 - 2743 - 203490 - 202338,"Beal,Bradley - Bynum,Will - Humphries,Kris - Porter,Otto - Seraphin,Kevin",8.0,3.0
5194,8.0,2.0,6.8,0.0,3.2,203078 - 2400 - 101162 - 203490 - 201196,"Beal,Bradley - Gooden,Drew - Gortat,Marcin - Porter,Otto - Sessions,Ramon",4.0,3.0
5195,4.0,4.0,3.4,0.0,0.0,203078 - 2403 - 1718 - 202338 - 201196,"Beal,Bradley - Hilario,Nene - Pierce,Paul - Seraphin,Kevin - Sessions,Ramon",4.0,5.0
5196,11.1,2.1,5.1,3.0,2.1,2446 - 2400 - 101162 - 202322 - 101110,"Butler,Rasual - Gooden,Drew - Gortat,Marcin - Wall,John - Webster,Martell",3.7,4.0
5197,5.0,0.0,3.4,1.0,1.0,2446 - 101162 - 2403 - 202066 - 202322,"Butler,Rasual - Gortat,Marcin - Hilario,Nene - Temple,Garrett - Wall,John",3.0,2.0
5198,6.0,2.0,3.4,1.0,0.0,2446 - 2743 - 1718 - 202338 - 202322,"Butler,Rasual - Humphries,Kris - Pierce,Paul - Seraphin,Kevin - Wall,John",5.5,2.0
5199,4.0,6.0,3.4,0.0,0.0,2400 - 101162 - 1718 - 202322 - 101110,"Gooden,Drew - Gortat,Marcin - Pierce,Paul - Wall,John - Webster,Martell",3.5,2.5
5200,3.0,2.0,3.4,0.0,2.0,2743 - 1889 - 203490 - 202338 - 202066,"Humphries,Kris - Miller,Andre - Porter,Otto - Seraphin,Kevin - Temple,Garrett",5.5,1.5
5201,10.0,5.2,6.4,0.0,2.0,203078 - 2446 - 101162 - 2743 - 1889,"Beal,Bradley - Butler,Rasual - Gortat,Marcin - Humphries,Kris - Miller,Andre",4.5,4.5
5202,6.0,1.0,3.2,1.0,0.0,203078 - 2446 - 2403 - 2743 - 1889,"Beal,Bradley - Butler,Rasual - Hilario,Nene - Humphries,Kris - Miller,Andre",4.5,5.5
5203,4.0,0.0,3.2,1.0,1.0,203078 - 2403 - 1718 - 202066 - 202322,"Beal,Bradley - Hilario,Nene - Pierce,Paul - Temple,Garrett - Wall,John",3.0,1.0
5204,6.0,0.0,3.2,1.0,3.0,201971 - 2446 - 2400 - 203490 - 202066,"Blair,DeJuan - Butler,Rasual - Gooden,Drew - Porter,Otto - Temple,Garrett",6.5,2.0
5205,4.0,0.0,3.2,0.0,4.0,2446 - 2400 - 202338 - 202066 - 202322,"Butler,Rasual - Gooden,Drew - Seraphin,Kevin - Temple,Garrett - Wall,John",3.5,1.0
5206,14.0,9.0,7.5,1.0,1.0,203078 - 2400 - 203490 - 202338 - 202322,"Beal,Bradley - Gooden,Drew - Porter,Otto - Seraphin,Kevin - Wall,John",1.6,3.6
5207,6.0,3.9,4.5,0.9,2.1,203078 - 2403 - 203490 - 202338 - 202322,"Beal,Bradley - Hilario,Nene - Porter,Otto - Seraphin,Kevin - Wall,John",3.0,2.0
5208,9.0,0.0,3.0,3.0,0.0,2446 - 2400 - 2403 - 1718 - 202322,"Butler,Rasual - Gooden,Drew - Hilario,Nene - Pierce,Paul - Wall,John",3.0,2.5
5209,8.1,2.1,4.5,0.9,0.9,2446 - 101162 - 202338 - 202066 - 202322,"Butler,Rasual - Gortat,Marcin - Seraphin,Kevin - Temple,Garrett - Wall,John",5.7,3.7
5210,27.0,7.2,13.5,5.4,2.7,2446 - 2403 - 203490 - 202338 - 202322,"Butler,Rasual - Hilario,Nene - Porter,Otto - Seraphin,Kevin - Wall,John",3.9,3.2
5211,11.0,3.0,7.5,1.0,3.0,2446 - 2743 - 202338 - 202322 - 101110,"Butler,Rasual - Humphries,Kris - Seraphin,Kevin - Wall,John - Webster,Martell",3.6,2.4
5212,6.9,2.1,4.5,0.0,2.1,101162 - 2403 - 1718 - 201196 - 202322,"Gortat,Marcin - Hilario,Nene - Pierce,Paul - Sessions,Ramon - Wall,John",2.0,1.7
5213,4.0,0.0,3.0,0.0,2.0,101162 - 2403 - 201196 - 202322 - 101110,"Gortat,Marcin - Hilario,Nene - Sessions,Ramon - Wall,John - Webster,Martell",3.0,3.0
5214,5.0,2.0,2.8,1.0,2.0,2446 - 101162 - 1718 - 202066 - 202322,"Butler,Rasual - Gortat,Marcin - Pierce,Paul - Temple,Garrett - Wall,John",3.5,1.5
5215,9.9,0.0,4.2,3.0,3.0,2446 - 2403 - 1889 - 1718 - 202338,"Butler,Rasual - Hilario,Nene - Miller,Andre - Pierce,Paul - Seraphin,Kevin",2.7,2.7
5216,9.9,0.0,4.2,3.0,0.9,101162 - 2743 - 1718 - 203490 - 202322,"Gortat,Marcin - Humphries,Kris - Pierce,Paul - Porter,Otto - Wall,John",3.3,3.3
5217,16.0,5.0,6.5,2.0,1.0,203078 - 2446 - 101162 - 203490 - 202322,"Beal,Bradley - Butler,Rasual - Gortat,Marcin - Porter,Otto - Wall,John",2.6,4.0
5218,3.0,2.0,2.6,1.0,2.0,203078 - 2400 - 101162 - 201196 - 101110,"Beal,Bradley - Gooden,Drew - Gortat,Marcin - Sessions,Ramon - Webster,Martell",2.0,1.5
5219,10.0,0.0,5.2,0.0,2.0,203078 - 101162 - 2403 - 202322 - 101110,"Beal,Bradley - Gortat,Marcin - Hilario,Nene - Wall,John - Webster,Martell",3.3,3.0
5220,18.4,6.4,10.4,0.8,2.4,203078 - 2743 - 203490 - 202338 - 202322,"Beal,Bradley - Humphries,Kris - Porter,Otto - Seraphin,Kevin - Wall,John",2.5,2.8
5221,14.7,6.3,9.1,4.9,4.2,2446 - 101162 - 2403 - 203490 - 202322,"Butler,Rasual - Gortat,Marcin - Hilario,Nene - Porter,Otto - Wall,John",3.2,1.9
5222,27.6,9.6,15.6,3.6,6.0,2446 - 2743 - 203490 - 202338 - 202322,"Butler,Rasual - Humphries,Kris - Porter,Otto - Seraphin,Kevin - Wall,John",3.4,2.8
5223,5.2,10.0,5.2,0.0,2.0,2403 - 1718 - 203490 - 202066 - 202322,"Hilario,Nene - Pierce,Paul - Porter,Otto - Temple,Garrett - Wall,John",2.8,3.8
5224,30.0,7.5,18.0,4.5,4.5,203078 - 2446 - 2743 - 202338 - 202322,"Beal,Bradley - Butler,Rasual - Humphries,Kris - Seraphin,Kevin - Wall,John",2.7,2.6
