player_id,age,display_name,dleague_flag,first_name,height,last_name,position,roster_status,season_exp,team_id,team_name,weight,attempt_2,attempt_3,attempt_at_rim_2,attempt_cut_run_2,attempt_drive_2,attempt_jumper_2,attempt_jumper_3,attempt_off_dribble_2,attempt_off_dribble_3,attempt_post_2,made_2,made_3,made_at_rim_2,made_cut_run_2,made_drive_2,made_jumper_2,made_jumper_3,made_off_dribble_2,made_off_dribble_3,made_post_2,total_attempt,total_made,catch_shoot_freq,ast,blk,blk_a,dreb,fta,ftm,gp,min_game,oreb,pf,pfd,reb,stl,tov,c_dreb_game,c_oreb_game,avg_speed_def,avg_speed_off,avg_speed_tot,mi_game_def,mi_game_off,mi_game_tot,d_fga_mid,d_fga_overall,d_fga_paint,d_fga_perim,d_fga_threes,d_fgm_mid,d_fgm_overall,d_fgm_paint,d_fgm_perim,d_fgm_threes,pass_total
2570,11695,Kendrick Perkins,N,Kendrick,82,Perkins,Center,Active,13,1610612740,Pelicans,270,75.0,0.0,23.0,3.0,0.0,31.0,0.0,2.0,0.0,16.0,40.0,0.0,14.0,3.0,0.0,13.0,0.0,1.0,0.0,9.0,75.0,40.0,0.133,0.8,0.3,0.2,2.8,0.7,0.3,37.0,14.6,0.7,1.7,0.7,3.5,0.3,1.1,0.29,0.49,3.52,4.2,3.85,0.44,0.51,0.94,1.49,6.68,2.62,2.57,0.95,0.63,3.49,1.59,1.27,0.51,721.87
2571,12408,Leandro Barbosa,N,Leandro,75,Barbosa,Guard,Active,13,1610612756,Suns,194,260.0,110.0,44.0,43.0,64.0,76.0,95.0,27.0,15.0,6.0,132.0,39.0,21.0,35.0,41.0,24.0,28.0,10.0,11.0,1.0,370.0,171.0,0.305,1.2,0.1,0.3,1.3,0.9,0.8,68.0,15.9,0.4,1.6,1.0,1.7,0.6,0.8,0.15,0.18,3.78,4.84,4.3,0.51,0.63,1.14,0.67,3.6,0.72,2.21,1.25,0.29,1.6,0.52,0.79,0.45,1085.96
2581,13414,Steve Blake,N,Steve,75,Blake,Guard,Active,13,1610612765,Pistons,172,89.0,151.0,7.0,1.0,20.0,52.0,145.0,9.0,6.0,0.0,41.0,52.0,4.0,0.0,17.0,16.0,50.0,4.0,2.0,0.0,240.0,93.0,0.421,3.4,0.1,0.2,1.4,0.3,0.3,58.0,17.0,0.2,1.2,0.8,1.5,0.4,1.4,0.12,0.02,3.76,4.89,4.33,0.53,0.71,1.23,1.45,6.59,1.14,4.0,2.03,0.64,2.88,0.71,1.53,0.78,2016.66
2585,11969,Zaza Pachulia,N,Zaza,83,Pachulia,Center,Active,13,1610612744,Warriors,275,467.0,3.0,150.0,58.0,50.0,166.0,3.0,15.0,0.0,28.0,219.0,0.0,83.0,39.0,26.0,50.0,0.0,8.0,0.0,13.0,470.0,219.0,0.244,1.7,0.3,0.6,6.2,3.6,2.8,76.0,26.4,3.3,2.4,3.4,9.4,0.8,1.6,1.65,2.52,3.85,4.07,3.96,0.83,0.92,1.74,2.63,11.62,5.62,3.37,1.05,1.1,5.57,3.26,1.21,0.29,2353.72
2588,13375,Matt Bonner,N,Matt,82,Bonner,Center-Forward,Active,12,1610612759,Spurs,235,23.0,33.0,3.0,2.0,4.0,8.0,33.0,2.0,0.0,4.0,14.0,15.0,1.0,1.0,4.0,4.0,15.0,2.0,0.0,2.0,56.0,29.0,0.719,0.3,0.0,0.1,0.8,0.1,0.1,30.0,6.9,0.1,0.5,0.2,0.9,0.2,0.1,0.1,0.06,3.86,4.7,4.31,0.21,0.29,0.49,0.79,3.74,1.52,1.43,0.65,0.18,1.57,0.74,0.65,0.22,290.0
2590,12387,Mo Williams,N,Mo,73,Williams,Guard,Active,13,1610612739,Cavaliers,198,200.0,102.0,14.0,5.0,13.0,116.0,98.0,50.0,4.0,2.0,96.0,36.0,6.0,4.0,6.0,52.0,34.0,28.0,2.0,0.0,302.0,132.0,0.258,2.4,0.1,0.3,1.6,1.0,0.9,41.0,18.2,0.1,1.5,1.0,1.8,0.3,1.4,0.12,0.02,3.84,4.36,4.11,0.56,0.69,1.25,1.29,5.86,1.11,3.46,2.0,0.49,2.54,0.73,1.32,0.76,1304.21
2592,13193,James Jones,N,James,80,Jones,Guard-Forward,Active,13,1610612739,Cavaliers,218,38.0,104.0,2.0,0.0,2.0,28.0,104.0,2.0,0.0,4.0,17.0,41.0,2.0,0.0,1.0,10.0,41.0,2.0,0.0,2.0,142.0,58.0,0.75,0.3,0.2,0.1,0.9,0.5,0.4,48.0,9.7,0.2,1.0,0.5,1.0,0.2,0.3,0.13,0.02,3.74,4.55,4.16,0.29,0.38,0.67,0.51,3.15,1.18,1.46,1.0,0.21,1.41,0.69,0.51,0.26,568.1
2594,13029,Kyle Korver,N,Kyle,79,Korver,Guard,Active,13,1610612737,Hawks,212,220.0,396.0,11.0,20.0,17.0,95.0,345.0,76.0,51.0,1.0,110.0,157.0,7.0,14.0,9.0,40.0,129.0,40.0,28.0,0.0,616.0,267.0,0.647,2.1,0.4,0.2,3.1,0.7,0.6,80.0,30.0,0.2,2.0,0.8,3.3,0.8,1.2,0.59,0.03,3.9,4.7,4.28,1.01,1.14,2.15,2.19,10.44,2.9,5.35,3.48,0.75,4.52,1.81,1.96,1.23,1888.8
2617,13310,Udonis Haslem,N,Udonis,80,Haslem,Forward,Active,13,1610612748,Heat,235,52.0,9.0,7.0,3.0,3.0,34.0,9.0,0.0,0.0,5.0,22.0,1.0,5.0,2.0,2.0,12.0,1.0,0.0,0.0,1.0,61.0,23.0,0.525,0.4,0.1,0.0,1.8,0.4,0.3,37.0,7.0,0.3,0.7,0.6,2.0,0.1,0.1,0.32,0.1,3.53,3.99,3.77,0.2,0.24,0.44,0.9,2.9,0.83,1.17,0.59,0.45,1.52,0.55,0.52,0.24,342.25
2730,11302,Dwight Howard,N,Dwight,83,Howard,Center,Active,12,1610612737,Hawks,265,594.0,6.0,345.0,36.0,17.0,41.0,6.0,3.0,0.0,152.0,372.0,0.0,253.0,35.0,12.0,4.0,0.0,2.0,0.0,66.0,600.0,372.0,0.017,1.4,1.6,0.7,8.4,6.7,3.3,71.0,32.1,3.4,3.1,5.4,11.8,1.0,2.3,1.77,2.42,3.54,4.09,3.81,0.99,1.06,2.04,3.07,11.69,5.03,3.59,1.33,1.22,5.56,2.94,1.4,0.44,2796.69
2733,11390,Shaun Livingston,Y,Shaun,79,Livingston,Guard,Active,11,1610612744,Warriors,192,367.0,12.0,52.0,24.0,27.0,103.0,11.0,63.0,1.0,97.0,201.0,2.0,31.0,24.0,19.0,39.0,2.0,37.0,0.0,51.0,379.0,203.0,0.069,3.0,0.3,0.2,1.6,1.2,1.0,78.0,19.5,0.5,1.8,1.1,2.2,0.7,1.0,0.34,0.32,3.75,4.97,4.33,0.63,0.78,1.41,1.31,6.7,1.68,3.71,2.42,0.51,2.99,1.13,1.35,0.84,2584.14
2734,12317,Devin Harris,N,Devin,75,Harris,Guard,Active,12,1610612742,Mavericks,185,216.0,157.0,26.0,53.0,56.0,52.0,149.0,28.0,8.0,1.0,115.0,51.0,13.0,42.0,29.0,15.0,49.0,16.0,2.0,0.0,373.0,166.0,0.368,1.8,0.2,0.3,1.9,2.2,1.6,64.0,20.0,0.3,1.9,2.2,2.2,0.9,1.0,0.31,0.03,3.76,4.43,4.1,0.61,0.75,1.37,1.11,5.81,1.22,3.48,2.44,0.46,2.67,0.88,1.33,0.94,1496.96
2736,11538,Luol Deng,N,Luol,81,Deng,Forward,Active,12,1610612747,Lakers,220,489.0,255.0,128.0,41.0,70.0,186.0,252.0,22.0,3.0,42.0,251.0,87.0,84.0,37.0,39.0,67.0,85.0,9.0,2.0,15.0,744.0,338.0,0.387,1.9,0.4,0.4,4.5,2.6,2.0,74.0,32.4,1.5,1.6,2.2,6.0,1.0,1.1,0.82,1.02,3.89,4.57,4.24,1.02,1.27,2.29,2.76,11.18,3.53,4.89,2.68,1.14,5.25,2.26,1.85,0.96,2994.78
2738,11982,Andre Iguodala,N,Andre,78,Iguodala,Guard-Forward,Active,12,1610612744,Warriors,215,214.0,154.0,52.0,26.0,39.0,66.0,131.0,17.0,23.0,14.0,122.0,54.0,34.0,25.0,26.0,24.0,39.0,7.0,15.0,6.0,368.0,176.0,0.351,3.4,0.3,0.2,3.2,1.3,0.8,65.0,26.6,0.8,1.6,1.4,4.0,1.1,1.2,0.64,0.34,3.67,4.57,4.11,0.86,0.97,1.83,1.58,7.66,1.88,4.2,2.69,0.68,3.46,1.29,1.49,0.91,2106.65
2743,11607,Kris Humphries,N,Kris,81,Humphries,Forward,Active,12,1610612737,Hawks,235,187.0,108.0,42.0,13.0,19.0,93.0,107.0,12.0,1.0,8.0,87.0,34.0,21.0,11.0,10.0,35.0,33.0,4.0,1.0,6.0,295.0,121.0,0.578,0.7,0.4,0.3,3.0,1.6,1.3,53.0,15.7,1.1,1.8,1.4,4.1,0.3,0.7,0.79,0.78,3.85,4.75,4.28,0.52,0.6,1.12,1.76,6.64,2.58,2.3,1.25,0.64,3.23,1.51,1.08,0.43,1239.67
2744,11640,Al Jefferson,N,Al,82,Jefferson,Center,Active,12,1610612754,Pacers,289,505.0,0.0,124.0,7.0,7.0,232.0,0.0,12.0,0.0,123.0,245.0,0.0,76.0,7.0,7.0,94.0,0.0,6.0,0.0,55.0,505.0,245.0,0.21,1.5,0.9,0.8,5.2,2.4,1.5,47.0,23.3,1.2,2.5,1.7,6.4,0.6,0.7,0.83,0.78,3.72,4.09,3.9,0.71,0.81,1.52,2.46,8.89,3.64,2.79,0.64,0.96,4.26,2.17,1.13,0.13,868.09
2746,11305,Josh Smith,N,Josh,81,Smith,Forward,Active,12,1610612745,Rockets,225,206.0,143.0,61.0,13.0,24.0,61.0,141.0,15.0,2.0,32.0,86.0,41.0,30.0,11.0,20.0,12.0,41.0,3.0,0.0,10.0,349.0,127.0,0.407,1.6,0.9,0.3,2.6,1.2,0.7,55.0,16.0,0.9,2.1,1.2,3.5,0.6,1.4,0.98,0.58,3.55,3.97,3.76,0.48,0.52,1.01,1.62,7.53,2.78,3.13,1.6,0.59,3.24,1.56,1.09,0.62,1204.5
2747,11392,JR Smith,N,JR,78,Smith,Guard,Active,12,1610612739,Cavaliers,225,340.0,509.0,30.0,15.0,48.0,161.0,498.0,70.0,11.0,16.0,149.0,203.0,15.0,13.0,26.0,54.0,197.0,36.0,6.0,5.0,849.0,352.0,0.497,1.7,0.3,0.3,2.3,0.9,0.6,77.0,30.7,0.6,2.6,1.3,2.8,1.1,0.8,0.24,0.17,3.83,4.19,4.02,0.95,1.1,2.05,1.13,7.51,1.69,4.69,3.03,0.46,3.35,1.14,1.75,1.09,1820.28
2748,11308,Dorell Wright,Y,Dorell,81,Wright,Forward-Guard,Active,11,1610612748,Heat,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2749,12700,Jameer Nelson,N,Jameer,72,Nelson,Guard,Active,12,1610612743,Nuggets,190,163.0,144.0,13.0,2.0,39.0,85.0,128.0,23.0,16.0,1.0,70.0,43.0,3.0,2.0,27.0,23.0,32.0,14.0,11.0,1.0,307.0,113.0,0.27,4.9,0.1,0.3,2.5,0.9,0.8,39.0,26.6,0.5,2.6,1.4,2.9,0.6,1.7,0.33,0.08,3.48,4.44,3.98,0.77,0.99,1.76,1.71,8.05,1.42,4.92,3.21,0.78,3.76,1.11,1.87,1.16,1926.99
2754,12729,Tony Allen,N,Tony,76,Allen,Guard-Forward,Active,12,1610612763,Grizzlies,213,427.0,42.0,142.0,84.0,66.0,99.0,42.0,21.0,0.0,14.0,200.0,15.0,59.0,63.0,40.0,26.0,15.0,9.0,0.0,3.0,469.0,215.0,0.186,1.1,0.3,0.9,3.0,2.2,1.4,64.0,25.3,1.6,2.7,1.6,4.6,1.7,1.2,0.44,1.03,4.03,4.19,4.11,0.83,0.9,1.74,1.13,6.81,1.41,4.27,2.95,0.44,2.88,0.92,1.52,0.91,1283.2
2755,12343,Kevin Martin,N,Kevin,79,Martin,Guard,Active,12,1610612759,Spurs,199,283.0,135.0,26.0,17.0,35.0,139.0,131.0,50.0,4.0,16.0,107.0,49.0,12.0,13.0,18.0,38.0,47.0,20.0,2.0,6.0,418.0,156.0,0.334,1.1,0.1,0.4,1.7,3.1,2.8,55.0,19.9,0.3,1.5,1.9,2.0,0.5,1.0,0.25,0.13,3.87,4.27,4.07,0.64,0.72,1.35,0.9,5.2,1.06,3.24,2.02,0.41,2.63,0.91,1.31,0.74,871.2
2756,11942,Sasha Vujacic,N,Sasha,79,Vujacic,Guard,Active,9,1610612752,Knicks,195,134.0,143.0,16.0,7.0,8.0,87.0,141.0,16.0,2.0,0.0,54.0,52.0,7.0,5.0,5.0,27.0,51.0,10.0,1.0,0.0,277.0,106.0,0.649,1.4,0.1,0.1,2.0,0.6,0.5,61.0,14.9,0.4,1.4,0.9,2.4,0.6,0.7,0.37,0.15,4.04,4.78,4.41,0.49,0.61,1.1,0.92,5.45,1.51,3.02,1.64,0.38,2.55,0.96,1.21,0.64,1365.85
2757,12554,Beno Udrih,N,Beno,75,Udrih,Guard,Active,12,1610612765,Pistons,205,154.0,43.0,13.0,5.0,23.0,73.0,43.0,37.0,0.0,3.0,71.0,15.0,3.0,4.0,14.0,27.0,15.0,21.0,0.0,2.0,197.0,86.0,0.239,2.6,0.0,0.2,1.5,0.5,0.4,44.0,16.1,0.2,1.2,0.9,1.6,0.3,1.2,0.16,0.02,3.78,5.09,4.45,0.5,0.7,1.2,1.14,6.0,1.25,3.61,2.36,0.63,2.61,0.66,1.32,0.86,1432.64
2760,12469,Anderson Varejao,N,Anderson,83,Varejao,Center,Active,12,1610612744,Warriors,273,123.0,1.0,35.0,7.0,9.0,55.0,1.0,3.0,0.0,14.0,53.0,0.0,14.0,6.0,7.0,18.0,0.0,2.0,0.0,6.0,124.0,53.0,0.355,0.7,0.2,0.1,2.0,0.9,0.6,53.0,9.4,0.7,1.3,1.2,2.7,0.3,0.4,0.4,0.47,4.01,4.57,4.31,0.3,0.37,0.67,0.93,5.14,1.94,2.27,0.9,0.45,2.49,1.22,0.82,0.31,756.31
2772,11463,Trevor Ariza,N,Trevor,80,Ariza,Forward,Active,12,1610612745,Rockets,215,360.0,499.0,74.0,59.0,105.0,73.0,479.0,39.0,20.0,10.0,172.0,185.0,40.0,48.0,49.0,17.0,174.0,14.0,11.0,4.0,859.0,357.0,0.481,2.3,0.3,0.5,3.7,2.0,1.6,81.0,35.3,0.8,2.2,1.4,4.5,2.0,1.4,0.74,0.42,3.83,4.16,3.99,1.17,1.18,2.35,1.41,9.24,2.6,5.23,3.46,0.47,4.14,1.74,1.93,1.31,3021.3
101106,11677,Andrew Bogut,N,Andrew,84,Bogut,Center,Active,11,1610612742,Mavericks,260,278.0,1.0,158.0,21.0,10.0,19.0,1.0,17.0,0.0,48.0,174.0,1.0,116.0,19.0,7.0,2.0,1.0,7.0,0.0,20.0,279.0,175.0,0.04,2.3,1.6,0.1,5.3,0.7,0.3,70.0,20.7,1.7,3.2,1.1,7.0,0.5,1.2,1.65,1.24,3.4,4.19,3.77,0.62,0.68,1.3,2.45,9.86,4.7,2.71,0.84,0.86,4.26,2.37,1.03,0.27,2128.0
101107,11109,Marvin Williams,N,Marvin,81,Williams,Forward,Active,11,1610612766,Hornets,237,369.0,377.0,115.0,21.0,36.0,130.0,375.0,42.0,2.0,25.0,186.0,152.0,56.0,17.0,23.0,51.0,150.0,22.0,2.0,17.0,746.0,338.0,0.583,1.4,1.0,0.3,4.9,1.8,1.5,81.0,28.9,1.6,1.6,1.6,6.4,0.7,0.8,0.76,1.01,3.72,4.63,4.17,0.89,1.12,2.01,1.59,10.26,3.69,4.98,3.09,0.6,4.65,2.11,1.94,1.07,3669.3
101108,11518,Chris Paul,N,Chris,72,Paul,Guard,Active,11,1610612746,Clippers,175,785.0,328.0,37.0,25.0,119.0,381.0,304.0,205.0,24.0,18.0,393.0,122.0,10.0,19.0,87.0,145.0,107.0,122.0,15.0,10.0,1113.0,515.0,0.083,10.0,0.2,0.4,3.7,4.4,4.0,74.0,32.7,0.5,2.5,4.0,4.2,2.1,2.6,0.72,0.16,3.57,4.25,3.9,0.98,1.15,2.13,2.02,9.64,2.03,5.59,3.34,0.94,4.49,1.36,2.19,1.2,4562.1
101109,11832,Raymond Felton,N,Raymond,73,Felton,Guard,Active,11,1610612746,Clippers,205,469.0,213.0,35.0,26.0,169.0,116.0,188.0,113.0,25.0,10.0,217.0,60.0,14.0,22.0,92.0,32.0,49.0,55.0,11.0,2.0,682.0,277.0,0.214,3.6,0.2,0.4,2.8,2.2,1.9,80.0,27.4,0.5,1.8,1.9,3.2,0.9,1.5,0.41,0.26,3.8,4.37,4.09,0.85,1.03,1.87,1.67,8.66,1.74,5.25,3.56,0.66,3.64,1.14,1.84,1.23,3425.6
101111,11773,Charlie Villanueva,N,Charlie,83,Villanueva,Forward,Active,11,1610612742,Mavericks,232,155.0,171.0,27.0,19.0,39.0,32.0,165.0,17.0,6.0,21.0,78.0,46.0,14.0,16.0,17.0,8.0,42.0,11.0,4.0,12.0,326.0,124.0,0.518,0.4,0.2,0.2,2.1,0.4,0.4,62.0,10.7,0.4,1.1,0.3,2.5,0.3,0.5,0.24,0.31,3.82,4.56,4.18,0.34,0.41,0.75,0.88,4.63,1.53,2.22,1.49,0.4,2.14,0.98,0.76,0.55,768.77
101112,12238,Channing Frye,N,Channing,83,Frye,Forward,Active,10,1610612739,Cavaliers,255,112.0,235.0,33.0,1.0,8.0,41.0,230.0,10.0,5.0,19.0,61.0,91.0,21.0,1.0,5.0,19.0,88.0,6.0,3.0,9.0,347.0,152.0,0.741,1.0,0.4,0.1,2.8,0.5,0.4,70.0,17.1,0.5,1.8,0.9,3.3,0.4,0.6,0.54,0.36,3.54,4.34,3.94,0.5,0.62,1.12,1.23,6.97,2.64,3.1,1.86,0.5,3.23,1.48,1.25,0.65,1640.82
101114,11832,Deron Williams,N,Deron,75,Williams,Guard,Active,11,1610612742,Mavericks,200,493.0,282.0,28.0,25.0,140.0,182.0,252.0,82.0,30.0,36.0,224.0,97.0,10.0,17.0,78.0,62.0,87.0,41.0,10.0,16.0,775.0,321.0,0.281,5.8,0.2,0.6,2.6,3.2,2.8,65.0,32.4,0.3,2.4,2.7,2.9,0.9,2.3,0.36,0.07,3.68,4.76,4.23,0.98,1.31,2.29,1.69,10.17,2.0,6.48,4.32,0.59,4.38,1.48,2.31,1.4,4637.1
101123,11253,Gerald Green,Y,Gerald,79,Green,Forward,Active,9,1610612738,Celtics,205,327.0,259.0,38.0,8.0,44.0,165.0,248.0,53.0,11.0,19.0,146.0,83.0,18.0,5.0,26.0,60.0,75.0,29.0,8.0,8.0,586.0,229.0,0.469,0.8,0.3,0.3,2.0,1.3,1.0,69.0,22.6,0.4,1.8,1.1,2.4,0.6,0.7,0.23,0.23,3.96,4.38,4.18,0.74,0.84,1.57,1.53,7.22,1.36,4.33,2.84,0.6,2.91,0.8,1.51,1.01,1012.23
101126,11858,Nate Robinson,N,Nate,0,Robinson,,Inactive,10,0,,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,11.6,0.0,2.5,0.0,0.0,0.5,0.0,0.0,0.0,4.32,4.55,4.48,0.38,0.46,0.84,3.0,7.5,0.5,4.0,2.5,2.5,3.0,0.0,0.5,0.5,44.0
101127,12074,Jarrett Jack,N,Jarrett,75,Jack,Guard,Active,11,1610612751,Nets,200,256.0,102.0,11.0,9.0,35.0,104.0,93.0,97.0,9.0,0.0,109.0,31.0,4.0,7.0,22.0,34.0,28.0,42.0,3.0,0.0,358.0,140.0,0.188,7.4,0.2,0.7,4.0,3.5,3.1,32.0,32.1,0.3,2.4,2.6,4.3,1.1,2.9,0.47,0.03,3.78,4.49,4.13,1.01,1.21,2.22,1.72,10.81,2.31,6.78,4.72,0.84,5.03,1.5,2.69,1.69,2008.0
101133,10970,Ian Mahinmi,Y,Ian,83,Mahinmi,Center,Active,8,1610612764,Wizards,262,448.0,0.0,167.0,89.0,38.0,74.0,0.0,5.0,0.0,75.0,264.0,0.0,106.0,73.0,23.0,21.0,0.0,3.0,0.0,38.0,448.0,264.0,0.108,1.5,1.1,0.6,5.2,3.2,1.9,71.0,25.6,1.9,3.1,2.4,7.1,0.9,1.4,1.45,1.21,3.77,4.31,4.03,0.82,0.9,1.72,2.56,10.39,4.76,3.07,1.32,1.14,4.99,2.65,1.2,0.49,2254.96
101135,12256,David Lee,N,David,81,Lee,Forward-Center,Active,11,1610612759,Spurs,245,334.0,1.0,114.0,68.0,37.0,49.0,1.0,4.0,0.0,62.0,178.0,0.0,60.0,57.0,22.0,14.0,0.0,2.0,0.0,23.0,335.0,178.0,0.058,1.5,0.5,0.8,3.7,1.7,1.3,55.0,16.4,1.8,2.1,1.3,5.5,0.4,1.2,0.74,1.45,3.9,4.44,4.17,0.54,0.6,1.14,1.75,7.77,3.19,2.83,1.37,0.7,3.63,1.81,1.12,0.54,1348.92
101138,11524,Brandon Bass,Y,Brandon,80,Bass,Forward,Active,11,1610612746,Clippers,250,315.0,2.0,138.0,39.0,14.0,103.0,0.0,8.0,2.0,13.0,174.0,0.0,80.0,38.0,11.0,37.0,0.0,4.0,0.0,4.0,317.0,174.0,0.17,1.1,0.8,0.5,2.7,2.2,1.9,66.0,20.3,1.6,1.9,1.7,4.3,0.5,0.6,0.51,1.06,3.82,4.42,4.12,0.64,0.76,1.4,1.98,7.55,2.94,2.63,1.2,0.85,3.69,1.92,0.92,0.41,1254.66
101139,10837,CJ Miles,Y,CJ,78,Miles,Forward-Guard,Active,11,1610612754,Pacers,225,247.0,387.0,36.0,22.0,65.0,82.0,362.0,38.0,25.0,4.0,117.0,142.0,15.0,16.0,35.0,29.0,131.0,21.0,11.0,1.0,634.0,259.0,0.536,1.0,0.5,0.4,2.3,1.9,1.5,64.0,22.9,0.4,2.2,1.7,2.7,0.8,1.1,0.51,0.27,3.65,4.33,3.98,0.7,0.82,1.52,1.36,7.0,2.17,3.47,2.27,0.53,3.16,1.3,1.33,0.73,1247.36
101141,10779,Ersan Ilyasova,Y,Ersan,82,Ilyasova,Forward,Active,8,1610612755,76ers,235,402.0,259.0,162.0,17.0,23.0,172.0,255.0,10.0,4.0,18.0,184.0,96.0,88.0,11.0,15.0,54.0,96.0,7.0,0.0,9.0,661.0,280.0,0.423,0.9,0.4,0.6,3.5,2.1,1.5,74.0,25.4,1.9,2.3,2.4,5.4,0.7,1.0,0.78,1.43,3.7,4.54,4.12,0.79,0.96,1.75,1.81,9.24,3.65,3.78,2.05,0.82,4.69,2.3,1.57,0.74,2308.06
101145,11345,Monta Ellis,N,Monta,75,Ellis,Guard,Active,11,1610612754,Pacers,185,739.0,276.0,57.0,80.0,153.0,232.0,246.0,209.0,30.0,8.0,349.0,84.0,26.0,58.0,87.0,65.0,74.0,109.0,10.0,4.0,1015.0,433.0,0.205,4.7,0.5,0.4,2.8,2.5,2.0,81.0,33.8,0.5,2.1,2.4,3.3,1.9,2.5,0.33,0.21,3.69,4.4,4.04,1.04,1.23,2.27,1.78,10.01,1.81,6.42,4.38,0.67,4.09,1.26,2.16,1.3,3835.35
101150,10979,Lou Williams,Y,Lou,73,Williams,Guard,Active,11,1610612747,Lakers,175,373.0,318.0,41.0,17.0,77.0,161.0,296.0,73.0,22.0,4.0,173.0,108.0,15.0,16.0,49.0,56.0,94.0,36.0,14.0,1.0,691.0,281.0,0.231,2.5,0.3,0.6,2.1,6.3,5.3,67.0,28.5,0.5,1.6,3.9,2.5,0.9,1.6,0.31,0.14,3.51,4.19,3.85,0.82,1.01,1.83,1.53,8.46,1.84,5.09,3.13,0.68,3.54,1.25,1.61,0.97,1735.97
101161,10793,Amir Johnson,Y,Amir,81,Johnson,Forward,Active,11,1610612738,Celtics,240,383.0,43.0,171.0,42.0,21.0,33.0,43.0,6.0,0.0,110.0,239.0,10.0,118.0,38.0,15.0,9.0,10.0,2.0,0.0,57.0,426.0,249.0,0.107,1.7,1.1,0.3,4.1,1.5,0.9,79.0,22.8,2.3,2.7,1.5,6.4,0.7,1.2,1.25,1.5,3.75,4.33,4.02,0.75,0.78,1.53,2.53,10.53,4.45,3.55,1.79,0.9,4.74,2.28,1.56,0.74,2552.94
101162,11962,Marcin Gortat,Y,Marcin,83,Gortat,Center,Active,9,1610612764,Wizards,240,763.0,1.0,237.0,87.0,36.0,270.0,1.0,10.0,0.0,123.0,433.0,0.0,144.0,79.0,34.0,81.0,0.0,7.0,0.0,88.0,764.0,433.0,0.166,1.4,1.3,0.7,6.9,2.8,1.9,75.0,30.1,3.0,2.6,2.8,9.9,0.6,1.6,1.48,1.93,3.79,4.58,4.17,0.99,1.1,2.09,4.04,15.04,6.53,4.47,1.72,1.84,6.92,3.43,1.65,0.63,2556.0
101179,12203,Ronnie Price,N,Ronnie,74,Price,Guard,Active,11,1610612756,Suns,190,106.0,194.0,14.0,13.0,19.0,35.0,191.0,22.0,3.0,3.0,48.0,67.0,5.0,11.0,11.0,8.0,65.0,13.0,2.0,0.0,300.0,115.0,0.462,2.4,0.2,0.2,1.2,0.7,0.5,62.0,19.5,0.4,2.6,1.2,1.6,1.2,1.1,0.13,0.18,4.17,4.69,4.43,0.69,0.76,1.45,1.07,5.7,0.98,3.65,2.42,0.31,2.43,0.65,1.47,0.95,2177.44
101181,12834,Jose Calderon,N,Jose,75,Calderon,Guard,Active,11,1610612747,Lakers,200,252.0,203.0,22.0,6.0,18.0,158.0,199.0,44.0,4.0,4.0,125.0,84.0,12.0,6.0,11.0,69.0,82.0,26.0,2.0,1.0,455.0,209.0,0.4,4.1,0.1,0.1,2.9,0.7,0.6,72.0,28.1,0.3,1.9,1.1,3.2,0.9,1.2,0.25,0.08,3.74,4.65,4.21,0.85,1.13,1.97,2.27,9.93,2.49,5.17,2.86,1.0,4.67,1.86,1.81,0.96,4251.6
101187,12451,Alan Anderson,Y,Alan,78,Anderson,Forward-Guard,Active,7,1610612746,Clippers,220,22.0,37.0,2.0,4.0,6.0,9.0,37.0,1.0,0.0,0.0,9.0,12.0,1.0,2.0,4.0,1.0,12.0,1.0,0.0,0.0,59.0,21.0,0.508,1.1,0.1,0.2,2.0,1.2,0.8,13.0,14.8,0.1,1.9,0.8,2.1,0.3,0.2,0.15,0.0,3.82,4.37,4.08,0.5,0.5,1.0,0.91,5.25,1.17,3.17,2.58,0.59,2.5,0.83,1.08,0.83,147.03
101236,12213,Charles Hayes,Y,Charles,0,Hayes,,Inactive,10,0,,0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,2.0,11.9,0.0,3.0,0.5,4.0,0.0,1.5,0.5,0.0,3.88,4.69,4.0,0.38,0.43,0.8,2.0,8.5,5.0,1.5,1.0,1.0,3.0,1.5,0.5,0.5,33.0
