player_id,age,display_name,dleague_flag,first_name,height,last_name,position,roster_status,season_exp,team_id,team_name,weight,attempt_2,attempt_3,attempt_at_rim_2,attempt_cut_run_2,attempt_drive_2,attempt_jumper_2,attempt_jumper_3,attempt_off_dribble_2,attempt_off_dribble_3,attempt_post_2,made_2,made_3,made_at_rim_2,made_cut_run_2,made_drive_2,made_jumper_2,made_jumper_3,made_off_dribble_2,made_off_dribble_3,made_post_2,total_attempt,total_made,catch_shoot_freq,ast,blk,blk_a,dreb,fta,ftm,gp,min_game,oreb,pf,pfd,reb,stl,tov,c_dreb_game,c_oreb_game,avg_speed_def,avg_speed_off,avg_speed_tot,mi_game_def,mi_game_off,mi_game_tot,d_fga_overall,d_fga_paint,d_fga_perim,d_fgm_overall,d_fgm_paint,d_fgm_perim,d_ppm_overall,d_ppm_paint,d_ppm_perim,pass_total
2457,13540,Jannero Pargo,Y,Jannero,0,Pargo,,Inactive,10,0,,0,13.0,22.0,0.0,0.0,1.0,10.0,20.0,2.0,2.0,0.0,6.0,9.0,0.0,0.0,1.0,4.0,8.0,1.0,1.0,0.0,35.0,15.0,0.314,0.9,0.0,0.1,0.3,0.2,0.2,9.0,8.1,0.0,0.9,0.6,0.3,0.0,0.3,0.0,0.0,3.61,4.66,4.18,0.27,0.29,0.56,3.43,0.14,2.71,1.14,0.14,0.86,-0.097,0.414,-0.033,65.28
2501,13331,Reggie Evans,N,Reggie,80,Evans,Center-Forward,Active,12,1610612758,Kings,245,135.0,2.0,70.0,0.0,3.0,43.0,2.0,0.0,0.0,5.0,58.0,0.0,38.0,0.0,3.0,5.0,0.0,0.0,0.0,2.0,137.0,58.0,0.037,0.7,0.1,0.7,4.3,2.1,1.3,47.0,16.3,2.1,1.9,1.7,6.4,0.5,1.0,0.85,1.39,3.83,4.15,3.98,0.5,0.59,1.08,6.34,2.89,2.14,3.41,2.05,0.73,0.066,0.099,-0.035,869.5
2544,11644,LeBron James,N,LeBron,80,James,Forward,Active,13,1610612739,Cavaliers,250,940.0,339.0,206.0,20.0,164.0,364.0,337.0,52.0,2.0,56.0,504.0,120.0,131.0,18.0,123.0,122.0,120.0,26.0,0.0,21.0,1279.0,624.0,0.096,7.4,0.7,0.7,5.3,7.7,5.4,69.0,36.1,0.7,2.0,6.0,6.0,1.6,3.9,0.86,0.42,3.48,4.1,3.79,1.03,1.25,2.28,7.88,2.28,4.51,3.38,1.37,1.63,-0.015,0.009,-0.001,3563.88
2546,11859,Carmelo Anthony,N,Carmelo,80,Anthony,Forward,Active,13,1610612752,Knicks,240,627.0,179.0,108.0,1.0,57.0,379.0,174.0,18.0,5.0,46.0,297.0,61.0,58.0,1.0,38.0,157.0,59.0,9.0,2.0,25.0,806.0,358.0,0.283,3.1,0.4,0.9,4.8,5.9,4.7,40.0,35.7,1.8,2.2,5.1,6.6,1.0,2.2,1.0,1.36,3.51,4.1,3.82,1.02,1.26,2.28,8.92,2.18,5.54,4.1,1.44,2.13,0.016,0.06,0.021,1650.87
2547,11925,Chris Bosh,N,Chris,83,Bosh,Forward,Active,13,1610612748,Heat,235,577.0,168.0,63.0,7.0,54.0,368.0,166.0,11.0,2.0,61.0,280.0,63.0,35.0,5.0,28.0,167.0,61.0,5.0,2.0,32.0,745.0,343.0,0.402,2.2,0.6,0.7,6.0,5.3,4.1,44.0,35.4,1.0,1.6,3.5,7.0,0.9,2.2,1.48,0.73,3.42,3.77,3.59,0.99,1.14,2.13,12.82,4.82,5.2,6.05,3.05,2.0,0.008,0.032,0.002,1836.56
2548,12722,Dwyane Wade,N,Dwyane,76,Wade,Guard,Active,13,1610612741,Bulls,220,982.0,102.0,115.0,11.0,134.0,510.0,102.0,91.0,0.0,97.0,480.0,29.0,83.0,9.0,88.0,188.0,29.0,48.0,0.0,49.0,1084.0,509.0,0.082,4.8,0.3,0.7,2.6,6.0,4.6,62.0,31.8,0.9,1.7,4.1,3.5,1.2,3.4,0.44,0.61,3.58,4.31,3.94,0.93,1.16,2.09,7.62,1.97,4.59,3.05,1.21,1.51,-0.035,0.03,-0.039,2366.19
2549,12621,Chris Kaman,N,Chris,84,Kaman,Center,Active,13,1610612757,Trail Blazers,265,549.0,0.0,150.0,6.0,27.0,230.0,0.0,4.0,0.0,103.0,283.0,0.0,99.0,3.0,20.0,93.0,0.0,2.0,0.0,49.0,549.0,283.0,0.289,0.9,0.7,0.5,4.5,1.4,1.0,74.0,18.9,2.0,1.9,1.3,6.5,0.2,1.5,1.62,1.53,3.71,4.19,3.95,0.57,0.67,1.24,8.56,4.49,1.92,4.16,2.58,0.75,0.014,-0.018,0.028,1541.42
2550,13102,Kirk Hinrich,N,Kirk,76,Hinrich,Guard,Active,13,1610612737,Hawks,190,213.0,168.0,20.0,15.0,14.0,136.0,165.0,24.0,3.0,1.0,84.0,58.0,6.0,12.0,9.0,44.0,57.0,11.0,1.0,0.0,381.0,142.0,0.396,2.2,0.2,0.4,1.5,0.8,0.5,66.0,24.4,0.3,2.2,1.0,1.8,0.7,1.1,0.41,0.08,4.15,4.81,4.48,0.82,1.0,1.83,8.24,1.73,4.62,3.58,1.0,1.79,0.006,0.009,0.024,2072.4
2555,13170,Nick Collison,N,Nick,82,Collison,Forward,Active,12,1610612760,Thunder,255,193.0,60.0,71.0,3.0,9.0,70.0,59.0,10.0,1.0,11.0,90.0,16.0,50.0,1.0,7.0,17.0,16.0,5.0,0.0,4.0,253.0,106.0,0.417,1.4,0.4,0.2,2.4,1.0,0.7,66.0,16.7,1.4,2.4,1.2,3.8,0.5,0.7,0.76,1.03,3.87,4.76,4.32,0.54,0.66,1.2,7.05,2.68,2.92,3.28,1.48,1.09,0.016,-0.044,0.007,1740.42
2557,13060,Luke Ridnour,N,Luke,74,Ridnour,Guard,Active,11,1610612753,Magic,175,113.0,63.0,8.0,1.0,8.0,59.0,59.0,35.0,4.0,0.0,55.0,20.0,2.0,0.0,5.0,24.0,19.0,23.0,1.0,0.0,176.0,75.0,0.269,2.0,0.1,0.1,1.3,0.4,0.4,47.0,14.5,0.2,1.4,1.0,1.4,0.4,0.8,0.15,0.06,3.88,4.97,4.43,0.48,0.59,1.07,4.71,0.83,2.76,1.93,0.5,1.05,-0.009,0.031,0.024,1134.11
2561,13228,David West,N,David,81,West,Forward,Active,13,1610612744,Warriors,250,666.0,20.0,91.0,5.0,7.0,506.0,20.0,6.0,0.0,40.0,319.0,4.0,59.0,2.0,4.0,225.0,4.0,3.0,0.0,19.0,686.0,323.0,0.477,3.4,0.7,0.4,5.2,2.4,1.8,66.0,28.7,1.6,2.4,2.3,6.8,0.7,1.8,1.03,1.05,3.43,3.79,3.62,0.79,0.94,1.73,9.45,3.06,4.44,4.5,1.83,1.76,0.023,0.012,0.018,2981.88
2563,13108,Dahntay Jones,Y,Dahntay,78,Jones,Guard-Forward,Active,12,1610612739,Cavaliers,225,17.0,4.0,5.0,0.0,1.0,8.0,4.0,3.0,0.0,0.0,6.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,6.0,0.286,0.1,0.0,0.0,0.3,0.3,0.3,33.0,3.7,0.0,0.7,0.3,0.3,0.1,0.0,0.09,0.03,4.06,4.19,4.13,0.12,0.13,0.26,2.11,0.5,1.39,1.0,0.22,0.67,0.063,-0.135,0.147,81.12
2564,12633,Boris Diaw,N,Boris,80,Diaw,Center-Forward,Active,13,1610612762,Jazz,250,463.0,168.0,140.0,18.0,32.0,159.0,164.0,17.0,4.0,65.0,237.0,54.0,85.0,15.0,19.0,62.0,52.0,7.0,2.0,29.0,631.0,291.0,0.3,2.9,0.3,0.3,3.3,1.1,0.9,81.0,24.5,1.0,1.8,1.3,4.3,0.4,1.6,0.84,0.64,3.68,4.67,4.17,0.74,0.96,1.7,10.01,3.65,4.09,4.75,2.33,1.47,0.023,0.044,-0.007,3437.64
2570,11694,Kendrick Perkins,N,Kendrick,82,Perkins,Center,Active,13,1610612740,Pelicans,270,226.0,1.0,73.0,4.0,2.0,54.0,1.0,11.0,0.0,54.0,102.0,0.0,42.0,2.0,1.0,15.0,0.0,4.0,0.0,24.0,227.0,102.0,0.088,0.8,0.6,0.4,3.4,1.2,0.6,68.0,16.9,1.3,2.4,1.2,4.7,0.2,1.4,0.81,1.12,3.64,4.08,3.87,0.51,0.58,1.09,7.06,2.96,2.22,3.04,1.55,0.96,-0.035,-0.053,0.065,1376.18
2571,12407,Leandro Barbosa,N,Leandro,75,Barbosa,Guard,Active,13,1610612756,Suns,194,274.0,112.0,66.0,5.0,81.0,73.0,88.0,37.0,24.0,4.0,140.0,43.0,32.0,3.0,62.0,19.0,30.0,17.0,13.0,2.0,386.0,183.0,0.266,1.5,0.1,0.2,1.0,1.1,0.9,66.0,14.9,0.3,1.3,0.9,1.4,0.6,0.7,0.07,0.16,3.82,4.89,4.34,0.49,0.59,1.08,3.94,1.0,2.19,1.88,0.8,0.73,0.049,0.202,-0.018,1043.46
2581,13413,Steve Blake,N,Steve,75,Blake,Guard,Active,13,1610612765,Pistons,172,108.0,218.0,6.0,2.0,21.0,58.0,209.0,19.0,8.0,2.0,45.0,76.0,2.0,0.0,13.0,20.0,72.0,10.0,4.0,0.0,326.0,121.0,0.492,3.6,0.1,0.1,1.5,0.5,0.4,81.0,18.9,0.2,1.5,1.0,1.7,0.5,1.3,0.16,0.03,3.81,4.93,4.38,0.59,0.79,1.38,6.95,1.39,3.9,3.15,0.86,1.49,0.027,0.036,0.019,2678.67
2584,12895,Willie Green,N,Willie,75,Green,Guard,Active,11,1610612753,Magic,205,185.0,121.0,26.0,3.0,33.0,77.0,119.0,40.0,2.0,3.0,76.0,42.0,11.0,1.0,24.0,24.0,42.0,14.0,0.0,0.0,306.0,118.0,0.327,1.3,0.1,0.2,1.3,0.7,0.5,52.0,18.3,0.3,1.6,0.8,1.5,0.5,0.9,0.15,0.12,3.78,4.44,4.11,0.6,0.66,1.25,5.88,1.16,3.78,2.31,0.67,1.24,-0.034,-0.01,-0.035,898.04
2585,11968,Zaza Pachulia,N,Zaza,83,Pachulia,Center,Active,13,1610612744,Warriors,275,526.0,3.0,174.0,7.0,13.0,258.0,3.0,3.0,0.0,33.0,240.0,0.0,96.0,5.0,11.0,98.0,0.0,2.0,0.0,10.0,529.0,240.0,0.393,2.4,0.3,0.5,4.2,2.2,1.7,73.0,23.7,2.7,2.3,2.2,6.8,1.1,1.8,1.24,1.89,3.83,4.04,3.93,0.78,0.77,1.55,9.79,4.27,3.06,4.48,2.28,1.13,-0.015,-0.058,-0.021,1899.36
2588,13374,Matt Bonner,N,Matt,82,Bonner,Center-Forward,Active,12,1610612759,Spurs,235,104.0,126.0,7.0,4.0,2.0,56.0,125.0,16.0,1.0,10.0,48.0,46.0,4.0,4.0,1.0,20.0,45.0,7.0,1.0,5.0,230.0,94.0,0.616,0.7,0.2,0.1,1.2,0.5,0.4,72.0,13.0,0.4,0.9,0.3,1.6,0.1,0.2,0.18,0.22,3.82,4.95,4.4,0.4,0.55,0.96,5.91,2.22,2.52,2.47,1.08,0.94,-0.027,-0.097,0.009,1231.3
2590,12386,Mo Williams,N,Mo,73,Williams,Guard,Active,13,1610612739,Cavaliers,198,512.0,348.0,28.0,2.0,30.0,351.0,329.0,91.0,18.0,6.0,222.0,119.0,9.0,1.0,20.0,130.0,112.0,56.0,7.0,4.0,860.0,341.0,0.226,6.2,0.2,0.3,2.2,2.8,2.4,68.0,29.1,0.3,2.4,2.1,2.6,0.7,2.5,0.23,0.07,3.61,4.38,3.99,0.88,1.08,1.96,10.13,1.93,6.27,4.57,1.36,2.3,0.018,0.112,0.004,3701.08
2592,13192,James Jones,N,James,80,Jones,Guard-Forward,Active,13,1610612739,Cavaliers,218,26.0,175.0,4.0,0.0,0.0,17.0,175.0,2.0,0.0,3.0,11.0,63.0,2.0,0.0,0.0,9.0,63.0,0.0,0.0,0.0,201.0,74.0,0.786,0.4,0.1,0.1,0.9,0.8,0.7,57.0,11.7,0.2,1.2,0.7,1.1,0.2,0.2,0.19,0.04,3.79,4.42,4.12,0.36,0.46,0.82,4.12,1.37,1.82,2.22,0.94,0.84,0.102,0.106,0.108,719.95
2594,13028,Kyle Korver,N,Kyle,79,Korver,Guard,Active,13,1610612737,Hawks,212,151.0,449.0,17.0,5.0,8.0,102.0,445.0,16.0,4.0,3.0,71.0,221.0,11.0,5.0,4.0,43.0,218.0,7.0,3.0,1.0,600.0,292.0,0.739,2.6,0.6,0.2,3.9,1.6,1.4,75.0,32.2,0.2,1.9,1.6,4.1,0.7,1.4,0.92,0.05,3.91,4.74,4.32,1.07,1.26,2.33,11.57,3.5,6.15,4.89,2.09,2.09,-0.013,0.004,-0.02,2150.25
2617,13309,Udonis Haslem,N,Udonis,80,Haslem,Forward,Active,13,1610612748,Heat,235,229.0,10.0,84.0,2.0,4.0,113.0,10.0,1.0,0.0,8.0,105.0,2.0,46.0,1.0,3.0,41.0,2.0,0.0,0.0,5.0,239.0,107.0,0.375,0.7,0.2,0.4,3.0,1.0,0.7,62.0,16.0,1.1,1.8,1.2,4.2,0.3,0.7,0.87,0.91,3.69,4.0,3.85,0.47,0.56,1.03,6.3,2.3,2.37,3.35,1.58,0.98,0.071,0.098,0.033,1285.88
2730,11301,Dwight Howard,N,Dwight,83,Howard,Center,Active,12,1610612737,Hawks,265,421.0,2.0,211.0,13.0,8.0,38.0,2.0,1.0,0.0,83.0,250.0,1.0,156.0,7.0,6.0,8.0,1.0,0.0,0.0,31.0,423.0,251.0,0.007,1.2,1.3,0.9,7.8,6.6,3.5,41.0,29.8,2.7,3.3,5.6,10.5,0.7,2.8,2.19,2.14,3.51,3.99,3.75,0.88,0.98,1.86,10.85,5.1,2.9,5.18,2.82,1.38,0.007,-0.032,0.098,1409.2
2732,12280,Ben Gordon,N,Ben,75,Gordon,Guard,Active,11,1610612753,Magic,205,198.0,97.0,12.0,0.0,19.0,106.0,95.0,51.0,2.0,3.0,94.0,35.0,4.0,0.0,12.0,39.0,34.0,32.0,1.0,1.0,295.0,129.0,0.229,0.9,0.0,0.3,1.0,1.2,1.0,56.0,14.1,0.1,1.1,1.2,1.1,0.3,1.0,0.11,0.0,3.72,4.45,4.07,0.44,0.52,0.96,3.45,0.61,2.27,1.47,0.45,0.78,0.005,0.152,-0.011,529.2
2733,11389,Shaun Livingston,Y,Shaun,79,Livingston,Guard,Active,11,1610612744,Warriors,192,394.0,2.0,61.0,9.0,22.0,117.0,1.0,56.0,1.0,97.0,198.0,0.0,35.0,6.0,17.0,30.0,0.0,32.0,0.0,53.0,396.0,198.0,0.033,3.3,0.3,0.2,1.8,1.2,0.8,78.0,18.8,0.6,1.4,1.2,2.3,0.6,1.3,0.39,0.35,3.74,4.98,4.35,0.6,0.77,1.37,6.6,1.47,3.87,2.57,0.96,1.21,-0.035,0.063,-0.045,2813.46
2734,12316,Devin Harris,N,Devin,75,Harris,Guard,Active,12,1610612742,Mavericks,185,258.0,266.0,33.0,9.0,90.0,78.0,251.0,36.0,15.0,6.0,124.0,95.0,14.0,7.0,62.0,20.0,92.0,15.0,3.0,3.0,524.0,219.0,0.374,3.1,0.2,0.3,1.6,2.1,1.7,76.0,22.2,0.2,1.9,2.5,1.8,1.0,1.1,0.28,0.05,3.75,4.51,4.13,0.71,0.82,1.53,6.71,1.47,4.05,2.67,1.01,1.3,-0.032,0.089,-0.037,2658.48
2736,11537,Luol Deng,N,Luol,81,Deng,Forward,Active,12,1610612747,Lakers,220,567.0,220.0,159.0,17.0,60.0,264.0,216.0,22.0,3.0,25.0,291.0,78.0,107.0,10.0,35.0,100.0,76.0,12.0,2.0,14.0,787.0,369.0,0.33,1.9,0.3,0.6,3.8,3.5,2.7,72.0,33.6,1.4,1.5,2.7,5.2,0.9,1.5,0.77,0.89,3.95,4.43,4.2,1.08,1.27,2.35,12.48,3.15,7.03,5.44,2.01,2.41,-0.009,0.035,-0.027,2107.28
2738,11981,Andre Iguodala,N,Andre,78,Iguodala,Guard-Forward,Active,12,1610612744,Warriors,215,284.0,212.0,61.0,7.0,35.0,80.0,148.0,41.0,64.0,16.0,157.0,74.0,33.0,5.0,30.0,18.0,45.0,23.0,29.0,6.0,496.0,231.0,0.381,3.0,0.3,0.1,2.8,1.5,0.9,77.0,26.9,0.6,1.3,1.7,3.3,1.2,1.1,0.38,0.21,3.74,4.67,4.19,0.88,1.0,1.88,7.31,1.55,4.52,3.04,1.1,1.49,-0.021,0.112,-0.028,2570.26
2742,11483,Sebastian Telfair,N,Sebastian,0,Telfair,,Inactive,9,0,,0,65.0,60.0,10.0,0.0,18.0,27.0,55.0,6.0,5.0,2.0,28.0,18.0,3.0,0.0,10.0,9.0,16.0,4.0,2.0,1.0,125.0,46.0,0.197,2.8,0.0,0.6,1.8,2.1,1.5,16.0,20.4,0.1,1.8,2.3,1.9,0.6,1.1,0.0,0.06,3.72,4.32,4.03,0.6,0.78,1.38,5.5,1.13,3.44,2.25,0.88,1.06,-0.012,0.199,-0.046,585.92
2743,11606,Kris Humphries,N,Kris,81,Humphries,Forward,Active,12,1610612737,Hawks,235,439.0,7.0,90.0,6.0,17.0,278.0,7.0,2.0,0.0,11.0,211.0,0.0,47.0,5.0,14.0,114.0,0.0,2.0,0.0,4.0,446.0,211.0,0.484,0.9,0.4,0.4,4.7,1.8,1.4,64.0,21.0,1.8,2.0,2.0,6.5,0.5,0.7,1.04,1.28,3.87,4.41,4.13,0.67,0.78,1.45,8.4,3.08,3.55,3.77,1.55,1.47,0.002,-0.088,0.052,1900.8
2744,11639,Al Jefferson,N,Al,82,Jefferson,Center,Active,12,1610612754,Pacers,289,1005.0,5.0,264.0,1.0,5.0,514.0,5.0,12.0,0.0,172.0,484.0,2.0,168.0,1.0,3.0,198.0,2.0,9.0,0.0,80.0,1010.0,486.0,0.236,1.7,1.3,0.8,6.9,2.5,1.7,65.0,30.6,1.5,2.1,2.1,8.4,0.7,1.0,1.59,1.01,3.54,3.92,3.74,0.88,1.02,1.91,12.58,4.82,3.6,6.38,2.92,1.85,0.03,0.007,0.116,1678.3
2746,11304,Josh Smith,N,Josh,81,Smith,Forward,Active,12,1610612745,Rockets,225,759.0,227.0,197.0,36.0,71.0,263.0,226.0,24.0,1.0,123.0,342.0,72.0,116.0,18.0,47.0,65.0,72.0,14.0,0.0,53.0,986.0,414.0,0.327,3.3,1.4,0.6,4.6,3.1,1.5,83.0,27.7,1.8,2.7,2.3,6.4,1.0,2.5,1.39,1.16,3.49,4.0,3.74,0.81,0.92,1.73,12.54,5.12,5.07,5.24,2.58,1.92,-0.042,-0.094,0.009,2773.86
2747,11391,JR Smith,N,JR,78,Smith,Guard,Active,12,1610612739,Cavaliers,225,329.0,426.0,45.0,4.0,30.0,211.0,422.0,22.0,4.0,12.0,152.0,163.0,23.0,2.0,18.0,90.0,163.0,10.0,0.0,4.0,755.0,315.0,0.453,2.8,0.3,0.2,2.7,1.0,0.8,70.0,29.7,0.4,2.3,1.1,3.1,1.2,1.4,0.32,0.18,3.7,4.29,4.0,0.89,1.1,1.99,7.94,1.57,5.23,3.34,1.03,1.79,-0.013,0.053,-0.025,2220.4
2748,11307,Dorell Wright,Y,Dorell,81,Wright,Forward-Guard,Active,11,1610612748,Heat,205,82.0,108.0,15.0,2.0,13.0,34.0,108.0,12.0,0.0,2.0,31.0,41.0,4.0,2.0,12.0,4.0,41.0,4.0,0.0,1.0,190.0,72.0,0.532,0.9,0.2,0.1,2.0,0.9,0.7,48.0,12.3,0.3,1.1,0.8,2.3,0.4,0.4,0.35,0.21,3.71,4.47,4.1,0.37,0.47,0.84,4.91,1.43,2.34,2.3,0.89,0.95,0.031,0.023,0.045,651.89
2749,12699,Jameer Nelson,N,Jameer,72,Nelson,Guard,Active,12,1610612743,Nuggets,190,246.0,258.0,35.0,2.0,42.0,132.0,244.0,28.0,14.0,3.0,116.0,89.0,18.0,2.0,35.0,46.0,84.0,11.0,5.0,1.0,504.0,205.0,0.253,4.0,0.1,0.3,1.8,0.6,0.4,63.0,22.3,0.5,2.2,1.1,2.3,0.7,1.7,0.41,0.21,3.73,4.5,4.1,0.72,0.81,1.53,7.25,0.97,4.7,3.24,0.73,1.84,0.018,0.158,0.031,2363.13
2754,12728,Tony Allen,N,Tony,76,Allen,Guard-Forward,Active,12,1610612763,Grizzlies,213,426.0,29.0,253.0,4.0,45.0,81.0,29.0,16.0,0.0,3.0,215.0,10.0,133.0,2.0,33.0,22.0,10.0,7.0,0.0,1.0,455.0,225.0,0.114,1.4,0.5,0.8,2.8,2.0,1.3,63.0,26.2,1.6,2.6,1.5,4.4,2.0,1.4,0.64,1.11,3.91,4.46,4.18,0.86,0.97,1.83,7.32,1.6,4.47,2.71,0.94,1.42,-0.068,-0.003,-0.048,1231.02
2755,12342,Kevin Martin,N,Kevin,79,Martin,Guard,Active,12,1610612759,Spurs,199,434.0,191.0,39.0,4.0,19.0,271.0,190.0,63.0,1.0,31.0,192.0,75.0,21.0,3.0,14.0,101.0,74.0,33.0,1.0,14.0,625.0,267.0,0.42,2.3,0.0,0.6,3.2,4.9,4.4,39.0,33.4,0.5,1.9,3.2,3.6,0.8,1.9,0.38,0.23,3.78,4.39,4.08,1.07,1.22,2.29,8.84,1.76,5.84,3.97,1.26,2.11,0.015,0.128,-0.01,1000.16
2756,11941,Sasha Vujacic,N,Sasha,79,Vujacic,Guard,Active,9,1610612752,Knicks,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2757,12553,Beno Udrih,N,Beno,75,Udrih,Guard,Active,12,1610612765,Pistons,205,408.0,97.0,66.0,5.0,35.0,176.0,95.0,116.0,2.0,8.0,220.0,26.0,40.0,3.0,29.0,71.0,26.0,73.0,0.0,3.0,505.0,246.0,0.244,2.8,0.1,0.3,1.6,1.3,1.1,79.0,18.9,0.3,1.1,1.2,1.8,0.6,1.1,0.17,0.08,3.89,5.08,4.49,0.61,0.81,1.42,7.25,1.23,4.23,3.34,0.9,1.66,0.031,0.14,0.033,2919.84
2760,12468,Anderson Varejao,N,Anderson,83,Varejao,Center,Active,12,1610612744,Warriors,273,198.0,2.0,72.0,7.0,3.0,69.0,2.0,10.0,0.0,15.0,111.0,0.0,54.0,5.0,2.0,31.0,0.0,5.0,0.0,4.0,200.0,111.0,0.251,1.3,0.6,0.6,4.3,1.7,1.3,26.0,24.4,2.2,2.2,1.8,6.5,0.7,1.3,1.0,1.5,4.1,4.65,4.37,0.83,0.95,1.78,12.38,5.15,4.15,6.42,3.31,1.54,0.043,0.042,-0.013,765.96
2772,11462,Trevor Ariza,N,Trevor,80,Ariza,Forward,Active,12,1610612745,Rockets,215,355.0,555.0,112.0,9.0,83.0,91.0,534.0,30.0,21.0,10.0,172.0,194.0,64.0,7.0,50.0,21.0,184.0,13.0,10.0,3.0,910.0,366.0,0.526,2.5,0.2,0.4,4.7,1.7,1.5,82.0,35.7,0.9,2.3,1.5,5.6,1.9,1.7,0.81,0.48,3.82,4.23,4.02,1.16,1.24,2.4,9.01,2.25,5.26,4.37,1.64,2.1,0.041,0.129,0.03,3326.67
2853,12878,Earl Barron,Y,Earl,84,Barron,Forward-Center,Active,8,1610612756,Suns,250,35.0,4.0,6.0,0.0,1.0,22.0,4.0,0.0,0.0,2.0,10.0,2.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,39.0,12.0,0.564,0.3,0.1,0.1,0.9,0.8,0.4,16.0,8.9,0.9,1.6,0.7,1.8,0.3,0.3,0.25,0.63,3.82,4.56,4.23,0.29,0.34,0.63,4.27,1.73,1.82,2.36,1.09,0.91,0.082,0.022,0.11,149.1
101106,11676,Andrew Bogut,N,Andrew,84,Bogut,Center,Active,11,1610612742,Mavericks,260,355.0,0.0,129.0,6.0,11.0,48.0,0.0,11.0,0.0,60.0,200.0,0.0,88.0,4.0,7.0,12.0,0.0,5.0,0.0,27.0,355.0,200.0,0.011,2.7,1.7,0.3,6.0,0.6,0.3,67.0,23.6,2.1,2.8,1.1,8.1,0.6,1.6,2.01,1.47,3.27,4.26,3.72,0.7,0.77,1.47,10.7,5.17,2.8,4.48,2.3,1.12,-0.058,-0.148,0.019,2274.65
101107,11108,Marvin Williams,N,Marvin,81,Williams,Forward,Active,11,1610612766,Hornets,237,230.0,265.0,49.0,2.0,20.0,126.0,263.0,18.0,2.0,5.0,115.0,95.0,29.0,1.0,18.0,51.0,95.0,8.0,0.0,2.0,495.0,210.0,0.696,1.3,0.5,0.2,4.2,1.1,0.8,78.0,26.1,0.7,1.9,1.0,4.9,0.9,0.8,0.75,0.42,3.6,4.58,4.1,0.76,1.02,1.79,8.47,2.79,3.94,3.65,1.62,1.35,-0.017,-0.005,-0.026,3754.14
101108,11517,Chris Paul,N,Chris,72,Paul,Guard,Active,11,1610612746,Clippers,175,821.0,349.0,43.0,7.0,61.0,520.0,336.0,169.0,13.0,12.0,429.0,139.0,17.0,5.0,52.0,229.0,131.0,111.0,8.0,8.0,1170.0,568.0,0.114,10.2,0.2,0.3,4.0,3.9,3.5,82.0,34.8,0.6,2.5,3.6,4.6,1.9,2.3,0.68,0.21,3.48,4.32,3.89,1.04,1.22,2.26,9.29,1.74,5.93,3.94,1.13,2.19,-0.014,0.044,0.001,5733.44
101109,11831,Raymond Felton,N,Raymond,73,Felton,Guard,Active,11,1610612746,Clippers,205,72.0,34.0,9.0,1.0,15.0,39.0,30.0,7.0,4.0,0.0,33.0,10.0,4.0,0.0,10.0,13.0,7.0,5.0,3.0,0.0,106.0,43.0,0.198,1.4,0.1,0.2,0.8,0.5,0.4,29.0,9.7,0.1,0.6,0.6,0.9,0.4,0.6,0.17,0.0,3.73,4.49,4.09,0.31,0.35,0.66,3.6,1.0,2.08,1.48,0.44,0.96,-0.02,-0.158,0.097,437.32
101110,10940,Martell Webster,Y,Martell,79,Webster,Forward-Guard,Active,10,1610612764,Wizards,230,48.0,43.0,13.0,0.0,1.0,29.0,43.0,1.0,0.0,1.0,14.0,10.0,4.0,0.0,1.0,7.0,10.0,0.0,0.0,0.0,91.0,24.0,0.489,0.5,0.0,0.1,1.1,2.0,1.5,32.0,11.0,0.3,0.8,1.2,1.4,0.2,0.7,0.22,0.22,3.88,4.54,4.2,0.35,0.42,0.77,3.67,0.48,2.7,1.78,0.41,1.19,0.067,0.26,0.085,307.52
101111,11772,Charlie Villanueva,N,Charlie,83,Villanueva,Forward,Active,11,1610612742,Mavericks,232,141.0,221.0,28.0,6.0,19.0,48.0,218.0,14.0,3.0,16.0,67.0,83.0,15.0,3.0,9.0,18.0,82.0,8.0,1.0,9.0,362.0,150.0,0.633,0.3,0.3,0.2,1.9,0.5,0.3,64.0,10.6,0.5,1.0,0.4,2.3,0.2,0.4,0.45,0.39,3.84,4.47,4.16,0.35,0.39,0.73,4.57,1.79,2.02,2.16,1.12,0.74,0.026,0.023,0.008,837.9
101112,12237,Channing Frye,N,Channing,83,Frye,Forward,Active,10,1610612739,Cavaliers,255,141.0,346.0,17.0,3.0,3.0,86.0,345.0,4.0,1.0,21.0,55.0,136.0,6.0,1.0,2.0,32.0,135.0,2.0,1.0,10.0,487.0,191.0,0.786,1.3,0.5,0.1,3.5,0.5,0.4,75.0,24.9,0.4,2.5,1.1,3.9,0.6,1.0,0.9,0.2,3.29,4.35,3.8,0.7,0.89,1.58,11.89,4.63,4.92,6.05,2.89,2.09,0.045,0.03,0.046,3031.5
